smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_ensemble
*OC(=S)Oc1ccc(*)cc1,*OC(=S)Oc1ccc(*)cc1,1.8722,2.398373313749041,2.545344416666664,2.435878773880664,2.466101026863221
*c1ccc(C(F)(F)CC(*)(F)F)cc1,*c1ccc(C(F)(F)CC(*)(F)F)cc1,1.9565,2.0679044337985646,2.166131000000006,2.339370953921169,2.171162847637919
*Cc1ccc(CO*)cc1,*Cc1ccc(CO*)cc1,1.6106,1.3092503802296576,1.1451322499999987,0.9659427769436805,1.1626764864083097
*NC(=O)OC(*)=S,*NC(=O)OC(*)=S,3.7701,3.1948677727054755,3.7467503333333343,3.363730625782029,3.455784939504544
*Oc1ccc(OC(*)=O)s1,*Oc1ccc(OC(*)=O)s1,1.7594,1.654039991695325,1.4098227500000002,1.4659516745354426,1.5118982466305178
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,*CC(=O)c1ccc(-c2ccc(*)s2)cc1,2.4129,3.01552775394041,2.736195833333332,2.6150898058733882,2.809334291640954
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,1.9244,2.020596129754912,2.028441666666667,1.87877494463204,1.9903609487209342
*OC(=S)OC(*)=O,*OC(=S)OC(*)=O,3.1486,3.5080654808156773,3.9016797499999973,2.96808649923388,3.538720143110886
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,2.4594,1.9131752079602713,2.3701954166666725,2.4284713556248785,2.217612567814131
*NOC(=S)O*,*NOC(=S)O*,2.7178,2.351720585202737,2.0856825000000017,2.3501985635413867,2.2447445731217366
*CC(=S)c1ccc(N*)cc1,*CC(=S)c1ccc(N*)cc1,3.0309,2.217773019684984,2.94625083333333,2.655496698300516,2.612742459588554
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,2.874,2.347384609459344,2.9681410833333337,3.0131704801042103,2.7528607546504356
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,0.9199,1.597669861094172,1.2050080000000003,2.1455653498472462,1.5692601349883801
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,2.1866,2.852930314976982,2.6267943333333346,2.931428579851176,2.7807792879171025
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,*OCCC(=O)CC(=O)Oc1ccc(*)cc1,2.0323,2.1258893150426674,1.3233939166666662,1.0557859316391491,1.5524181061199902
*c1ccc(OC(=S)c2ccc(*)s2)cc1,*c1ccc(OC(=S)c2ccc(*)s2)cc1,3.1094,2.672869600158479,2.854215999999998,3.1325000958259026,2.8537259494724414
*NC(F)(F)NC(*)(F)F,*NC(F)(F)NC(*)(F)F,1.6576,2.165234128802545,1.3041279166666666,1.5236391696616902,1.6691287251281621
*Cc1ccc(Cc2ccc(*)cc2)cc1,*Cc1ccc(Cc2ccc(*)cc2)cc1,1.0649,0.8601483684109135,1.360161416666667,1.3776416317775837,1.1823327155556569
*CCCCCOCO*,*CCCCCOCO*,0.5413,0.7854776574874516,0.7322182500000003,0.5359349784771767,0.7054003904618862
*Oc1ccc(Oc2ccc(*)cc2)s1,*Oc1ccc(Oc2ccc(*)cc2)s1,1.2264,0.9336979715281533,1.584988916666668,1.3879777670428148,1.3016305836276612
*COC(=O)O*,*COC(=O)O*,0.7529,1.4054573384656708,1.0901074999999991,1.1625140106161451,1.2218975921334079
*CC(=O)NC(*)=S,*CC(=O)NC(*)=S,2.9562,1.8920257987006028,3.7537556666666667,3.6018762624770617,3.0405696405675586
*NCNC(=O)OC(=O)NC(*)=O,*NCNC(=O)OC(=O)NC(*)=O,1.6859,2.255206519010019,1.1910546666666662,1.114408496119289,1.560234655800662
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,*Nc1ccc(C(=O)c2ccc(*)s2)cc1,2.4618,2.809890856454129,2.8347193333333376,2.7449999202680355,2.8045682666683796
*CCC(=O)C(*)=S,*CCC(=O)C(*)=S,3.1911,3.0970336315216684,3.178953833333333,3.523287550297934,3.230188212289394
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.5787,2.713437844426294,2.7952459166666626,2.8087873446699807,2.768665042491651
*Nc1ccc(*)cc1,*Nc1ccc(*)cc1,0.9827,1.472095836253268,1.375776083333333,1.4682527286096634,1.4325900779580454
*Oc1ccc(Oc2ccc(*)s2)s1,*Oc1ccc(Oc2ccc(*)s2)s1,1.3443,1.5392185257161493,1.9841653333333342,1.842449110353139,1.788905081113307
*CCO*,*CCO*,0.3936,1.304590081591757,0.7748756666666664,0.7094473286004516,0.9522268069994902
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,1.5387,2.250908358819308,1.943680499999999,2.1081250096678033,2.0941774772675514
*Nc1ccc(Nc2ccc(*)s2)cc1,*Nc1ccc(Nc2ccc(*)s2)cc1,1.0698,1.5129989038180458,1.4547439166666667,1.32486699550033,1.4453733855156605
*NC(=S)C(=O)O*,*NC(=S)C(=O)O*,4.0646,3.960931343924128,4.1586717500000026,4.2706345420060146,4.113070534641126
*Cc1ccc(C(=S)O*)s1,*Cc1ccc(C(=S)O*)s1,2.9654,2.9034843363210086,2.4961830000000016,2.577222641782871,2.663463974864469
*NC(=O)NC(*)=S,*NC(=O)NC(*)=S,3.7029,1.8594392805582476,3.617958999999999,3.8170791623356886,3.024940785362044
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,2.9023,2.7425066245022434,2.463238333333337,2.3618984421209563,2.5410058429104527
*Cc1ccc(CC(*)=S)cc1,*Cc1ccc(CC(*)=S)cc1,2.6743,1.7775555843263895,2.5834652499999997,2.5079109461884466,2.272431202868428
*NOC(=O)O*,*NOC(=O)O*,1.6985,1.8803099423616785,2.607809583333335,1.6074798962177914,2.107649765548142
*c1ccc(C(F)(F)CC(*)(F)F)s1,*c1ccc(C(F)(F)CC(*)(F)F)s1,2.025,2.299041848611614,1.9949059166666725,2.099499700183541,2.130191206831125
*CCOC(=O)c1ccc(C(=O)O*)cc1,*CCOC(=O)c1ccc(C(=O)O*)cc1,2.2723,2.42820051855956,2.4370743333333387,2.6890520504845017,2.493151433311786
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,4.0037,3.7709597725120667,3.737403666666669,3.61435171296127,3.7206521390322167
*NC(=S)NC(*)=S,*NC(=S)NC(*)=S,4.2115,2.7560322520880507,2.2354975000000037,3.3969986628386426,2.6982814040012184
*NCCCNC(=O)NC(*)=O,*NCCCNC(=O)NC(*)=O,0.6578,1.1098869111689602,1.5215444999999996,1.4240478284549356,1.3488050228015827
*Oc1ccc(OC(*)=O)cc1,*Oc1ccc(OC(*)=O)cc1,1.4499,2.148151054363156,1.6625137500000013,1.7162558851705974,1.851874519543194
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,3.7613,3.7091694858313615,3.121798166666664,3.0917537376750777,3.3284573269978486
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,2.7568,2.5867543245115727,2.4409317500000047,2.4788601334960596,2.5029200392554998
*C(=S)C(=O)C(F)(F)C(*)(F)F,*C(=S)C(=O)C(F)(F)C(*)(F)F,5.1438,4.389998764777356,4.01823758333333,4.153759187359076,4.1854093423149665
*OC1C(CO)OC(*)C(O)C1O,*OC1C(CO)OC(*)C(O)C1O,0.8344,0.8587664360108127,1.2407027500000005,1.0316401373435695,1.0525197161961546
*CNCCNC(=O)OC*,*CNCCNC(=O)OC*,0.5903,1.1829001197084288,0.722595083333334,0.668722354899146,0.8774095530732309
*c1ccc(C(F)(F)NC(*)(F)F)s1,*c1ccc(C(F)(F)NC(*)(F)F)s1,2.4083,2.0915986200942043,2.1219180000000053,1.9495812303515305,2.070323907813464
*CNc1ccc(N*)s1,*CNc1ccc(N*)s1,0.5629,1.006686707164561,0.7798936666666658,0.7554357199232535,0.8566617934967707
*c1ccc(-c2ccc(*)s2)s1,*c1ccc(-c2ccc(*)s2)s1,2.9681,2.0847103862815817,2.1595163333333374,1.834795666317589,2.0558692007758648
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.9547,1.954074225672857,1.851037166666668,1.9947191190733409,1.9223472316401475
*CNc1ccc(O*)s1,*CNc1ccc(O*)s1,0.8203,0.6117140883452521,0.7273408333333338,0.837214175792122,0.711127053378814
*NCC(F)(F)C(*)(F)F,*NCC(F)(F)C(*)(F)F,0.6587,2.236089881086918,1.4724159166666682,1.995533285678979,1.8734208942387303
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.7075,2.791071439861287,2.720239333333339,2.7855640716779795,2.761388441166293
*OC(=S)Oc1ccc(*)s1,*OC(=S)Oc1ccc(*)s1,2.5249,1.8730831004015438,2.6653981666666664,2.4295629855979817,2.321586785902606
*CC(=S)NO*,*CC(=S)NO*,2.2076,1.9652276230593062,2.645457999999996,3.025781946863702,2.487452246200474
*CNCO*,*CNCO*,0.7624,1.237382625899332,0.8595954166666671,0.8731692594792101,1.0002579910923868
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,3.1722,3.031601613583028,3.1773094166666684,2.612269666025744,2.991300713665505
*Cc1ccc(Oc2ccc(*)s2)cc1,*Cc1ccc(Oc2ccc(*)s2)cc1,1.0627,1.3639094095872286,1.2663999166666666,1.2624874742072338,1.300960466102895
*COCOCCCO*,*COCOCCCO*,0.6927,0.8366783071455752,0.6116543333333331,0.7978457510542795,0.7373576707153262
*C(=O)c1ccc(OC(*)=S)cc1,*C(=O)c1ccc(OC(*)=S)cc1,3.2631,2.7464499803561346,3.7192795000000007,3.1988590912141945,3.2428025408695573
*CC(=O)CC(*)=S,*CC(=O)CC(*)=S,3.0632,2.108927717351951,3.817077666666667,3.374067867959774,3.0912545921275236
*CCc1ccc(C(*)=S)s1,*CCc1ccc(C(*)=S)s1,3.3272,2.3498565293399345,2.5206334166666644,2.6147246072422745,2.4806372837680897
*CCCC(*)=S,*CCCC(*)=S,2.3997,2.0616948190212967,2.6477491666666673,2.6041700384753734,2.4242410067185762
*COC(=S)O*,*COC(=S)O*,2.0771,1.7938159619930971,2.490986416666666,2.7706649050747214,2.3031284176560924
*Oc1ccc(CC(*)=O)cc1,*Oc1ccc(CC(*)=O)cc1,1.5033,1.8906359058045727,1.5182260000000012,1.576583724168258,1.6674723413707981
*Nc1ccc(Nc2ccc(*)s2)s1,*Nc1ccc(Nc2ccc(*)s2)s1,1.4393,1.2122140740392604,1.2087061666666654,1.372241741462785,1.2484727300726268
*OC(F)(F)C(=S)C(*)(F)F,*OC(F)(F)C(=S)C(*)(F)F,4.3264,3.8483546157335144,4.985934583333343,4.329266391406369,4.417441244731417
*CCOCCOC(=O)O*,*CCOCCOC(=O)O*,0.4954,1.1574093360522193,0.6413928333333335,0.6523131847491825,0.8317292362700143
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,*Nc1ccc(-c2ccc(C(*)=S)s2)s1,3.3026,3.1599457114656637,2.8552411666666666,2.488839936078894,2.8798788626050555
*CCc1ccc(-c2ccc(*)s2)cc1,*CCc1ccc(-c2ccc(*)s2)cc1,1.6982,1.7828156847736105,1.3194920000000008,1.5086464491255192,1.5326043347886205
*CNCC(*)=S,*CNCC(*)=S,2.6857,1.8438002515572016,2.014732499999999,2.185806517545326,1.9927986948569654
*CNC(=S)c1ccc(*)s1,*CNC(=S)c1ccc(*)s1,2.3974,2.6174335196838783,2.589713916666664,2.4684164141536247,2.5712515558961266
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,2.9241,4.216381080618725,2.920992916666661,3.299925776843623,3.4815404703816344
*CC(=O)Nc1ccc(*)cc1,*CC(=O)Nc1ccc(*)cc1,1.369,1.331119066320817,1.2169494166666661,1.4299432980601654,1.3086237865774275
*C(=O)C(F)(F)CC(*)(F)F,*C(=O)C(F)(F)CC(*)(F)F,3.352,2.473338295629574,1.2606468333333347,1.2632745347956493,1.7025349482899776
*c1ccc(C(F)(F)NC(*)(F)F)cc1,*c1ccc(C(F)(F)NC(*)(F)F)cc1,2.1641,2.2290941783877276,2.1854807499999978,2.257651360797107,2.2183368873099996
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,2.5831,2.521628418426698,2.7989404999999916,2.8353975214778626,2.7066138232187957
*CCOC(=O)NCCOCCOCCNC(=O)O*,*CCOC(=O)NCCOCCOCCNC(=O)O*,0.573,0.22891963805615356,1.177481583333335,1.8394930048638516,0.988134967131192
*CCC(=O)N*,*CCC(=O)N*,1.1904,1.8298845456033273,1.0593155,1.1761940963019046,1.367216117001283
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,2.9754,2.391756453905789,2.558865583333332,2.740750426544076,2.540867381961812
*Cc1ccc(C(=O)C(*)=S)cc1,*Cc1ccc(C(=O)C(*)=S)cc1,3.3639,3.8835659746556854,3.819696416666659,3.5286091234857415,3.774426040724959
*CNc1ccc(O*)cc1,*CNc1ccc(O*)cc1,0.7695,1.123189397117644,0.7370948333333331,0.7554467547719449,0.8819048368653241
*CC(=O)Oc1ccc(*)s1,*CC(=O)Oc1ccc(*)s1,1.4534,2.0206216174834783,1.4825709166666676,1.6153548687361035,1.709607146423483
*CC(=O)O*,*CC(=O)O*,1.2063,1.4738952189633379,1.1776169166666681,1.5315587739067533,1.3687301533804042
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,*Cc1ccc(C(=S)c2ccc(*)s2)cc1,3.0211,3.0370998216456933,3.338981833333331,3.164358526824679,3.1880343773452124
*NC(=O)C(=S)c1ccc(*)cc1,*NC(=O)C(=S)c1ccc(*)cc1,3.6154,3.776521614153331,4.133516249999997,3.9748487418595793,3.966270011975724
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,*CCCCOC(=O)c1ccc(C(=O)O*)cc1,2.4936,2.1976268073668304,2.421323750000004,2.328260883286949,2.3180222435050064
*C(=O)c1ccc(C(=O)C(*)=S)s1,*C(=O)c1ccc(C(=O)C(*)=S)s1,4.6396,4.729816424370534,3.908591916666674,4.038564378188334,4.238006657607763
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,2.1082,1.769289572256223,1.8031460833333344,1.9540639827620117,1.8263468954323265
*Cc1ccc(Nc2ccc(*)s2)cc1,*Cc1ccc(Nc2ccc(*)s2)cc1,0.9705,1.3969222519539732,1.0919332499999985,1.158166586865682,1.2185003467756674
*C(=O)c1ccc(Oc2ccc(*)s2)s1,*C(=O)c1ccc(Oc2ccc(*)s2)s1,2.882,2.4279068444194056,2.7545260833333374,2.6141805554962994,2.6026450361779117
*CNCc1ccc(*)s1,*CNCc1ccc(*)s1,1.1612,1.7075663879384089,1.0967630833333337,1.1982230346993514,1.342899768818625
*Nc1ccc(Oc2ccc(*)cc2)cc1,*Nc1ccc(Oc2ccc(*)cc2)cc1,1.1501,1.158501788055443,1.5143065000000004,1.3467438744744091,1.3453996712166716
*CCc1ccc(O*)cc1,*CCc1ccc(O*)cc1,0.7536,1.026446831890245,0.8224059999999999,0.8406525723300555,0.9009461743689807
*Cc1ccc(Nc2ccc(*)cc2)cc1,*Cc1ccc(Nc2ccc(*)cc2)cc1,0.9546,0.8260345513390375,1.0836248333333338,1.0046630112220911,0.9713091999013495
*CC(=O)c1ccc(O*)cc1,*CC(=O)c1ccc(O*)cc1,2.3793,2.2682916913120628,2.3158655833333395,2.3767278619510113,2.312879262326607
*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,2.7321,3.02264500567398,2.7178200000000015,2.4658436787884224,2.769432845721728
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.8331,2.499675052236874,1.292970583333333,1.637683859669278,1.8131942422989034
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,2.3374,2.975979164932593,2.887578916666669,3.016649024403908,2.9501239151862904
*CC(*)C,*CC(*)C,0.4343,1.118058693933787,1.133485249999999,0.9690072741050116,1.089159967346963
*CC(=O)Cc1ccc(*)cc1,*CC(=O)Cc1ccc(*)cc1,1.8209,1.463128098969941,1.4518015,1.4743246445282947,1.461224081143257
*Cc1ccc(NC(*)=S)s1,*Cc1ccc(NC(*)=S)s1,2.0497,2.181278792479562,2.164220583333335,2.4306525621465367,2.233135720762473
*CCNc1ccc(*)cc1,*CCNc1ccc(*)cc1,0.6326,0.763852531643072,1.1228716666666678,0.7675104418043932,0.9085944636868694
*CC(=S)c1ccc(O*)cc1,*CC(=S)c1ccc(O*)cc1,3.1915,1.923728951003524,2.805038999999997,2.7929401603572943,2.481503570115803
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,2.7059,2.8369164019120707,2.9436600000000044,3.0960935006823727,2.940695645817972
*CCCCCCC(=O)N*,*CCCCCCC(=O)N*,0.6934,1.3134135899639656,1.0781619166666663,1.1415876077317662,1.1786924398630416
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,2.5399,3.193153311919627,2.8205545833333328,2.8255680015103897,2.95731439098374
*Cc1ccc(-c2ccc(O*)cc2)s1,*Cc1ccc(-c2ccc(O*)cc2)s1,1.4385,1.4535316362437658,1.373509333333333,1.6237346507651362,1.4615211726064357
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,1.8885,1.7771625409783076,1.8844060833333336,1.8051476299755633,1.8267282457616485
*OC(=S)C(F)(F)C(*)(F)F,*OC(=S)C(F)(F)C(*)(F)F,3.6605,3.7173766236420995,4.498335416666656,4.456480220507501,4.204311901721677
*CCCC(*)=O,*CCCC(*)=O,1.2346,1.9641389229989092,1.3019417500000012,1.113884865773189,1.4986380786834468
*CC(=O)CC(*)=O,*CC(=O)CC(*)=O,1.5258,2.4286003221403507,1.446919583333334,1.5692262506124752,1.8329163006305071
*CCc1ccc(O*)s1,*CCc1ccc(O*)s1,0.6627,1.203115319164591,0.943267583333333,0.928092404049793,1.034248343671538
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,2.2298,2.8637605114778246,2.881672666666665,2.721837955511944,2.837535783217986
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,2.752,2.494824439096584,2.415684749999997,2.549743540803142,2.4760341989667842
*CC(=O)Nc1ccc(*)s1,*CC(=O)Nc1ccc(*)s1,1.3272,1.6692362758402979,1.4529955000000019,1.4492339140717079,1.5307950524295546
*C(=S)CC(F)(F)C(*)(F)F,*C(=S)CC(F)(F)C(*)(F)F,3.5657,2.5203362951828137,4.130752416666662,4.129811937361839,3.5445388425429054
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.6576,1.7739363960886418,1.5666189166666644,1.8698110640377157,1.7134168488855634
*CNC(=O)NCOCO*,*CNC(=O)NCOCO*,0.7808,1.3791337710227252,0.7157472500000006,0.9089761432551436,1.0026166753526264
*CCC(=O)c1ccc(*)s1,*CCC(=O)c1ccc(*)s1,2.6933,1.8853603488213995,2.230411500000005,2.3939878802014687,2.143355295358015
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,3.0595,2.6157095925386407,2.4681109166666624,2.38778046765139,2.502911808937408
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,3.4595,3.6921806427417483,3.555340999999994,3.6132999019438286,3.6187750436293387
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,*NC(=O)c1ccc(-c2ccc(*)s2)cc1,2.1302,2.9620241372913148,2.735961166666671,2.626533051233738,2.792464858798086
*CC(=O)C(=S)O*,*CC(=O)C(=S)O*,2.8847,3.805534534894719,4.893395750000007,4.211492935545131,4.337054605531392
*CONC(*)=O,*CONC(*)=O,1.2523,1.8054544611000276,1.3067413333333338,1.5275329383932814,1.540177242583061
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,3.3503,2.8706688670571237,3.030381000000002,3.2411329492616443,3.0218686204218597
*NC(=S)c1ccc(O*)cc1,*NC(=S)c1ccc(O*)cc1,2.5935,2.474791632942849,2.6035714166666644,3.0179209613165856,2.6542337960463858
*CCC(O*)(C(F)(F)F)C(F)(F)F,*CCC(O*)(C(F)(F)F)C(F)(F)F,0.4911,1.712113178149452,0.820254083333332,2.0403929622549914,1.4319552176143422
*Cc1ccc(OC(*)=S)cc1,*Cc1ccc(OC(*)=S)cc1,2.2773,2.527700158683035,2.775670999999999,2.7528239807786616,2.6800629653611225
*Nc1ccc(C(=S)c2ccc(*)cc2)s1,*Nc1ccc(C(=S)c2ccc(*)cc2)s1,2.9139,2.7167704096611502,2.9676167499999972,2.9054414337005317,2.861705988597058
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.5312,1.5759192857962763,1.5052626666666642,1.5866634894765712,1.5501316240082108
*OC(F)(F)C(=O)C(*)(F)F,*OC(F)(F)C(=O)C(*)(F)F,3.6501,3.292316245679018,1.5239187499999998,1.4963465827617375,2.160907194369906
