smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_ensemble
*Cc1ccc(Cc2ccc(*)s2)s1,*Cc1ccc(Cc2ccc(*)s2)s1,4.1954,3.4764985053299746,3.387374833333335,2.983941763527128,3.2781578151471904
*CO*,*CO*,8.7732,5.935260667920909,6.981750083333343,7.1991959272759045,6.8615440666760135
*c1ccc(CC(F)(F)C(*)(F)F)cc1,*c1ccc(CC(F)(F)C(*)(F)F)cc1,5.11,5.0340776771603295,4.301282333333334,4.228925076828617,4.410254016031408
*CCC(=O)c1ccc(*)cc1,*CCC(=O)c1ccc(*)cc1,3.6964,3.7222954837957074,3.688370249999999,3.7494936587235594,3.713423780377693
*CNC(=S)C(*)=O,*CNC(=S)C(*)=O,2.1003,3.272833661416392,2.8770394999999964,2.883208415541606,2.9499397406465233
*CCC(F)(F)C(*)(F)F,*CCC(F)(F)C(*)(F)F,9.1316,6.923350937816073,7.7939180833333355,8.189081724018923,7.760416688822942
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,2.5367,2.8981664727095797,3.3429296666666657,2.538438886106729,3.013495705823912
*CC(=S)C(=O)C(*)=S,*CC(=S)C(=O)C(*)=S,0.725,-0.4047586212127632,1.7290557500000006,1.4658302895027755,1.2646662600901522
*CC(C)(C)COC(=O)CCCCC(=O)O*,*CC(C)(C)COC(=O)CCCCC(=O)O*,6.5878,6.246344826430535,5.9504798333333335,6.22461087042129,6.088617085853248
*CCCN*,*CCCN*,6.381,5.994471393982972,6.88674558333332,7.905392205439018,7.042842659110644
*c1ccc(C(F)(F)CC(*)(F)F)cc1,*c1ccc(C(F)(F)CC(*)(F)F)cc1,4.3368,5.161556992205899,4.3586998333333336,4.5647264793918225,4.566630746829524
*CNOc1ccc(*)cc1,*CNOc1ccc(*)cc1,4.1647,3.917442889410535,4.169074916666671,4.220191022488644,4.139808016899483
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,4.214,4.532329442986233,4.57395641666667,4.754353710894105,4.622475083434639
*OC(=S)OC(*)=O,*OC(=S)OC(*)=O,3.9378,4.057556765466015,3.2055649166666664,3.018799935615247,3.3004092422678464
*Nc1ccc(Nc2ccc(*)s2)cc1,*Nc1ccc(Nc2ccc(*)s2)cc1,2.8374,3.5040878859360833,2.563397916666667,2.099977834599975,2.5882931609927775
*Oc1ccc(C(F)(F)C(*)(F)F)s1,*Oc1ccc(C(F)(F)C(*)(F)F)s1,4.0762,3.3858906570837566,3.898077333333335,4.4904191849463615,3.990043826486901
*CNCNC(=O)NC(=O)N*,*CNCNC(=O)NC(=O)N*,5.4,4.958113169649684,5.81323283333333,5.831971905884233,5.6656823930024
*CC(*)(C)C(=O)Oc1ccccc1,*CC(*)(C)C(=O)Oc1ccccc1,4.8118,5.330192320607916,4.837060916666662,4.878012586216594,4.938213091406806
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,3.2719,4.271353134659485,3.599841916666666,3.663985090038129,3.7401838034261106
*Nc1ccc(OC(*)=S)cc1,*Nc1ccc(OC(*)=S)cc1,3.2479,3.2911835055563685,3.372214666666662,3.2179026320751114,3.3097925296327615
*CCCCCCOC(=O)NCCCNC(=O)O*,*CCCCCCOC(=O)NCCCNC(=O)O*,6.5954,6.598666838373173,6.404389749999998,6.563090004939712,6.488484411702258
*CC(=S)c1ccc(C(*)=S)s1,*CC(=S)c1ccc(C(*)=S)s1,1.6797,0.685693401249337,1.9964028333333346,1.8407152770121848,1.7130107169011228
*CC(*)CO,*CC(*)CO,7.4192,6.896357423853227,7.826550916666666,7.575340381908609,7.58175983776081
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,5.3218,6.496711356783901,6.304792416666673,6.1295854390285225,6.284839413250276
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,2.3094,2.3938093270017724,1.9723417500000004,2.018465057659512,2.0622459653166736
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.2862,5.795656097842532,5.584779916666666,5.508361398006204,5.598884897645602
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,*Oc1ccc(C(F)(F)C(*)(F)F)cc1,4.7894,3.874551132360728,4.338893250000001,4.21987230804491,4.2186764321671
*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.7181,4.679193076091773,4.459008666666668,4.362483642188132,4.468543230057597
*OC(F)(F)C(=O)C(*)(F)F,*OC(F)(F)C(=O)C(*)(F)F,5.2263,7.7095714404469575,5.634515583333333,5.341343891414674,5.91569449351722
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.5558,4.551126684740036,4.567221666666671,4.252305436808918,4.466603962567055
*Oc1ccc(C(=S)c2ccc(*)s2)s1,*Oc1ccc(C(=S)c2ccc(*)s2)s1,2.3041,1.848097283773313,1.9638627499999983,1.8032447917911787,1.8932540272242258
*CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,*CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,6.2447,6.044495225630608,6.0353550000000045,6.27183546290005,6.110383620305534
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.6353,2.1836547007865663,2.114429999999999,2.3866376091406605,2.2113223439874474
*CCC(F)(F)C(*)(F)Cl,*CCC(F)(F)C(*)(F)Cl,7.4828,8.37442357404687,6.927573333333333,6.171913255916741,6.952554821527015
*CCc1ccc(-c2ccc(*)s2)cc1,*CCc1ccc(-c2ccc(*)s2)cc1,2.9495,3.292841641167697,3.6029577499999963,3.4359661641919907,3.495514200874944
*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,5.3661,6.03942662811312,5.4942295833333334,4.425140560573997,5.26022984777717
*CC(=O)Nc1ccc(*)s1,*CC(=O)Nc1ccc(*)s1,3.9328,3.508181182857009,3.8314065000000035,3.8419420034432292,3.7767055468022708
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,4.1742,3.2184841035969938,3.834115750000004,4.128392833880434,3.8150279779370178
*C(=O)c1ccc(Oc2ccc(*)s2)s1,*C(=O)c1ccc(Oc2ccc(*)s2)s1,2.4838,3.645211013837244,2.8741609999999995,3.0159891033733373,3.056463926152192
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,2.5883,3.486615211589071,3.372997166666666,3.162551423173134,3.3280648840672384
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,1.1979,1.325335332461775,1.788189083333336,1.7394719818525168,1.6900572898960675
*c1cccc(-c2ccc(-c3ccc(*)s3)s2)n1,*c1cccc(-c2ccc(-c3ccc(*)s3)s2)n1,2.0464,1.5129250819575173,1.7368700833333337,1.5648410655935743,1.643318027487494
*C=CCCCC*,*C=CCCCC*,5.7962,5.286220343783721,6.235212750000001,5.736813398555587,5.910337533528427
*NC(=S)c1ccc(O*)cc1,*NC(=S)c1ccc(O*)cc1,2.6021,2.721082137801847,2.7855890833333343,3.23521011655372,2.913555084507228
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,*CCCCOC(=O)C1CCC(C(=O)O*)CC1,6.5835,6.3634691411813815,6.407260916666668,6.463065988810404,6.416725390388754
*CNOC(*)=S,*CNOC(*)=S,3.5947,3.5308161796262327,3.6039202500000034,3.7003959834941362,3.6207492846114837
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.512,1.9406815479767365,2.516086416666665,2.454148950072454,2.393665746054876
*C(C#N)C(*)(C#N)C#N,*C(C#N)C(*)(C#N)C#N,5.8992,6.219900500404494,5.996341916666665,6.252076564547382,6.115801863667526
*CC(O*)C(F)(F)F,*CC(O*)C(F)(F)F,7.4158,6.527665959167836,7.656884250000006,7.952341824688498,7.5460509403973814
*CCOCCOCCOC(=O)CCCCCCC(=O)O*,*CCOCCOCCOC(=O)CCCCCCC(=O)O*,6.184,5.647702047352096,5.757531250000005,5.669116819365121,5.710394831673662
*NC1CCCC1C(*)=O,*NC1CCCC1C(*)=O,6.4002,5.462399642271344,5.556191000000002,5.780175798731065,5.608880912605164
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,2.9556,2.975645899541784,3.1748410833333343,3.0402140147171637,3.0973352297753403
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,3.0847,3.001471442630429,2.9518636666666653,3.0430500453262908,2.9890596033337125
*Cc1ccc(Cc2ccc(*)cc2)cc1,*Cc1ccc(Cc2ccc(*)cc2)cc1,4.2049,4.311881146139161,4.200786666666661,4.120666091880375,4.19584687926354
*c1ccc(C(F)(F)NC(*)(F)F)cc1,*c1ccc(C(F)(F)NC(*)(F)F)cc1,4.2709,4.384810332538315,4.274758916666665,4.158458562909957,4.258404027268908
*OC(F)(F)C(F)(F)C(*)(F)F,*OC(F)(F)C(F)(F)C(*)(F)F,9.1214,9.009002190869976,8.848230083333345,8.890700416783131,8.890244838543898
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,1.224,2.9829945129853748,2.8521500833333335,2.14629681051538,2.6565626436303424
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,5.104,5.3457850265179125,5.642616499999997,6.373041472112889,5.816059700815477
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,4.7036,4.3004803126161,3.1825507499999977,3.7351459798526068,3.5545440294236204
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,5.2823,5.986813055912653,6.211060833333327,5.666153013667849,6.001735311706593
*CNC(=S)c1ccc(*)cc1,*CNC(=S)c1ccc(*)cc1,3.1832,2.9193141705375556,2.744816666666665,2.942444847726442,2.837444742966099
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.8163,2.5048933210476885,2.729409999999999,2.8349282004330867,2.721889384155374
*NC(=O)C(=S)C(*)=O,*NC(=O)C(=S)C(*)=O,1.4363,1.2016731642831315,1.4466855833333352,1.345868398129442,1.371454952547187
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,*CC(=O)c1ccc(-c2ccc(*)cc2)s1,2.5123,2.837547293570836,2.8958367500000013,2.7688304997792796,2.8459674171485134
*CCc1ccc(C(*)=S)s1,*CCc1ccc(C(*)=S)s1,2.295,2.518622199724785,2.659937583333334,2.5902836816491646,2.6129762510248127
*OC(=S)c1ccc(C(*)=O)s1,*OC(=S)c1ccc(C(*)=O)s1,2.3663,2.570346305164369,2.2858175000000007,2.43556066650556,2.3833190875381773
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,6.3994,5.705407117401312,5.782506666666668,5.951577459832199,5.8211482532986665
*OC(=S)c1ccc(C(*)=O)cc1,*OC(=S)c1ccc(C(*)=O)cc1,2.5144,2.504546713828693,2.5717059166666654,2.9630527297056544,2.681111420314618
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,1.7412,2.507506371509024,2.2802332500000015,2.4036143890736175,2.3592848281589567
*NC(=O)Nc1ccc(*)s1,*NC(=O)Nc1ccc(*)s1,3.137,3.4250215153482704,3.141678000000001,3.4057447288544327,3.274446166193618
*Cc1ccc(C(=S)O*)cc1,*Cc1ccc(C(=S)O*)cc1,3.1473,2.8549581407415685,2.7288034166666684,2.9400972060985686,2.817002186796108
*CCC1CCC(*)C1,*CCC1CCC(*)C1,7.9915,6.32145667750752,7.3986990833333355,7.133246378970455,7.123114832521749
*CCCCCCCCCCOC(=O)CCC(=O)O*,*CCCCCCCCCCOC(=O)CCC(=O)O*,6.6201,6.0982903633005705,6.272202666666661,6.22398927366999,6.226048913690922
*NC(F)(F)NC(*)(F)F,*NC(F)(F)NC(*)(F)F,8.2637,6.099963166231354,6.999739999999997,7.762582477009461,7.07510524684155
*Cc1ccc(Nc2ccc(*)s2)s1,*Cc1ccc(Nc2ccc(*)s2)s1,3.6624,3.0812545307242276,3.6401344166666685,2.9025984908576916,3.3110123606878235
*Cc1ccc(CC(*)=S)s1,*Cc1ccc(CC(*)=S)s1,2.5553,3.0702608635349566,2.780956583333333,2.6864349295884935,2.80350953837147
*CCCCCCC(=O)N*,*CCCCCCC(=O)N*,5.9361,5.885868318098573,5.600568750000005,6.221182659808512,5.844338544257635
*NC(=O)NC(*)=O,*NC(=O)NC(*)=O,3.9867,4.325219369599688,4.944444083333333,5.141075018005446,4.89440839948688
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,2.3476,3.7955130719511807,2.4722684166666666,2.9874702349684816,2.86948034155462
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.8996,0.9607995506642202,1.6980922500000002,1.4420908398940528,1.486411176135754
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,2.6675,2.3401939030671466,2.7856851666666653,3.0642325886023603,2.792230572671407
*Nc1cccc(C(*)=O)c1,*Nc1cccc(C(*)=O)c1,3.2399,3.5462577920746723,3.475660083333332,3.5905681219784156,3.523982346727933
*CCCCSCCS*,*CCCCSCCS*,4.9438,5.015305031289054,5.290315083333336,5.011875183382658,5.154580957631506
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,2.1029,2.816442939304069,2.2189101666666664,2.210911219208841,2.3235954239123378
*Cc1ccc(CO*)cc1,*Cc1ccc(CO*)cc1,4.8019,4.87459926382043,4.1072915,4.233117152104855,4.2839570538778124
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,3.7898,2.519100930759021,2.1920899166666676,2.4898717503980308,2.3431530011111814
*C(=O)NC(F)(F)C(*)(F)F,*C(=O)NC(F)(F)C(*)(F)F,5.4991,5.998340506725973,5.225799249999991,5.002632917807838,5.29509730142188
*CCCC(*)=S,*CCCC(*)=S,2.9464,4.517727297510537,3.6712445000000016,4.072120916175122,3.947469336878301
*NC(=S)NC(*)=S,*NC(=S)NC(*)=S,2.0315,2.757025640891497,2.6693953333333353,1.8308581712231282,2.424880327866484
*C(=S)CC(F)(F)C(*)(F)F,*C(=S)CC(F)(F)C(*)(F)F,2.143,4.540113438006198,3.0444065833333296,3.5505507134299874,3.4697386841971
*NOC(F)(F)C(*)(F)F,*NOC(F)(F)C(*)(F)F,6.3342,7.477558246674425,8.026651249999993,8.376903838382768,8.036868631304895
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,*C(=S)Oc1ccc(-c2ccc(*)s2)s1,1.9834,1.8039718109763645,2.026015499999998,2.2970697609333226,2.0703108567375614
*CC(=O)C(=S)C(*)=O,*CC(=O)C(=S)C(*)=O,1.4812,1.323003197492354,1.4587245833333329,1.4336505867379672,1.4266014583164377
*CNCCNC(=O)OC*,*CNCCNC(=O)OC*,6.3647,5.509348382015682,6.1210475833333335,6.251424595238156,6.051800367515555
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,1.8785,2.2721285201728625,1.904454499999999,1.9738526132991625,1.99193392807755
*OC(=S)Oc1ccc(*)cc1,*OC(=S)Oc1ccc(*)cc1,3.9415,3.0735272401609404,2.985126416666667,3.7280240425465965,3.231531886512739
*CNc1ccc(-c2ccc(*)cc2)s1,*CNc1ccc(-c2ccc(*)cc2)s1,3.3441,2.602652449125655,2.560407166666666,2.3610094474736,2.506102804117221
*C=Cc1ccc(*)n1CCCCCC,*C=Cc1ccc(*)n1CCCCCC,1.3683,2.817469274269637,4.571076000000001,3.7026117629395303,3.987047115180974
*C=CC(C)(C)CC(C#N)C*,*C=CC(C)(C)CC(C#N)C*,5.2738,6.519704053856206,6.367598916666666,6.364325620638485,6.393863176110288
*CC(*)OC(=O)CC1CCCC1,*CC(*)OC(=O)CC1CCCC1,6.4741,6.731266519019197,6.315078083333333,6.082117328621579,6.317424568797478
*COc1ccc(-c2ccc(*)cc2)s1,*COc1ccc(-c2ccc(*)cc2)s1,3.0939,3.6547961954272146,2.699517083333332,3.1691888232667194,3.016604498526519
*CC(C)O*,*CC(C)O*,6.9903,5.7935603499254125,7.022829333333335,7.978748692076214,7.099019538549657
*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,*CCC(C)C(C)CCNC(=O)c1cccc(C(=O)N*)c1,4.7199,4.516448718674314,4.54350858333334,4.408739852488189,4.4968312781327295
*Nc1ccc(NC(*)=S)s1,*Nc1ccc(NC(*)=S)s1,2.1538,2.541260302409783,2.5298254999999985,2.6074129132916446,2.555954803190436
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,2.3058,2.542127448679418,2.4639623333333303,2.812007548021515,2.585993576310988
*SC1CCCC(*)C1,*SC1CCCC(*)C1,5.2199,6.266250310409098,6.404745916666667,5.786939354524716,6.1881766809883505
*CCC(=O)C(*)=S,*CCC(=O)C(*)=S,1.8131,3.2718676655206753,2.650065749999998,2.531017632596852,2.7246406978589066
*CNCc1ccc(*)cc1,*CNCc1ccc(*)cc1,4.4323,4.126542784540631,4.293025833333331,4.474203757041322,4.319393792800485
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.5561,2.6326933618527706,2.3627626666666672,2.443912486901887,2.4363588287088844
*Cc1ccc(Oc2ccc(*)s2)cc1,*Cc1ccc(Oc2ccc(*)s2)cc1,4.0475,3.322770058970407,3.719611583333336,3.62449950916206,3.618920888666344
*CC(=S)OC(*)=S,*CC(=S)OC(*)=S,2.7744,2.7448152064985956,2.792897833333333,2.0731294301789895,2.560901362184434
*CNCc1ccc(*)s1,*CNCc1ccc(*)s1,4.1265,4.485753005414796,3.5538850833333333,3.789875409139701,3.7942530337130425
*CCOC(=O)NCCSCCCCSCCNC(=O)O*,*CCOC(=O)NCCSCCCCSCCNC(=O)O*,5.1094,4.9311253113022735,5.014723583333339,4.955997820681753,4.981505266534107
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,*Cc1ccc(C(=S)c2ccc(*)s2)cc1,2.5143,2.1228746458711445,2.246757999999999,2.176523461459013,2.2027429116906383
*OC(C)COC(=O)CCCCC(*)=O,*OC(C)COC(=O)CCCCC(*)=O,6.5974,5.862949996048686,5.742908916666664,6.282644112359602,5.931939669881173
*CNON*,*CNON*,4.8889,5.605095130010925,6.756289166666679,6.914136758201787,6.598808635924487
*NCCCNC(=O)NC(*)=O,*NCCCNC(=O)NC(*)=O,6.0227,5.00755426777982,5.294876166666666,4.627388270967273,5.036196799706119
*CC(=O)c1ccc(O*)cc1,*CC(=O)c1ccc(O*)cc1,3.8893,3.635159189696782,3.707536416666669,3.663075471073031,3.6807575386780673
*CC(*)C(N)=O,*CC(*)C(N)=O,6.3764,5.954306416137504,5.504863916666667,5.314390248168734,5.526359963901867
