smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_ensemble
*CC(=S)c1ccc(C(*)=S)s1,*CC(=S)c1ccc(C(*)=S)s1,2.4487,2.3360188923799994,2.106908916666665,2.1197713619675143,2.1945242775705633
*OCCCCONC(*)=O,*OCCCCONC(*)=O,1.6747,1.7251515325176863,1.6765777500000016,1.6853474213605413,1.6976193892301865
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,*Oc1ccc(-c2ccc(C(*)=O)s2)s1,2.0521,2.2719977352667,2.253188166666666,2.306952839928956,2.28189354434014
*NC(=O)c1ccc(C(*)=O)s1,*NC(=O)c1ccc(C(*)=O)s1,2.034,2.022695640340503,2.0036705833333315,1.969009512550954,1.9963637308136495
*NC(F)(F)CC(*)(F)F,*NC(F)(F)CC(*)(F)F,1.6205,1.6759607195707669,1.606955416666668,1.6150786678228264,1.6350784229543025
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,1.8364,1.6442913215543897,1.8322729166666676,1.7848212882772356,1.7453262557410996
*CC(=S)c1ccc(O*)s1,*CC(=S)c1ccc(O*)s1,2.1619,2.16111214775113,2.0365306666666667,2.0475853670011834,2.0858299082514042
*CCOC(=O)NCCOCCOCCNC(=O)O*,*CCOC(=O)NCCOCCOCCNC(=O)O*,1.6526,1.6249891625309683,1.6930407500000002,1.707312077055417,1.6744006331734813
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,1.8941,1.8163935587202487,2.0028906666666653,2.0499311368997613,1.9550432779594074
*Nc1ccc(*)cc1,*Nc1ccc(*)cc1,2.124,1.9526883649290787,1.910263166666666,1.896856049122698,1.9200432327567574
*C(=O)Oc1ccc(C(*)=S)cc1,*C(=O)Oc1ccc(C(*)=S)cc1,2.0099,2.0018091907961524,2.0307127499999997,1.936508923363803,1.9818738914348908
*CCON*,*CCON*,1.7034,1.7335573536779163,1.6663550000000007,1.6666850851810961,1.6906491716185021
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,2.646,2.3564316394053373,2.3178459166666685,2.422532550298388,2.374443949989235
*Cc1ccc(Cc2ccc(*)s2)cc1,*Cc1ccc(Cc2ccc(*)s2)cc1,1.8173,1.8279112992701092,1.8506635833333336,1.9060461240166597,1.8650876569882497
*Cc1ccc(C(=O)C(*)=S)cc1,*Cc1ccc(C(=O)C(*)=S)cc1,1.9454,1.9461064093508662,1.9774150833333328,2.0076175490264268,1.9784862222005264
*C(=S)NC(F)(F)C(*)(F)F,*C(=S)NC(F)(F)C(*)(F)F,1.765,1.8239452359692219,1.7942125000000002,1.723001570864034,1.7758377905131133
*c1ccc(OC(=S)c2ccc(*)s2)cc1,*c1ccc(OC(=S)c2ccc(*)s2)cc1,2.2131,2.1610994332631392,2.09334375,1.9962139417674558,2.0780599878970265
*Cc1ccc(C(=O)c2ccc(*)s2)s1,*Cc1ccc(C(=O)c2ccc(*)s2)s1,2.0215,1.848481993941864,1.9633838333333327,2.009294807262927,1.9408141753600698
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,1.7289,1.7246863434042259,1.7502977500000017,1.7431852411894273,1.7381875024035613
*COc1ccc(O*)cc1,*COc1ccc(O*)cc1,1.7891,1.8110125467981582,1.8449673333333338,1.8316183014407448,1.8273122676496358
*Nc1ccc(NO*)cc1,*Nc1ccc(NO*)cc1,1.8848,1.958466251749693,1.90044325,1.9338380066099412,1.934932287790686
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,2.1519,2.365884935415988,2.4622424166666694,2.2358465957826827,2.3352014002997494
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,2.3328,2.0840581499331097,2.005580416666667,1.9345369818569036,2.0047980434923436
*CCC(=O)C(*)=S,*CCC(=O)C(*)=S,1.9627,1.8483132485031162,1.916208999999999,1.9444973215374046,1.9033457419025186
*c1ccc(C(F)(F)CC(*)(F)F)s1,*c1ccc(C(F)(F)CC(*)(F)F)s1,1.7568,1.7946951648832803,1.807816416666666,1.7606213978975631,1.7838373165580432
*CCOC(=O)CCCCCCC(=O)O*,*CCOC(=O)CCCCCCC(=O)O*,1.6577,1.6552720535786973,1.6519858333333324,1.6401956374446005,1.6483552402642692
*CNc1ccc(-c2ccc(*)cc2)s1,*CNc1ccc(-c2ccc(*)cc2)s1,1.9424,2.0924218808516812,2.04367875,2.0031443030621303,2.044658501875277
*c1ccc(NC(F)(F)C(*)(F)F)s1,*c1ccc(NC(F)(F)C(*)(F)F)s1,1.862,1.8416721773510192,1.8276110833333328,1.787708303733062,1.816380342646988
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.9768,2.1859278853740673,2.0256176666666654,1.9978937926739644,2.071934580096165
*CNC(=O)C(*)=S,*CNC(=O)C(*)=S,1.9972,1.9572659653414226,1.9771847500000022,1.9110986398726297,1.9430517880528393
*Nc1ccc(-c2ccc(C(=S)c3ccc(-c4ccc(Nc5ccc(*)cc5)s4)s3)s2)s1,*Nc1ccc(-c2ccc(C(=S)c3ccc(-c4ccc(Nc5ccc(*)cc5)s4)s3)s2)s1,2.4299,2.9287631990799143,2.5511379166666712,2.1913201489696865,2.5400409027336974
*NOc1ccc(O*)cc1,*NOc1ccc(O*)cc1,1.8691,1.8444725249051992,1.8682352499999981,1.9022808289425024,1.8735876921587074
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,*CC(=O)c1ccc(-c2ccc(*)s2)cc1,2.0511,1.9743666495328007,1.9949624166666655,2.0117893851792013,1.9944258610769425
*Nc1ccc(Oc2ccc(*)s2)s1,*Nc1ccc(Oc2ccc(*)s2)s1,1.9001,2.143452015030248,2.226094249999998,2.2199006791503764,2.193856296179974
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,2.2975,2.4076216436294606,2.157431249999998,2.226841436389891,2.2757042350749423
*OC(F)(F)C(=O)C(*)(F)F,*OC(F)(F)C(=O)C(*)(F)F,1.5807,1.6845251939976595,1.5934190833333353,1.5954687675261816,1.6270085585093121
*CNc1ccc(C(*)=O)s1,*CNc1ccc(C(*)=O)s1,2.0195,1.982816591466242,1.9271450833333321,1.894695444163654,1.933915306384437
*CC(=O)CO*,*CC(=O)CO*,1.6922,1.7267912136758765,1.6613220833333326,1.6695708252015833,1.688225041982518
*NC(=O)Oc1ccc(*)cc1,*NC(=O)Oc1ccc(*)cc1,1.8802,1.9658068352474976,1.9458095000000002,1.9895648809753823,1.9708567343627559
*OC(=O)c1ccc(C(*)=O)s1,*OC(=O)c1ccc(C(*)=O)s1,1.8811,1.992610402754293,1.9696134999999984,1.8844805054986147,1.9431351465682092
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,2.0222,2.4160544668197312,2.361859500000001,2.420009309871267,2.405075767371805
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,1.8005,1.8836687464254582,1.9306490000000003,1.9077604039672575,1.9044178027437917
*Cc1ccc(C(=O)N*)cc1,*Cc1ccc(C(=O)N*)cc1,1.8171,1.8048214344110527,1.8779109999999988,1.88158427316179,1.8531342709364562
*CC(*)C,*CC(*)C,1.6081,1.6621715019707008,1.647360666666667,1.6225755715306216,1.6425695263163176
*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,2.4805,2.3126055808175137,2.3175700000000004,2.4691243446934332,2.3776400077810096
*OC(=S)OC(*)=O,*OC(=S)OC(*)=O,1.7396,1.850500203290912,2.028976999999999,2.0281643720719726,1.9644823822143258
*Nc1ccc(C(=O)c2ccc(*)s2)cc1,*Nc1ccc(C(=O)c2ccc(*)s2)cc1,2.186,2.2069040993407394,2.203918583333332,2.0844786426625017,2.15624418710688
*c1ccc(C(F)(F)CC(*)(F)F)cc1,*c1ccc(C(F)(F)CC(*)(F)F)cc1,1.7249,1.7179250196792513,1.7331772500000004,1.7269324171515927,1.7251452875167146
*NC(=O)c1ccc(O*)s1,*NC(=O)c1ccc(O*)s1,1.969,2.042863403738937,1.9944549999999994,1.9647351353401934,1.9997282330705877
*C(=O)C(F)(F)CC(*)(F)F,*C(=O)C(F)(F)CC(*)(F)F,1.6107,1.6780795722917878,1.6056840000000026,1.6082036930207089,1.632738806653772
*CC(=O)O*,*CC(=O)O*,1.6701,1.7489105771599351,1.683343666666666,1.7493509711844364,1.7338551063597865
*C(=O)CC(F)(F)C(*)(F)F,*C(=O)CC(F)(F)C(*)(F)F,1.6044,1.6814384128837507,1.5906236666666647,1.611897382674748,1.6319544082414041
*CC(=O)CC(*)=O,*CC(=O)CC(*)=O,1.7565,1.732595996774655,1.7084203333333332,1.7667629835281002,1.7409232741589313
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,2.705,2.38324017631972,2.369014416666667,2.4071934376030706,2.3897108405611642
*Cc1ccc(Oc2ccc(*)s2)cc1,*Cc1ccc(Oc2ccc(*)s2)cc1,1.8289,1.7820474977317098,1.8774083333333338,1.924705392741133,1.8624294370094847
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,1.8174,1.793597250728338,1.76556825,1.8114487191791095,1.794370216981213
*CCCC(*)=S,*CCCC(*)=S,1.7702,1.7835002870246914,1.8535812499999986,1.8474428018607403,1.825881609499139
*Nc1ccc(NC(*)=S)s1,*Nc1ccc(NC(*)=S)s1,2.19,2.3034128661029367,2.2874351666666666,2.2482043584535303,2.2771677069837
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,1.985,2.030156803162488,2.008070000000001,1.9780728208143774,2.0037673550559725
*CNC(=O)NCOCO*,*CNC(=O)NCOCO*,1.6883,1.7472860187232446,1.6803422500000016,1.6582209642451413,1.6953802545595522
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,1.9675,1.9379046480758628,2.03953375,2.029697948320021,1.998983435060702
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,1.9682,1.682484975181964,1.859528916666667,1.7928598863892795,1.7686710688376455
*CCCc1ccc(*)cc1,*CCCc1ccc(*)cc1,1.7489,1.7288504893395418,1.771212500000002,1.7644523438723527,1.7532241666034543
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,1.9173,1.965414497462834,1.9171942499999988,1.880867278095626,1.9197032442719528
*CCCCCOC(=O)O*,*CCCCCOC(=O)O*,1.6374,1.688288026497126,1.6275857500000002,1.6567816940397588,1.6613243101557607
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,2.116,2.106284115838747,2.0213263333333336,2.2292577891503003,2.136733157342455
*OC(=S)c1ccc(C(*)=O)s1,*OC(=S)c1ccc(C(*)=O)s1,2.068,2.066039270728493,2.1093711666666657,2.0679972689271686,2.0769070544470565
*c1ccc(C(F)(F)NC(*)(F)F)cc1,*c1ccc(C(F)(F)NC(*)(F)F)cc1,1.7422,1.805065751430942,1.7836341666666677,1.7727926930654752,1.7869140951400646
*CCCN*,*CCCN*,1.6776,1.714989245736007,1.6598289166666675,1.6609358306761863,1.680110995078385
*CC(=O)Nc1ccc(*)cc1,*CC(=O)Nc1ccc(*)cc1,1.8294,1.9345820644288592,1.874943916666666,1.9099298127226911,1.9106630051379256
*CC(=O)c1ccc(C(*)=O)s1,*CC(=O)c1ccc(C(*)=O)s1,1.9246,1.963990272192346,1.9335696666666664,1.903643495083579,1.9322920299452668
*CC(=O)Oc1ccc(*)s1,*CC(=O)Oc1ccc(*)s1,1.8447,1.8673444465669147,1.8768222499999998,1.8438288120399053,1.8599491522194778
*OC(=O)OC(*)=O,*OC(=O)OC(*)=O,1.5714,1.6669881755613636,1.7853724999999994,1.7838508768469874,1.7421919439170068
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,1.9797,1.9237393717444038,2.0760005833333324,2.093315027447987,2.0283288531508097
*CCc1ccc(C(*)=S)cc1,*CCc1ccc(C(*)=S)cc1,1.9173,1.854345659320979,1.8960404166666667,1.8529634014125007,1.8634697578061836
*C(=O)c1ccc(OC(*)=S)s1,*C(=O)c1ccc(OC(*)=S)s1,2.3124,2.2170641620221456,2.117029333333332,2.1105323263695084,2.150340500610388
*NCC(F)(F)C(*)(F)F,*NCC(F)(F)C(*)(F)F,1.5942,1.6682074890671563,1.6157633333333292,1.639988283067228,1.6445042337524822
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,2.1534,2.118876106059944,2.064136916666668,2.0634102057847565,2.083519226378775
*C(=O)C(=S)OC(*)=S,*C(=O)C(=S)OC(*)=S,2.3004,2.1100400428136576,2.156251916666666,2.1740695070812883,2.1469106003300853
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,1.9785,2.032177823709219,1.967610583333335,1.8528462133494308,1.9439832728361808
*c1ccc(CC(F)(F)C(*)(F)F)cc1,*c1ccc(CC(F)(F)C(*)(F)F)cc1,1.7264,1.7428090006155312,1.7411649166666647,1.7364077900422235,1.7398144168952905
*CNOc1ccc(*)s1,*CNOc1ccc(*)s1,1.8539,1.819181687353339,1.8743754166666673,1.8507547118432903,1.84489265001183
*c1ccc(NC(F)(F)C(*)(F)F)cc1,*c1ccc(NC(F)(F)C(*)(F)F)cc1,1.7935,1.7831531065030657,1.7640068333333345,1.7659720549772853,1.7716920542333294
*NC(=O)Nc1ccc(*)s1,*NC(=O)Nc1ccc(*)s1,2.0074,1.9926563777745188,2.024982833333332,2.029700366228457,2.0152867668729924
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,2.1962,2.1317350418881302,2.212227083333333,2.216612482091054,2.185079785361084
*CCC(O*)(C(F)(F)F)C(F)(F)F,*CCC(O*)(C(F)(F)F)C(F)(F)F,1.5724,1.5321188889094688,1.6159595833333333,1.6305340551358183,1.5917669583510647
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.4847,2.4213221171638026,2.499021000000001,2.5560577139400715,2.494366730098748
*CNON*,*CNON*,1.7453,1.7574503783952509,1.6908166666666682,1.6750428285734773,1.7083338244933939
*CNCO*,*CNCO*,1.6697,1.7570068548255802,1.6866876666666673,1.6866632321589934,1.7119576577072713
*CC(=S)NC(*)=S,*CC(=S)NC(*)=S,2.0504,1.9586819509184823,1.9460549999999992,1.9727521466267668,1.9614904849666417
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,2.4956,2.1864158898040684,2.159798999999999,2.2056486720011885,2.188080739350189
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,1.8941,2.2829680008566235,2.3085775833333324,2.2887908021799634,2.2912951690731185
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,1.6306,1.5754418123435907,1.7003774166666676,1.7003514466364755,1.655452084755448
*Cc1ccc(C(=S)O*)cc1,*Cc1ccc(C(=S)O*)cc1,1.8934,1.8299757881042291,1.9173162500000003,1.9580018125778,1.9025223150145247
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,1.8822,1.9771705629335992,2.142349166666668,2.1834527348623034,2.0997427841542855
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,1.9846,2.0674660170101014,1.9756266666666666,2.032939273815414,2.0320345129941915
*CNC(=O)ONC(=O)NO*,*CNC(=O)ONC(=O)NO*,1.7609,1.7723986136757677,1.7271085000000002,1.7671513244686303,1.7597333390363534
*NOC(=O)NCC(=O)NC(*)=O,*NOC(=O)NCC(=O)NC(*)=O,1.7831,1.8680788380823141,1.7609234166666667,1.7211346869104014,1.7832069197727
*NC(=O)OC(*)=O,*NC(=O)OC(*)=O,1.7525,1.718607298796482,1.7360717500000014,1.9149633013693634,1.8028052467071303
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.5812,2.466173545520374,2.364177500000002,2.4232434221457857,2.4249522997327237
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.0502,1.9307660234108275,2.0214085000000024,2.003749147773094,1.9816148406124796
*CCc1ccc(O*)cc1,*CCc1ccc(O*)cc1,1.7865,1.7526311332440194,1.7752778333333332,1.780177369837067,1.7691359507895819
*CC(=S)CC(*)=S,*CC(=S)CC(*)=S,1.9346,1.9468570387042632,1.969957999999999,1.9695807373027445,1.9614991592639788
*NOC(=S)O*,*NOC(=S)O*,1.942,1.8865272427221333,2.019856,2.003928569365365,1.9654233508468433
*CCCO*,*CCCO*,1.6476,1.7745333105828305,1.6249709166666662,1.6482296840384338,1.6882317878576936
*CC(=S)CO*,*CC(=S)CO*,1.8843,1.8505624831784018,1.8836377500000003,1.755544911283489,1.819467835630503
*OC1C(CO)OC(*)C(O)C1O,*OC1C(CO)OC(*)C(O)C1O,1.6879,1.6483321814308292,1.662452333333334,1.654315740845517,1.654055261951711
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9726,2.1006438125977205,2.065393333333334,2.03443477368823,2.065430696644447
*CONC(*)=O,*CONC(*)=O,1.7438,1.7634461257725698,1.742197583333332,1.7614283757052966,1.7576852714904942
*Cc1ccc(NO*)s1,*Cc1ccc(NO*)s1,1.8806,1.7709918854874735,1.85632375,1.9191237937203753,1.8512776201680383
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,1.9035,1.9007824594721372,1.9335318333333333,1.987904136803988,1.9439496087438943
*NOC(F)(F)C(*)(F)F,*NOC(F)(F)C(*)(F)F,1.6008,1.6884985960645391,1.6020660000000009,1.6264080522297828,1.643073642578527
*Cc1ccc(Oc2ccc(*)s2)s1,*Cc1ccc(Oc2ccc(*)s2)s1,1.8388,1.7034599842822584,1.9319534999999988,1.8930826793400264,1.8339448130493874
*C(=S)C(F)(F)CC(*)(F)F,*C(=S)C(F)(F)CC(*)(F)F,1.7605,1.679433322410135,1.765931083333333,1.69367255538164,1.7053435915998951
*c1ccc(*)cc1,*c1ccc(*)cc1,2.0982,1.8265603254579594,1.8942389166666669,1.8968520409096383,1.8709747649015689
*Nc1ccc(Oc2ccc(*)s2)cc1,*Nc1ccc(Oc2ccc(*)s2)cc1,1.9073,1.9877131862750639,1.9454000000000002,1.8975350102098196,1.941076311189433
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,*OCCC(=O)CC(=O)Oc1ccc(*)cc1,1.7251,1.8473111575325822,1.8020259999999992,1.7495147876006878,1.796874454857688
*CC(=O)C(=S)c1ccc(*)cc1,*CC(=O)C(=S)c1ccc(*)cc1,2.03,2.077046972294892,2.000383083333334,2.0611134475267905,2.0527302132982466
*CNc1ccc(O*)cc1,*CNc1ccc(O*)cc1,1.8414,1.84001299231274,1.8596778333333333,1.8453587916090581,1.8467641512555841
*Cc1ccc(CO*)cc1,*Cc1ccc(CO*)cc1,1.7774,1.852576039982265,1.806373333333334,1.772494164252123,1.8091560511077387
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,2.0808,2.0377184197252944,2.000861666666667,2.0827324221176475,2.0475261567125744
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,2.2986,2.5044366762364856,2.2041764166666677,2.1017693416068433,2.270324921498514
*Cc1ccc(C(=S)c2ccc(*)s2)s1,*Cc1ccc(C(=S)c2ccc(*)s2)s1,2.0063,2.119700622136065,2.0766561666666647,2.1778427574170913,2.1334286357768453
*c1ccc(CC(F)(F)C(*)(F)F)s1,*c1ccc(CC(F)(F)C(*)(F)F)s1,1.7679,1.7665067269070955,1.773198833333333,1.76922152789016,1.769169720404425
*C(=S)C(F)(F)NC(*)(F)F,*C(=S)C(F)(F)NC(*)(F)F,1.7879,1.7863439607494027,1.7717746666666667,1.7504450934680822,1.768307013215257
*NC(=S)C(=O)O*,*NC(=S)C(=O)O*,2.1342,1.9604591994628005,1.9968544166666673,1.9731671649151812,1.9741026125486456
*c1ccc(C(F)(F)C(=O)C(*)(F)F)cc1,*c1ccc(C(F)(F)C(=O)C(*)(F)F)cc1,1.7375,1.7609687737409456,1.8115041666666667,1.8124305537528873,1.7937146296454356
*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,1.6244,2.0830653509041888,1.8386352499999996,1.8869965820655847,1.9462466042481155
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,1.9016,1.672071180219027,1.8555839166666679,1.7908292688941916,1.7631818449819643
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(*)cc3)cc2)cc1,*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(*)cc3)cc2)cc1,1.9843,2.2210500639250537,2.2401749999999985,2.2770800436672265,2.248361791031173
*CCOC(=O)CCCCC(=O)O*,*CCOC(=O)CCCCC(=O)O*,1.6581,1.6703238538572718,1.657016916666671,1.659163329668926,1.6626768290413236
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,2.0164,2.1403106663095164,2.0169234166666645,2.07559490276403,2.085227436419338
*Cc1ccc(-c2ccc(O*)cc2)s1,*Cc1ccc(-c2ccc(O*)cc2)s1,1.9368,1.8092518756327483,1.928766166666665,1.9410705582316108,1.89082227369839
*Nc1ccc(-c2ccc(C(*)=S)s2)s1,*Nc1ccc(-c2ccc(C(*)=S)s2)s1,2.7581,2.532966561540751,2.449603416666667,2.537763125581198,2.515553843226891
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,2.3239,2.1969281604027233,2.166222333333333,2.1199556742157517,2.1583780990533357
