polymer,smiles,n_variants,pred_canonical,mean_pred,std_pred,std_pred_graph_only,max_dev,viol_rate_0_5sigma,viol_rate_1sigma,viol_rate_2sigma
20,*Cc1ccc(C(=S)c2ccc(*)s2)cc1,30,4.645398624953175,4.900313632316502,0.15693668978004793,0.0,0.5471063867108024,0.03333333333333333,0.0,0.0
21,*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,30,4.151931772992034,4.043316200100249,0.07430645384940394,8.881784197001252e-16,0.224148313205343,0.0,0.0,0.0
22,*CC(=O)C(=S)O*,30,4.785335494149614,4.599971418706932,0.08054089621986538,1.7763568394002505e-15,0.31869640132453814,0.0,0.0,0.0
23,*Nc1ccc(C(=O)c2ccc(*)s2)s1,30,7.589935258684638,7.220911375999013,0.11230997578101957,1.7763568394002505e-15,0.49311009757721447,0.0,0.0,0.0
24,*OC(=O)C(F)(F)C(*)(F)F,30,3.5679541466524634,3.65761040312919,0.048758545884467076,8.881784197001252e-16,0.15244898088953018,0.0,0.0,0.0
25,*C(=O)NC(F)(F)C(*)(F)F,30,3.574706695088331,3.7099352279727924,0.09973276002555351,1.3322676295501878e-15,0.3543947511907586,0.0,0.0,0.0
26,*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,30,3.979198317078709,4.027219324259319,0.04173748481639685,8.881784197001252e-16,0.134695521659133,0.0,0.0,0.0
27,*NOc1ccc(O*)cc1,30,4.106961741342873,4.116912352045588,0.03917238509581813,0.0,0.09574302400048307,0.0,0.0,0.0
28,*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,30,3.48749533573221,3.643003159088283,0.04570948558560949,4.440892098500626e-16,0.23394404721713924,0.0,0.0,0.0
29,*Nc1ccc(Nc2ccc(*)s2)cc1,30,5.008942100828805,4.655486817044529,0.10954681148909969,1.7763568394002505e-15,0.43589852965876563,0.0,0.0,0.0
30,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,30,3.636720142247039,3.881984834615993,0.06775360115154716,2.145154682951613e-16,0.3416971975508081,0.0,0.0,0.0
31,*CCOCCOC(=O)O*,30,3.34236480522074,3.470938493934716,0.04151591004397678,0.0,0.1976746031618135,0.0,0.0,0.0
32,*Nc1ccc(C(=O)C(*)=S)cc1,30,5.506556656263638,5.19255155880453,0.13717572702983818,1.7763568394002505e-15,0.5799171542303272,0.03333333333333333,0.0,0.0
33,*C(=S)C(F)(F)NC(*)(F)F,30,4.447521381308694,4.218307606031626,0.10662150785461842,8.881784197001252e-16,0.38854860905540356,0.0,0.0,0.0
34,*CNc1ccc(C(*)=O)cc1,30,4.313631614612722,4.274310935230698,0.03417064931195781,8.881784197001252e-16,0.0973142263526725,0.0,0.0,0.0
35,*CCC(=S)O*,24,3.969741235936171,3.995714790774892,0.05193998301719751,0.0,0.13922891038125762,0.0,0.0,0.0
36,*NC(=S)c1ccc(O*)cc1,30,4.827609306871301,4.645960864560092,0.08308825142142799,8.881784197001252e-16,0.30997902675551536,0.0,0.0,0.0
37,*Nc1ccc(-c2ccc(O*)cc2)cc1,30,4.384047628195175,4.255106900987591,0.05522522700770299,0.0,0.2600330037426861,0.0,0.0,0.0
38,*NC(=O)C(=S)O*,30,6.288147280269353,5.476741880081929,0.25915041097436026,8.881784197001252e-16,1.0181431097548952,0.8666666666666667,0.0,0.0
39,*CC(=S)CO*,24,4.197705039360053,4.177313056259075,0.03551358062462094,0.0,0.08636949065509913,0.0,0.0,0.0
40,*OCCCCONC(*)=O,30,3.9675893540403333,3.9300733805222032,0.05429777801840099,8.881784197001252e-16,0.14622324559637834,0.0,0.0,0.0
41,*CCCCCCC(=O)N*,30,3.3270069592484237,3.4652352005778324,0.06676072250976117,4.440892098500626e-16,0.3739224362067137,0.0,0.0,0.0
42,*CNC(=O)C(*)=S,30,5.155958757177583,5.106042704990113,0.08161900415657192,8.881784197001252e-16,0.20952570725598285,0.0,0.0,0.0
43,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,30,6.5438706398239015,5.815167635635307,0.0702271053414344,1.7763568394002505e-15,0.8783937072534549,1.0,0.0,0.0
44,*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,30,3.8475564322024765,3.8415805655229662,0.04929193479778514,4.440892098500626e-16,0.1098556240485129,0.0,0.0,0.0
45,*Cc1ccc(C(=O)O*)s1,30,4.321839886893257,4.352243315753719,0.04856139020634264,0.0,0.138498762678406,0.0,0.0,0.0
46,*NC(=O)Oc1ccc(*)s1,30,4.659415495570043,4.459822182214406,0.07348556824121752,0.0,0.2927040402140708,0.0,0.0,0.0
47,*CC(=O)CC(*)=S,30,4.377175194324699,4.47916715458435,0.07004815558577164,1.7763568394002505e-15,0.31173992800375494,0.0,0.0,0.0
48,*CC(=S)c1ccc(O*)s1,30,5.469495605979034,5.20439438091518,0.07107287879818604,0.0,0.37381449533126787,0.0,0.0,0.0
49,*CNOc1ccc(*)cc1,30,3.843244414784033,3.935576973501558,0.031270562643596546,8.881784197001252e-16,0.1460830835615714,0.0,0.0,0.0
50,*CNCCNC(=O)OC*,30,3.6227367776503825,3.7327118759439744,0.035865956998930276,8.881784197001252e-16,0.19463081999243936,0.0,0.0,0.0
51,*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,30,7.598087184722839,6.930680765109082,0.16253362500099475,2.0511601988091347e-15,0.8357636228165157,0.8666666666666667,0.0,0.0
52,*Cc1ccc(CO*)s1,30,3.994753059666107,3.9770702746737134,0.05765583342741229,8.881784197001252e-16,0.14544518334976075,0.0,0.0,0.0
53,*NOC(F)(F)C(*)(F)F,30,3.7506681455068054,3.7380212983379697,0.031016243589747097,4.440892098500626e-16,0.10005242859620012,0.0,0.0,0.0
54,*CNCNC(=O)NC(=O)N*,30,3.952574014254111,4.101872943293755,0.07846277570189947,0.0,0.39547038895152564,0.0,0.0,0.0
55,*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,30,5.565965709213899,5.625269612863785,0.11651140072861563,2.6645352591003757e-15,0.2313104298940365,0.0,0.0,0.0
56,*CC(=S)C(=O)O*,30,4.591739864884368,4.568876108418926,0.06720525726788475,1.7763568394002505e-15,0.1725481487998355,0.0,0.0,0.0
57,*NC(=S)OC(*)=S,30,6.043921396779904,5.678900864649063,0.12113635256752839,1.7763568394002505e-15,0.4794991916096656,0.0,0.0,0.0
58,*Cc1ccc(C(=O)O*)cc1,30,4.00858540857186,4.090686375215106,0.08286010700975988,0.0,0.19918529599188695,0.0,0.0,0.0
59,*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,30,4.412011004531371,4.439306434862262,0.042295339604770235,1.7763568394002505e-15,0.12149422140061183,0.0,0.0,0.0
60,*CCOC(=O)c1ccc(C(=O)O*)cc1,30,3.833625617251037,3.866358462054048,0.03475961530192021,1.3322676295501878e-15,0.09528711665192535,0.0,0.0,0.0
61,*CCC(F)(F)C(*)(F)F,30,3.0761788205165157,3.271514566063501,0.05845838689735668,4.440892098500626e-16,0.26234710712940945,0.0,0.0,0.0
62,*c1ccc(C(F)(F)CC(*)(F)F)cc1,30,3.491431768896173,3.5759181165665583,0.03739883778697318,4.440892098500626e-16,0.13250887691830826,0.0,0.0,0.0
63,*Nc1ccc(-c2ccc(C(=S)c3ccc(-c4ccc(Nc5ccc(*)cc5)s4)s3)s2)s1,30,7.076467425259635,6.556698065926029,0.22237420111002415,7.944109290391273e-16,0.9045320207049681,0.4666666666666667,0.0,0.0
64,*CNOC(*)=S,24,3.9349398072315234,4.165334315736214,0.08461943389784285,4.440892098500626e-16,0.38780942631330895,0.0,0.0,0.0
65,*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,30,6.453162159747967,6.334317311286186,0.0707179206836428,1.7763568394002505e-15,0.27176501774211204,0.0,0.0,0.0
66,*NC(=O)c1ccc(O*)cc1,30,4.391972738715403,4.248902538061453,0.050952862619277575,1.7763568394002505e-15,0.22405961828662058,0.0,0.0,0.0
67,*CNc1ccc(-c2ccc(*)s2)cc1,30,4.391606080115678,4.32631062223761,0.04371778826809767,0.0021823086641922455,0.1318567737688161,0.0,0.0,0.0
68,*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,30,5.283941100162958,5.3596116549157475,0.12568858438444205,8.881784197001252e-16,0.36846568755039844,0.0,0.0,0.0
69,*CNc1ccc(N*)cc1,30,3.964875408666418,4.006052870801719,0.0431552551531049,8.881784197001252e-16,0.19368808769502444,0.0,0.0,0.0
70,*CNc1ccc(N*)s1,30,4.201901327511341,4.31111474011821,0.13959134632952355,8.881784197001252e-16,0.48609564556002294,0.0,0.0,0.0
71,*CC(=O)O*,20,3.8488473191620938,3.9331613049014913,0.03903338012826745,4.440892098500626e-16,0.1307080224637267,0.0,0.0,0.0
72,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,30,5.295209731176001,4.959226939875063,0.11429327725050172,2.6645352591003757e-15,0.5123791700804095,0.0,0.0,0.0
73,*Oc1ccc(Oc2ccc(*)s2)s1,30,3.8950162661826484,4.068084169871899,0.04136677400649019,8.881784197001252e-16,0.26120202536556203,0.0,0.0,0.0
74,*CCCCOC(=O)c1ccc(C(=O)O*)cc1,30,3.611879346046127,3.6521791443916314,0.046519225413394955,8.881784197001252e-16,0.11703203865757938,0.0,0.0,0.0
75,*CC(=O)c1ccc(C(*)=O)s1,30,4.570237009971935,4.578200730820198,0.035927912835625714,0.0,0.08807258482126556,0.0,0.0,0.0
76,*Oc1ccc(OC(*)=O)cc1,30,3.94391759680269,4.071456821864372,0.049023015170047264,4.440892098500626e-16,0.20001090316146808,0.0,0.0,0.0
77,*Oc1ccc(C(=S)c2ccc(*)cc2)s1,30,4.691772114864349,4.859375999289688,0.08614355687359468,8.881784197001252e-16,0.3906112706657723,0.0,0.0,0.0
78,*NC(=S)C(=O)O*,30,5.9793852526383695,5.418902315115432,0.22077024530583142,8.881784197001252e-16,0.7238139591909496,0.8,0.0,0.0
79,*NCC(F)(F)C(*)(F)F,30,3.6690739519208035,3.67348661508899,0.03137248983551223,4.440892098500626e-16,0.08382065147896967,0.0,0.0,0.0
80,*CC(=S)c1ccc(O*)cc1,30,4.480388017663541,4.38747241339753,0.06462756135198101,0.0,0.23264187916003642,0.0,0.0,0.0
81,*Oc1ccc(-c2ccc(C(*)=O)s2)s1,30,5.221555055160444,5.167664347334812,0.04899933388378624,1.7763568394002505e-15,0.12392924553983597,0.0,0.0,0.0
82,*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,30,5.138342597906036,4.504697935734993,0.0513245111494019,1.7763568394002505e-15,0.7128220082458743,0.9666666666666667,0.0,0.0
83,*CNc1ccc(O*)s1,30,4.221590405306536,4.15182020265598,0.04481167244538572,1.7763568394002505e-15,0.17201744527582896,0.0,0.0,0.0
84,*NC(=O)C(=S)c1ccc(*)cc1,30,5.984976594713977,5.286811826259936,0.06898706324772133,1.7763568394002505e-15,0.8332669767043397,1.0,0.0,0.0
85,*Cc1ccc(Cc2ccc(*)cc2)cc1,30,3.4634715719636064,3.6342710303233114,0.0841258030159223,4.440892098500626e-16,0.3357407977002449,0.0,0.0,0.0
86,*C(=S)C(F)(F)CC(*)(F)F,30,3.78162867271723,3.9055217314832147,0.07864558411077925,8.881784197001252e-16,0.2578373550006505,0.0,0.0,0.0
87,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,30,5.570274531138226,5.461487353631484,0.05652023820430438,2.6645352591003757e-15,0.205782301872806,0.0,0.0,0.0
88,*NC(=S)Nc1ccc(*)cc1,30,5.569323033334006,5.068727329988522,0.10293197952277418,8.881784197001252e-16,0.6378986628835657,0.36666666666666664,0.0,0.0
89,*CCCN*,10,3.201141058759773,3.3633509818065392,0.06654352582536836,0.0,0.24904763263946617,0.0,0.0,0.0
90,*c1ccc(CC(F)(F)C(*)(F)F)s1,30,3.595803823657607,3.661055422417975,0.03858865437993114,8.881784197001252e-16,0.1395117367625529,0.0,0.0,0.0
91,*CC(=O)c1ccc(-c2ccc(*)s2)s1,30,4.762840640735474,4.707886310509499,0.03943608040747489,0.0,0.14701705781492258,0.0,0.0,0.0
92,*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,30,4.453791553836007,4.428275577813277,0.1147314975969454,8.881784197001252e-16,0.2749664255091382,0.0,0.0,0.0
93,*NOC(=O)NCC(=O)NC(*)=O,30,4.890148429440836,4.489428220315119,0.08490920031670825,1.7763568394002505e-15,0.5148149946576988,0.0,0.0,0.0
94,*CCc1ccc(-c2ccc(*)cc2)cc1,30,3.579136574638863,3.649328874512645,0.04886615730729922,8.881784197001252e-16,0.16020693877860026,0.0,0.0,0.0
95,*C(=O)NC(=O)c1ccc(*)cc1,30,4.489427717524986,4.428115833326319,0.06819991080664654,8.881784197001252e-16,0.14209113262872997,0.0,0.0,0.0
96,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,30,5.90960310784506,5.525346898409498,0.07012800401327238,3.1401849173675502e-15,0.48006217293740505,0.0,0.0,0.0
97,*CC(=O)CC(*)=O,30,3.7934507055946267,3.898945119676046,0.059461868118517336,8.881784197001252e-16,0.2714057655235558,0.0,0.0,0.0
98,*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,30,6.197002872922506,6.539176844120445,0.09452705353540945,1.7763568394002505e-15,0.5867256875182028,0.06666666666666667,0.0,0.0
99,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,30,5.870797000935126,5.096759401318661,0.13476604419326202,2.6645352591003757e-15,0.8728528356864356,0.9333333333333333,0.0,0.0
100,*NC(=O)NC(*)=S,30,6.773179681744593,5.9264198307755,0.22485527510136594,2.6645352591003757e-15,1.0354860222586897,0.9,0.0,0.0
101,*OC(F)(F)c1ccc(C(*)(F)F)s1,30,3.9247033401113516,3.9167137422161193,0.026746424511582302,4.440892098500626e-16,0.07986836844290046,0.0,0.0,0.0
102,*CCOC(=O)NCCOCCOCCNC(=O)O*,30,3.5245692253604406,3.6054865243581604,0.04806201861405618,8.881784197001252e-16,0.17594663620571227,0.0,0.0,0.0
103,*CC(*)F,16,3.298091234788375,3.4344828277627726,0.05574520938216162,0.0,0.20079888910686083,0.0,0.0,0.0
104,*NC(=O)c1ccc(-c2ccc(*)s2)cc1,30,5.269026411464249,4.816076695959593,0.13588917878647033,1.7763568394002505e-15,0.5852040576102233,0.13333333333333333,0.0,0.0
105,*Oc1ccc(OC(*)=O)s1,30,4.1212823449896,4.271881973807387,0.037567223290961044,8.881784197001252e-16,0.22903368784512868,0.0,0.0,0.0
106,*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,30,3.949307811026732,3.9664004613024324,0.04707992394117017,4.440892098500626e-16,0.08624385238616394,0.0,0.0,0.0
107,*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,30,5.474167792719392,5.184975625472017,0.11785881546923514,1.7763568394002505e-15,0.639664798238945,0.06666666666666667,0.0,0.0
108,*Cc1ccc(Cc2ccc(*)s2)s1,30,3.6807483502660325,3.813206844164611,0.07051670007495509,8.881784197001252e-16,0.25762455449312593,0.0,0.0,0.0
109,*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,30,4.459662985017326,4.461863265168409,0.03682711570923903,8.881784197001252e-16,0.08945572013472347,0.0,0.0,0.0
110,*CNc1ccc(C(*)=S)s1,30,5.9201215300162975,5.632498028199831,0.09679512617751876,1.7763568394002505e-15,0.45807880934759826,0.0,0.0,0.0
111,*CCCc1ccc(*)s1,30,3.5218378907687855,3.631277619919616,0.053986996922594115,1.3322676295501878e-15,0.1919640330050072,0.0,0.0,0.0
112,*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,30,4.554370624887931,4.581655577718155,0.06536472249953185,8.881784197001252e-16,0.1700323670466135,0.0,0.0,0.0
113,*CC(=O)C(=S)C(*)=O,30,4.627683947814675,4.557853834617689,0.06536562976515066,8.881784197001252e-16,0.20823320393480493,0.0,0.0,0.0
114,*OC1C(CO)OC(*)C(O)C1O,30,3.361722702110027,3.4335605944497405,0.03931409876191745,4.440892098500626e-16,0.1259537673385709,0.0,0.0,0.0
115,*Nc1ccc(C(=O)c2ccc(*)s2)cc1,30,6.078021380100131,5.405976926570105,0.025852707919094952,1.7763568394002505e-15,0.7303179752539588,1.0,0.0,0.0
116,*CC(=O)OC(*)=S,30,3.88508587580239,4.054945508598002,0.09147119950081115,0.0,0.43065782100810335,0.0,0.0,0.0
117,*Cc1ccc(C(=O)C(*)=S)cc1,30,4.242326078928912,4.347529564250795,0.0972038068512818,0.0,0.3597492773136901,0.0,0.0,0.0
118,*CNC(=O)ONC(=O)NO*,30,4.672416283735179,4.506203255508619,0.07464385755950861,8.881784197001252e-16,0.2720880117122837,0.0,0.0,0.0
119,*NC(=S)c1ccc(O*)s1,30,5.54350396962935,5.173971252018608,0.11542629088636405,8.881784197001252e-16,0.5127721595390797,0.0,0.0,0.0
120,*Cc1ccc(C(=O)c2ccc(*)s2)s1,30,4.912827772613232,5.06633332792706,0.09248369110894128,0.0,0.30902334220723837,0.0,0.0,0.0
121,*CNON*,10,3.624761308594035,3.7467681613574784,0.05759853539829655,8.881784197001252e-16,0.2398916077703923,0.0,0.0,0.0
122,*Nc1ccc(C(=S)c2ccc(*)s2)s1,30,6.627852995320488,6.724358911615864,0.08224493327192756,1.7763568394002505e-15,0.32076549956465783,0.0,0.0,0.0
123,*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,30,3.8980971266625044,3.9361973879864207,0.07829065026235642,3.9720546451956367e-16,0.14103784358068694,0.0,0.0,0.0
124,*NC(=O)c1ccc(C(*)=S)cc1,30,5.290629979036301,4.956267629634392,0.11128678652993561,1.7763568394002505e-15,0.49267129438830803,0.0,0.0,0.0
125,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,30,4.333330401168666,4.185041273387612,0.0692728414000779,0.0,0.21841187864581357,0.0,0.0,0.0
126,*CNc1ccc(-c2ccc(*)cc2)s1,30,4.278143989043329,4.279178693089215,0.045897376726102106,0.0013057879796345947,0.09785727464667016,0.0,0.0,0.0
127,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,30,4.796810270099245,4.927271286715179,0.051095494484440215,8.881784197001252e-16,0.2251793457927036,0.0,0.0,0.0
128,*NC(=O)OC(*)=S,30,5.793453051903104,5.194677227274016,0.21560857768412361,8.881784197001252e-16,0.774195063675462,0.8333333333333334,0.0,0.0
129,*C(=O)C(=S)OC(*)=S,30,6.464425111768136,5.991595219079925,0.08380214917511337,2.6645352591003757e-15,0.6151944656668356,0.2,0.0,0.0
130,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,30,3.858776649053741,4.015115549479562,0.04270048638697232,8.881784197001252e-16,0.23262793719095498,0.0,0.0,0.0
131,*CC(*)C,16,2.8441298078081227,3.0949458966391368,0.08486720318946829,0.0,0.34005293863019137,0.0,0.0,0.0
132,*NC(F)(F)CC(*)(F)F,30,3.8662346228155218,3.8253026359303055,0.03406188694247943,8.881784197001252e-16,0.09474881082235331,0.0,0.0,0.0
133,*CCc1ccc(C(*)=S)s1,30,4.8833966527839445,4.704711940246553,0.09891153856427407,0.0,0.3375865235282882,0.0,0.0,0.0
134,*C(=S)NC(F)(F)C(*)(F)F,30,3.8462140927685655,3.9995630862062237,0.116482012314027,8.881784197001252e-16,0.44364593661515395,0.0,0.0,0.0
135,*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,30,5.064340501883278,4.958391351640457,0.08346213936620075,1.7763568394002505e-15,0.28265802244337035,0.0,0.0,0.0
136,*NC(=O)c1ccc(O*)s1,30,4.871813935842715,4.582161949195015,0.0594958018670756,8.881784197001252e-16,0.3453310997077237,0.0,0.0,0.0
137,*CC(=O)c1ccc(-c2ccc(*)cc2)s1,30,4.541907082498955,4.5491718202878815,0.054416411763502606,0.0,0.13204156719309612,0.0,0.0,0.0
138,*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,30,4.728082526085389,4.717286735977508,0.07308438297453607,0.0,0.14086353274436725,0.0,0.0,0.0
139,*C(=S)OC(=S)c1ccc(*)s1,30,6.494445076353608,6.4503218144272845,0.09178335368066655,1.7763568394002505e-15,0.209961756510336,0.0,0.0,0.0
140,*Nc1ccc(C(=S)c2ccc(*)cc2)s1,30,6.3196920469434845,6.238190423442982,0.07864719681557285,8.881784197001252e-16,0.1995687396210455,0.0,0.0,0.0
141,*NC(=S)c1ccc(C(*)=S)s1,30,6.647116407611977,6.40516315515068,0.08928217328302757,4.586533637279208e-16,0.4054174947474749,0.0,0.0,0.0
142,*NCCCNC(=O)NC(*)=O,30,4.218452083186712,4.0710912615197286,0.08848165708027432,1.7763568394002505e-15,0.2906541099214559,0.0,0.0,0.0
143,*Nc1ccc(OC(*)=S)cc1,30,4.581274598102495,4.522929790611932,0.06011145965321078,8.881784197001252e-16,0.15101223005565956,0.0,0.0,0.0
144,*CC(=S)NC(*)=S,30,5.477455900768359,5.326325712350436,0.07012801101157516,1.7763568394002505e-15,0.2576259207225533,0.0,0.0,0.0
145,*OC(=S)c1ccc(C(*)=O)s1,30,5.267372778482981,5.3028304860883155,0.06765643411711532,0.0,0.1738164586295632,0.0,0.0,0.0
146,*OC(F)(F)OC(*)(F)F,30,3.7821687642971096,3.7453448429467557,0.031599539199173424,4.440892098500626e-16,0.10563904907050592,0.0,0.0,0.0
147,*Cc1ccc(-c2ccc(O*)s2)s1,30,4.597730142276343,4.594458026419746,0.06543052806304818,0.0,0.18014304223813316,0.0,0.0,0.0
148,*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)cc1,30,5.879077182686312,5.131918367605616,0.15825974370562018,1.7763568394002505e-15,0.8667794807812621,0.9,0.0,0.0
149,*Cc1ccc(NC(*)=S)s1,30,4.858771906982003,4.942541612196333,0.10195453354079577,8.881784197001252e-16,0.29585147551108015,0.0,0.0,0.0
150,*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,30,5.480726264928227,5.2828343073927515,0.055632144880203724,8.881784197001252e-16,0.2969401767283939,0.0,0.0,0.0
151,*CCNC(*)=S,24,4.250790881085668,4.303498557559614,0.06742409897876828,0.0,0.2505421230531013,0.0,0.0,0.0
152,*CCCCCOC(=O)O*,30,3.121825930414883,3.292774046485945,0.05406710123275458,8.881784197001252e-16,0.23495330630234124,0.0,0.0,0.0
153,*COCOCCCO*,18,3.5071750518152696,3.567673050283912,0.0369173149918857,4.440892098500626e-16,0.12399870588464745,0.0,0.0,0.0
154,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,30,4.125730398010941,4.156853066366748,0.0520102411310149,8.881784197001252e-16,0.12957502966249024,0.0,0.0,0.0
155,*CC(=S)NO*,24,5.012734455305139,4.751588373283784,0.113221932320983,0.0,0.4116542754636221,0.0,0.0,0.0
156,*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,30,5.002457115668766,4.75726588797165,0.07830230586353364,8.881784197001252e-16,0.3964529930087295,0.0,0.0,0.0
157,*NCNC(=O)OC(=O)NC(*)=O,30,4.701954257076991,4.444287243982866,0.09515049019796683,8.881784197001252e-16,0.36693846100905425,0.0,0.0,0.0
158,*Cc1ccc(C(=S)O*)s1,30,4.7503171305460485,4.821798979170668,0.06471200028601969,8.881784197001252e-16,0.2408947886954449,0.0,0.0,0.0
159,*Oc1ccc(Cc2ccc(*)cc2)cc1,30,3.5337398607580273,3.637212336203784,0.028293540321464455,8.881784197001252e-16,0.18915473038629127,0.0,0.0,0.0
160,*Cc1ccc(Nc2ccc(*)s2)cc1,30,4.03767441648648,4.153113746581986,0.0778693949563908,0.0016692813206825288,0.27600266598740664,0.0,0.0,0.0
161,*Nc1ccc(-c2ccc(C(*)=S)s2)cc1,30,5.8006631596431655,5.587379203126195,0.09133387238826525,0.0,0.3594892045280602,0.0,0.0,0.0
162,*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,30,8.442502053642656,7.099421856372671,0.06786093819079608,3.552713678800501e-15,1.4679868726932082,1.0,1.0,0.0
163,*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,30,5.416788872431376,5.133960125532175,0.09466473348925626,1.7763568394002505e-15,0.42437120349254265,0.0,0.0,0.0
