smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_et_treespread,oof_ensemble
*Oc1ccc(-c2ccc(C(*)=O)s2)s1,*Oc1ccc(-c2ccc(C(*)=O)s2)s1,5.23,5.358155664365987,5.121241666666665,5.178679862202189,0.8936187820924164,5.197343556454759
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,6.5,7.084760921626092,6.495050000000005,6.856289898370808,0.8476522791740072,6.7599013258370295
*CC(=O)c1ccc(C(*)=O)cc1,*CC(=O)c1ccc(C(*)=O)cc1,4.2,4.1626106252996165,4.2405,4.187402310707583,0.39318492963094215,4.203657503707333
*NC(=S)C(=O)O*,*NC(=S)C(=O)O*,6.34,4.958001784410154,6.468316666666673,6.091195653620153,0.5201737954760888,5.9793852526383695
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,3.87,3.9085071825370594,4.190516666666668,4.170957282910249,0.41241347206952944,4.1167962616299825
*CNC(=O)ONC(=O)NO*,*CNC(=O)ONC(=O)NO*,4.65,4.311155270256665,4.206783333333334,4.453546199636641,0.3873850549948118,4.316835658853374
*CNc1ccc(C(*)=O)s1,*CNc1ccc(C(*)=O)s1,5.29,5.686863708096,4.49913333333333,4.5912823701334675,0.4361380375268566,4.812995761356661
*CC(=S)c1ccc(O*)cc1,*CC(=S)c1ccc(O*)cc1,4.45,4.886673215600369,4.607416666666661,4.258847054629506,0.6924751850748477,4.553275117232418
*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,4.56,4.7327037559630565,5.2278500000000045,4.856929747266331,0.8943042700893246,4.9821074522725315
*CCC(=O)O*,*CCC(=O)O*,3.39,3.803969033710946,3.525658333333341,3.653846974069116,0.15749646358463637,3.636037709184314
*Cc1ccc(C(=O)O*)cc1,*Cc1ccc(C(=O)O*)cc1,4.03,3.75943111130744,4.073941666666671,4.226290724091207,0.2770357065584388,4.051907636191896
*Cc1ccc(-c2ccc(O*)s2)s1,*Cc1ccc(-c2ccc(O*)s2)s1,4.19,4.2002961523776055,4.511291666666669,4.975134776889119,0.5423296823658097,4.597730142276344
*NC(=S)c1ccc(C(*)=S)s1,*NC(=S)c1ccc(C(*)=S)s1,6.57,6.104440947576956,6.546499999999997,6.41270628135537,0.7067021414051795,6.395302630108144
*c1ccc(CC(F)(F)C(*)(F)F)s1,*c1ccc(CC(F)(F)C(*)(F)F)s1,3.59,3.601708621953538,3.768525000000001,3.650852283301938,0.2731898087360182,3.688253148564135
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,5.22,6.4891590431682715,4.750766666666669,4.677852609844939,0.9165907065497304,5.138342597906036
*CCCCCOC(=O)O*,*CCCCCOC(=O)O*,3.09,3.425557061081223,3.3118166666666697,3.342964189667411,0.21015240435349666,3.3495868309423926
*C(=S)OC(=S)c1ccc(*)s1,*C(=S)OC(=S)c1ccc(*)s1,6.22,6.152325132998677,6.547716666666656,6.665243859113631,1.4972953886369023,6.494445076353608
*C(=S)C(F)(F)NC(*)(F)F,*C(=S)C(F)(F)NC(*)(F)F,4.49,4.6298062344643505,3.923308333333333,3.9324820002630054,0.5016876373662313,4.094232340889828
*CCOC(=O)NCCOCCOCCNC(=O)O*,*CCOC(=O)NCCOCCOCCNC(=O)O*,3.53,3.378165548088079,3.609275000000001,3.844626645158044,0.4709899909735047,3.6357259394222714
*Cc1ccc(NC(*)=S)s1,*Cc1ccc(NC(*)=S)s1,4.42,4.535423998411604,4.9521666666666695,4.968252390419114,0.6542452606714938,4.858771906982003
*CNCc1ccc(*)s1,*CNCc1ccc(*)s1,3.53,4.034698535737186,4.026658333333334,4.018800618657957,0.24228360892305073,4.025852173586111
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,9.09,5.682022115121146,6.203699999999999,6.650743226312094,0.9183345154257363,6.234307853695666
*Nc1cccc(C(*)=O)c1,*Nc1cccc(C(*)=O)c1,4.43,5.223516681163793,4.5653500000000005,4.807527104201303,0.4622144340623251,4.805313194395949
*C(=S)C(F)(F)CC(*)(F)F,*C(=S)C(F)(F)CC(*)(F)F,3.78,4.085667926513804,3.9093083333333323,3.6154520676296755,0.368555787933719,3.849640863200256
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,5.75,6.2644386906155205,6.001991666666664,6.051582129080304,0.4556425773167922,6.081444420021901
*NCNC(=O)OC(=O)NC(*)=O,*NCNC(=O)OC(=O)NC(*)=O,4.67,4.823652496888245,4.7557,4.339962304946557,0.4919676299197832,4.628175303291117
*Cc1ccc(-c2ccc(C(*)=S)s2)s1,*Cc1ccc(-c2ccc(C(*)=S)s2)s1,5.34,4.9684380156303884,4.864908333333335,5.16605004014416,0.6577495976919249,4.99355147211469
*CC(=O)CC(*)=S,*CC(=O)CC(*)=S,3.82,4.10349935652941,4.245500000000002,4.724130463201601,0.44416335208269214,4.377175194324699
*CNc1ccc(N*)s1,*CNc1ccc(N*)s1,4.18,4.8449996227347585,4.276016666666666,4.272599055990268,0.34402736446393334,4.409937551218468
*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,*Cc1ccc(C(=O)c2ccc(*)cc2)cc1,3.96,3.6921385980204775,4.084741666666668,4.1740911925424555,0.3122581329560886,4.022395288918664
*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,*Nc1ccc(-c2ccc(C(*)=S)cc2)s1,5.47,5.945915407391146,5.934724999999998,6.273828883181853,0.8059849698333229,6.054560654510368
*CC(*)(F)F,*CC(*)(F)F,3.37,3.563432562618103,3.317250000000003,3.432473537092977,0.24096407927323957,3.415520589727164
*CCOCCOC(=O)O*,*CCOCCOC(=O)O*,3.32,3.5255088092464772,3.466050000000001,3.728196295911245,0.34524364625258164,3.5707537509414973
*OC1C(CO)OC(*)C(O)C1O,*OC1C(CO)OC(*)C(O)C1O,3.78,2.7941791496723285,3.672116666666668,3.377133270510158,0.34251515416596306,3.361722702110027
*NC(F)(F)CC(*)(F)F,*NC(F)(F)CC(*)(F)F,3.9,3.409455661017441,3.9406583333333263,3.859909908295159,0.3327600026670875,3.7866242946224444
*CCOC(=O)CCCCCCC(=O)O*,*CCOC(=O)CCCCCCC(=O)O*,3.16,3.0717647541297586,3.379866666666666,3.230947934279367,0.1480585807487474,3.2552501754802083
*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,4.8,4.365841406716997,4.58578333333333,4.476201325682268,0.4576724905553219,4.495692887899159
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,*CCCCOC(=O)c1ccc(C(=O)O*)cc1,3.59,3.62971034951296,3.324475,3.1468069813518826,0.38661158291192776,3.3355576270081366
*CO*,*CO*,3.72,4.014529721486895,3.5826249999999997,3.498772434395653,0.213996458790794,3.6562028317704476
*CCOC(=O)c1ccc(C(=O)O*)cc1,*CCOC(=O)c1ccc(C(=O)O*)cc1,3.82,4.044769114178449,3.6060166666666658,3.85531119279634,0.4322755933558025,3.7963406168108165
*CNc1ccc(-c2ccc(*)s2)cc1,*CNc1ccc(-c2ccc(*)s2)cc1,4.42,4.464121473000899,4.451199999999996,4.245186034492493,0.5149921293896962,4.383079272896763
*CNOc1ccc(*)cc1,*CNOc1ccc(*)cc1,3.65,3.934335512608536,3.8829916666666677,3.732686273521944,0.22265065420843586,3.843244414784033
*NC(=O)c1ccc(O*)s1,*NC(=O)c1ccc(O*)s1,4.85,4.938267328752595,4.627966666666669,4.611017501394908,0.5095543303275476,4.695788996133715
*Nc1ccc(Oc2ccc(*)cc2)cc1,*Nc1ccc(Oc2ccc(*)cc2)cc1,4.38,4.289356990875486,4.2696166666666615,3.9569502596920567,0.20915124179512876,4.1662609071276
*CCc1ccc(O*)cc1,*CCc1ccc(O*)cc1,3.46,3.1800550956977047,3.3683583333333345,3.704403666749827,0.3177175753847014,3.439768433796467
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,7.17,7.29616750588845,5.876541666666665,6.832244969101484,1.3207266722181135,6.5438706398239015
*OCC(F)(F)C(*)(F)F,*OCC(F)(F)C(*)(F)F,3.5,3.327038043083641,3.6789499999999977,3.824062547297381,0.20584921058872194,3.6455346120006706
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,6.47,5.11822706563595,5.322050000000001,5.351821729771686,1.116811964552076,5.283941100162959
*CCCN*,*CCCN*,3.03,3.5913634167325434,3.0269666666666684,3.1431903546906863,0.2046257260897999,3.201141058759773
*OC(F)(F)c1ccc(C(*)(F)F)s1,*OC(F)(F)c1ccc(C(*)(F)F)s1,3.93,3.2220511651529327,3.920033333333335,3.6097139587860823,0.13037275192479622,3.6470693678847006
*NOC(=O)NCC(=O)NC(*)=O,*NOC(=O)NCC(=O)NC(*)=O,5.02,5.355017132066166,4.528474999999998,5.007172360258197,0.42119284239658084,4.890148429440836
*NOC(F)(F)C(*)(F)F,*NOC(F)(F)C(*)(F)F,3.73,3.583246126990608,3.861708333333334,3.7089998384595515,0.3202903820276912,3.742820060327357
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,5.34,6.207181842151298,5.419716666666667,6.2098934712283596,0.8771893104620512,5.879744320191882
*OC(F)(F)OC(*)(F)F,*OC(F)(F)OC(*)(F)F,3.8,3.4461797053605623,3.5863500000000013,3.5849112401572074,0.23811221619228187,3.5525701711654234
*NC(=O)C(=S)O*,*NC(=O)C(=S)O*,6.14,6.07441452769999,6.070974999999994,6.105931736213273,0.4876528899141954,6.083871121470613
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,4.09,4.9398194831790185,4.443599999999998,5.262759671563897,0.5813692515662198,4.844488109592796
*Nc1ccc(Nc2ccc(*)s2)cc1,*Nc1ccc(Nc2ccc(*)s2)cc1,5.07,4.951468155719176,5.071749999999998,4.9726404979393815,0.8052714475049186,5.008942100828805
*Cc1ccc(Cc2ccc(*)s2)s1,*Cc1ccc(Cc2ccc(*)s2)s1,3.65,3.354026782779511,4.104958333333328,4.335721850465642,0.4425976175282316,4.006394950050326
*CNCNC(=O)NC(=O)N*,*CNCNC(=O)NC(=O)N*,3.92,3.922765611858214,4.2156583333333355,4.6278339159734605,0.3717992998581358,4.288541318726711
*Oc1ccc(Oc2ccc(*)cc2)s1,*Oc1ccc(Oc2ccc(*)cc2)s1,3.82,3.779007832141965,4.164425000000001,3.8690645175302834,0.3087032734547316,3.970846961422151
*CNC(=S)C(*)=O,*CNC(=S)C(*)=O,5.35,4.058862079524682,4.97564166666667,5.057811213522357,0.42136730735586664,4.78635140999271
*c1ccc(C(F)(F)C(=O)C(*)(F)F)s1,*c1ccc(C(F)(F)C(=O)C(*)(F)F)s1,4.05,3.9374381447978277,3.8166666666666695,4.03842580282187,0.23641465455611865,3.9219728444508366
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,4.39,6.150979795731827,4.539741666666667,6.136734485478293,1.1052546601663549,5.474167792719392
*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,*C(=O)c1ccc(C(=S)c2ccc(*)s2)cc1,5.13,6.042086614935686,5.998983333333323,6.410969065310128,0.8691375960303028,6.1515811054563985
*CCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,*CCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,3.79,4.458434412157267,4.147441666666664,4.611283246423874,1.0660973725266998,4.381567281349851
*OCCCCONC(*)=O,*OCCCCONC(*)=O,3.69,3.9490168439265707,3.8241916666666658,4.153398635556648,0.34554638607653765,3.9675893540403333
*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)cc1,5.49,5.1837249036588275,5.127966666666671,5.4094273560699975,0.49680842943287046,5.23846589466071
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,5.43,5.128756370504598,5.600033333333336,5.825279112320551,1.173843413748188,5.565965709213899
*CCC(=O)N*,*CCC(=O)N*,3.61,3.693025501685772,3.3846833333333355,3.472678720565774,0.1396949444325026,3.4883045930913292
*CC(=O)c1ccc(-c2ccc(*)s2)s1,*CC(=O)c1ccc(-c2ccc(*)s2)s1,4.89,4.924437204641026,4.742483333333331,4.676367297070081,0.8950718157096544,4.762840640735474
*CCCc1ccc(*)s1,*CCCc1ccc(*)s1,3.2,3.5293499383738283,3.4961666666666686,3.547655182548688,0.3346588229492506,3.5218378907687855
*Cc1ccc(C*)cc1,*Cc1ccc(C*)cc1,3.97,3.0696854981034325,3.559575000000005,3.3932602889551733,0.21371144860275704,3.3857828100311034
*CC(*)F,*CC(*)F,3.36,3.486044584704866,3.125366666666666,3.3190235210043872,0.24100577217614969,3.2779264565460213
*NOc1ccc(O*)cc1,*NOc1ccc(O*)cc1,4.11,3.677534850971135,4.307791666666672,4.274390147818934,0.2524108168960102,4.1465986621545925
*Nc1ccc(NO*)cc1,*Nc1ccc(NO*)cc1,4.2,4.990951735864947,4.5125,4.353120334449109,0.40203945356422705,4.571031504265749
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,*Cc1ccc(C(=O)c2ccc(*)s2)cc1,4.07,4.631546804986467,4.330591666666666,4.144399455894056,0.4199841894345549,4.337712416289515
*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,*CCC(=O)OC(=O)Cc1ccc(-c2ccc(*)cc2)cc1,3.47,3.3159109330138485,3.5852083333333304,3.73148837901789,0.5362088351850943,3.571812747532083
*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,*Nc1ccc(-c2ccc(C(*)=S)cc2)cc1,4.84,5.483375859871624,5.86558333333333,5.175871139813366,0.8109224813959303,5.536497781036948
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,3.9,4.346922040011379,4.35553333333333,4.75495366579364,0.5420354067975839,4.4915097474746775
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,6.66,5.500240551624009,5.69139166666666,5.249113340047057,0.7977166856009161,5.493173042391938
*Cc1ccc(C(=S)c2ccc(*)s2)cc1,*Cc1ccc(C(=S)c2ccc(*)s2)cc1,4.17,4.982194540937924,4.714424999999995,4.330673290130594,0.7228349204021474,4.645398624953175
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,6.31,8.61809326448481,6.8995666666666535,7.7401480616501495,1.1587775555874966,7.5980871847228375
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,4.54,5.010857968573565,4.481083333333337,4.498279712924672,0.3594421120910076,4.612817656961546
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,*NC(=O)c1ccc(-c2ccc(*)s2)cc1,5.23,5.157555335137125,5.541466666666664,4.636967955021119,0.5408044049787725,5.137756296602092
*Cc1ccc(C(=O)O*)s1,*Cc1ccc(C(=O)O*)s1,4.17,4.370432004775662,4.240408333333329,4.386718944964758,0.3680897572264135,4.321839886893257
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,3.85,3.498408601569895,3.8723750000000012,3.6971072317305578,0.32230465390768953,3.7230143482054627
*CC(=O)O*,*CC(=O)O*,3.99,3.7711164065933995,3.788616666666668,3.974943765219162,0.28096500918955886,3.848847319162094
*NC(=O)C(=S)c1ccc(*)cc1,*NC(=O)C(=S)c1ccc(*)cc1,5.85,7.1561011123965175,5.573975000000001,5.676229801038752,0.8605781757616344,5.984976594713977
*c1cccc(*)n1,*c1cccc(*)n1,4.35,4.55677225492798,4.0744833333333315,3.9387323537215186,0.621799212634861,4.142090932659952
*NC(=S)OC(*)=S,*NC(=S)OC(*)=S,6.0,5.829825392161365,6.048525000000003,5.6828983169281235,0.612934385139316,5.870252387017901
*Nc1ccc(C(=O)C(*)=S)cc1,*Nc1ccc(C(=O)C(*)=S)cc1,5.95,5.2421275957654165,5.414983333333332,5.798764534644544,0.7929558448895146,5.506556656263638
*Nc1ccc(-c2ccc(O*)cc2)cc1,*Nc1ccc(-c2ccc(O*)cc2)cc1,4.41,4.608290816714704,4.347050000000005,4.200446940427402,0.16221168525520382,4.358420976039706
*CNOC(*)=S,*CNOC(*)=S,3.89,4.54207575860952,4.541658333333333,4.335773297295328,0.762823073587331,4.470613141378159
*CCC(O*)(C(F)(F)F)C(F)(F)F,*CCC(O*)(C(F)(F)F)C(F)(F)F,3.05,2.66383900293674,3.1322999999999994,3.258627742596904,0.14805147002910096,3.0647195316763467
*C(=O)C(=S)OC(*)=S,*C(=O)C(=S)OC(*)=S,6.46,6.507595781140463,6.046016666666667,6.409756033409174,0.7242826871003706,6.281307504639944
*NCCCNC(=O)NC(*)=O,*NCCCNC(=O)NC(*)=O,4.19,5.3487179529489115,4.210750000000002,4.304391935730178,0.48581054120350675,4.513312493071423
*Cc1ccc(CO*)s1,*Cc1ccc(CO*)s1,4.0,3.4855843506451993,3.853858333333333,3.5981234667529147,0.2440860263593328,3.678043621802292
*OC(=O)C(F)(F)C(*)(F)F,*OC(=O)C(F)(F)C(*)(F)F,3.31,3.313337524600229,3.636925000000001,3.659680374762763,0.14122097513982984,3.5679541466524634
*CCCO*,*CCCO*,3.03,3.67745310668512,3.1425500000000013,3.2947004138720475,0.19524030136674578,3.3221358978350097
*CCC(=S)O*,*CCC(=S)O*,3.71,4.13761246522121,4.094191666666667,3.704207379809987,0.546281927048154,3.969741235936171
*CCc1ccc(C(*)=S)s1,*CCc1ccc(C(*)=S)s1,4.38,5.003061654765116,5.087508333333332,4.554854917624188,0.7597024819241188,4.8833966527839445
*C(=O)Oc1ccc(C(*)=S)s1,*C(=O)Oc1ccc(C(*)=S)s1,5.33,5.569257855174245,5.613241666666666,5.914913815941715,0.8556153925278315,5.707041839508051
*CCCc1ccc(*)cc1,*CCCc1ccc(*)cc1,3.14,3.1023197004483567,3.2684249999999997,3.188444314982839,0.145938552280289,3.20134660596829
*CCOC(=O)CCCCC(=O)O*,*CCOC(=O)CCCCC(=O)O*,3.25,3.3264731346063634,3.229191666666667,3.1858999884920673,0.1414265590234812,3.237331018980985
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,5.67,4.970702844509574,5.262425000000002,5.734120061286209,0.7669706607002642,5.356153097574963
*Cc1ccc(C(=S)O*)s1,*Cc1ccc(C(=S)O*)s1,4.71,3.8719709877965203,4.481499999999996,5.04648079604096,0.5130874411074806,4.532001837148575
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,4.57,5.362638089997443,5.4968166666666685,5.465859713765101,0.7849368373385923,5.454259421370391
*CCc1ccc(-c2ccc(*)cc2)cc1,*CCc1ccc(-c2ccc(*)cc2)cc1,3.58,3.963743726448792,3.386524999999998,3.2562645453645236,0.1721350227050458,3.478570426256267
*Oc1ccc(C(=S)c2ccc(*)cc2)s1,*Oc1ccc(C(=S)c2ccc(*)cc2)s1,4.54,5.154431992552201,5.533824999999999,5.637690937501341,0.688632900864298,5.479631475855077
*Nc1ccc(OC(*)=S)s1,*Nc1ccc(OC(*)=S)s1,5.02,5.022896799362154,5.527950000000001,5.07609385840238,0.5095908683007928,5.251887415712328
*Oc1ccc(OC(*)=O)s1,*Oc1ccc(OC(*)=O)s1,4.26,3.912951361887372,4.267733333333334,4.08770343065811,0.45433749203281315,4.1212823449896
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,6.72,5.119846931230827,5.342708333333332,5.358389270419118,0.7321397187069785,5.295209731176001
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,4.44,5.5865826348464065,4.804533333333331,4.120793707314777,1.3480908018379167,4.75395794697385
*NC(=O)c1ccc(C(*)=S)cc1,*NC(=O)c1ccc(C(*)=S)cc1,5.0,5.182868790798001,5.445316666666669,5.178006751839625,0.8242849997624203,5.290629979036301
*CC(=O)c1ccc(C(*)=O)s1,*CC(=O)c1ccc(C(*)=O)s1,4.49,4.996929933854294,4.7773833333333355,4.96834655578773,0.6423690422092964,4.895501479315894
*CNC(=O)C(*)=S,*CNC(=O)C(*)=S,5.23,4.816976385232745,4.440241666666664,5.261454486962515,0.5900583162681654,4.81346825342171
*CC(=S)CO*,*CC(=S)CO*,4.16,4.035809147294536,4.265691666666666,4.031429726832463,0.49905981821098133,4.130157288029961
*COCOCCCO*,*COCOCCCO*,3.51,3.3649884214715726,3.5928500000000025,3.5014879601273834,0.24945131956623007,3.5071750518152705
*OC(F)(F)CC(*)(F)F,*OC(F)(F)CC(*)(F)F,3.47,3.0559900930424075,3.6520666666666624,3.7358461355456214,0.24340833547308482,3.5394818788987745
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,3.96,3.9312599411693396,4.152833333333334,4.133151602938261,0.3697979177875398,4.093420866343329
