smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_et_treespread,oof_ensemble
*CCCc1ccc(*)s1,*CCCc1ccc(*)s1,5.6976,5.516122336906581,5.52996666666666,5.821723366411697,0.44435085406191766,5.622285274097481
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,6.6143,6.982002483090358,7.187063250000009,7.412375015902884,0.5706484221243834,7.228661033916003
*CC(=O)C(=S)C(*)=O,*CC(=O)C(=S)C(*)=O,6.8667,6.675523958514136,6.731397750000002,6.7444790126544785,0.43200791157453755,6.72709530311488
*NC(=O)Nc1ccc(*)s1,*NC(=O)Nc1ccc(*)s1,4.8361,5.428223990661168,5.567055416666667,5.327857604470491,0.4456714809106016,5.468422625489488
*CC(=S)NO*,*CC(=S)NO*,5.6761,6.650055528285137,6.028564333333336,6.1489435412735505,0.8345556340553002,6.162480378441378
*CC(=S)c1ccc(C(*)=S)s1,*CC(=S)c1ccc(C(*)=S)s1,4.932,6.182872718575372,5.873403583333335,5.863994853819497,0.31774678222812314,5.917639483625621
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,5.1795,5.696729393610827,6.473508000000007,5.781587909089353,0.7856000743857455,6.130874506673516
*CCOCCOC(=O)O*,*CCOCCOC(=O)O*,7.5966,7.2134225621102255,6.942632083333333,7.2331121677125765,0.6203016352011008,7.078024503736094
*COCOCCCO*,*COCOCCCO*,7.1508,6.740469805024649,6.340096416666669,6.436249869703961,0.5166262239678955,6.432388461869232
*CC(=S)c1ccc(N*)cc1,*CC(=S)c1ccc(N*)cc1,5.6636,5.0001461838185985,5.436750999999999,5.419521231442622,0.25115203738439656,5.3644689184561
*NOC(F)(F)C(*)(F)F,*NOC(F)(F)C(*)(F)F,9.0368,8.508391194142558,9.016026333333334,8.884914643489141,0.5736526588652948,8.896031606854478
*CNOc1ccc(*)s1,*CNOc1ccc(*)s1,5.578,5.864307902061962,5.638335,5.658587538312545,0.4731885323203051,5.67941474716753
*Cc1ccc(CC(*)=S)cc1,*Cc1ccc(CC(*)=S)cc1,5.9697,6.313800329738355,6.05117225,5.94184452781659,0.21847283903953152,6.055910608359931
*CC(=O)O*,*CC(=O)O*,8.2018,7.337904084059847,7.835352583333313,7.147964101723316,0.3685048859961678,7.5368624066956995
*CCON*,*CCON*,4.8207,6.482006071578146,6.364364666666663,6.441139047329715,0.38625765626198283,6.407187927327049
*CNC(=O)c1ccc(*)s1,*CNC(=O)c1ccc(*)s1,6.3237,5.806111043639316,6.328668833333335,6.006625164689123,0.38862316414029746,6.144594669216113
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.3092,5.574778865660392,5.435947083333327,5.327827610176929,0.1765161845541328,5.422162697914809
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.1674,6.177010093030137,6.476757583333332,6.711239750172877,0.7595984314074506,6.506857170311042
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,5.8604,6.223162841373563,6.181307833333332,6.180406436089031,0.25837089482794773,6.1874107589180785
*Nc1ccc(OC(*)=S)cc1,*Nc1ccc(OC(*)=S)cc1,5.9088,5.9203388236607655,5.531463333333332,5.85887479006689,0.22151785956968195,5.696850683007403
*NC(=O)NO*,*NC(=O)NO*,7.4857,7.017138251505359,7.0339702499999905,7.6150683757675575,0.6691970329803176,7.2194844061801176
*CCOC(=O)CCCCC(=O)O*,*CCOC(=O)CCCCC(=O)O*,7.8277,8.01223294371637,7.7194572499999765,7.432859809488751,0.4720762018101451,7.6714241919025135
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,5.6689,5.115668760122232,5.838772999999999,6.019540347149405,0.509893811615495,5.786805342615212
*Cc1ccc(C(=S)O*)s1,*Cc1ccc(C(=S)O*)s1,6.4155,6.398119308771412,5.985822666666662,6.128826923665998,0.17633316632033674,6.095100708780672
*CC(=O)N*,*CC(=O)N*,7.2525,6.406632537763539,6.3602876666666575,6.120093581038445,0.6009304065716208,6.289623976995341
*c1ccc(C(F)(F)CC(*)(F)F)cc1,*c1ccc(C(F)(F)CC(*)(F)F)cc1,7.0413,7.231700763469421,7.6592596666666735,7.369910602944876,0.6877638730624697,7.500281964772318
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,5.5837,5.372349693011115,5.301825666666662,5.305101561581266,0.3454840570322236,5.313660773249429
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,6.205,6.120576995416504,6.097505916666666,6.176260516028814,0.47884916540973965,6.126521495843196
*CNC(=O)ONC(=O)NO*,*CNC(=O)ONC(=O)NO*,7.4526,7.353892440616149,6.728512333333331,6.894294947655403,0.5969727628005038,6.877718390664008
*CNC(=S)N*,*CNC(=S)N*,5.6855,5.971700684864699,5.981191916666668,6.157294246841044,0.34321866226607667,6.036741400375051
*CCOC(=O)NCCOCCOCCNC(=O)O*,*CCOC(=O)NCCOCCOCCNC(=O)O*,7.1012,7.749233720364136,7.466935416666663,6.747229329112631,0.5014533568065966,7.277116024772864
*NC(=S)OC(*)=S,*NC(=S)OC(*)=S,6.6502,6.8351096082926475,6.8181323333333355,6.69778981297596,0.7942274197462447,6.781774526245076
*Nc1ccc(C(=S)c2ccc(*)s2)s1,*Nc1ccc(C(=S)c2ccc(*)s2)s1,5.2424,5.026465730578621,5.01626491666667,5.204063158974781,0.5790884196960812,5.078608637681091
*C(=S)C(F)(F)NC(*)(F)F,*C(=S)C(F)(F)NC(*)(F)F,7.8892,8.060537174497679,7.275273500000008,7.068632315837535,0.3763108488123365,7.328363325110406
*C(=O)Oc1ccc(C(*)=S)s1,*C(=O)Oc1ccc(C(*)=S)s1,6.6347,5.766710129605469,6.490807833333329,6.347459455354855,0.5427890618496647,6.333780880541607
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,6.4074,6.582688842389584,6.828276000000009,6.744988096844139,0.24678450813884847,6.763796705278503
*Oc1ccc(OC(*)=O)cc1,*Oc1ccc(OC(*)=O)cc1,6.5915,6.374320168235944,6.2336046666666665,6.334147884174305,0.36640510426818274,6.287646560345948
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,6.028,6.075589350419248,6.109398916666668,6.033977465386429,0.3547793143243239,6.079821542092521
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,4.7817,5.03311873248061,5.057968166666655,4.9470218754507,0.1503011072461433,5.018261305355959
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,6.7826,6.445271192710936,6.702425583333333,6.416655477100004,0.36604716173024887,6.570641001850242
*C(=O)Oc1ccc(C(*)=S)cc1,*C(=O)Oc1ccc(C(*)=S)cc1,6.6755,6.832307447148769,6.626452083333333,6.880458334700984,0.18863284778562642,6.740118004568373
*Oc1ccc(Cc2ccc(*)cc2)cc1,*Oc1ccc(Cc2ccc(*)cc2)cc1,6.1428,6.290117613573679,5.9948167500000045,5.929099703616725,0.29844674621510264,6.01866251383162
*OC(=S)c1ccc(C(*)=O)cc1,*OC(=S)c1ccc(C(*)=O)cc1,6.7625,7.023742831711207,6.764467416666667,6.835578479180597,0.29574824224281576,6.8270967133647975
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,4.896,4.438226833069526,4.865116583333333,4.888683442123466,0.3689948172268423,4.80752355422012
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,5.7103,5.286134176271015,5.313423166666678,5.311670545999801,0.40919533899468136,5.308686629538201
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,7.1656,7.25144334273667,6.985419249999998,6.6336252354666625,0.6203432313156646,6.9121966627740825
*CNc1ccc(C(*)=O)s1,*CNc1ccc(C(*)=O)s1,5.431,5.862227645617573,5.9963664166666675,6.051284364490307,0.7251762643325596,5.9936479109845955
*COc1ccc(O*)cc1,*COc1ccc(O*)cc1,5.8209,5.609473821885781,5.857752333333327,5.993927500788559,0.25791763224396536,5.863896121283354
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,7.4162,7.990814970961341,7.492723249999982,7.781008739009345,0.7517376296212681,7.662132832451803
*NC(=O)C(=S)c1ccc(*)s1,*NC(=O)C(=S)c1ccc(*)s1,6.6147,6.133143167638545,6.340022833333336,6.592851855869551,0.35886552469905475,6.390249315885972
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,6.2671,6.396244722042796,6.08761175,5.975276918794782,0.25028705081364694,6.098405498671546
*Nc1ccc(Oc2ccc(*)s2)cc1,*Nc1ccc(Oc2ccc(*)s2)cc1,5.3817,5.446089582266649,4.970344250000003,5.118324344080644,0.2018550854477148,5.090926641483551
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,6.4709,6.855457744077841,6.948550999999993,6.8998360610966065,0.45734543960725743,6.918560333735552
*c1ccc(*)s1,*c1ccc(*)s1,4.5257,5.7968798174188425,6.120826083333335,6.4802594992999145,0.313270602641521,6.187671884629128
*Cc1ccc(-c2ccc(O*)s2)s1,*Cc1ccc(-c2ccc(O*)s2)s1,5.2494,5.8175003703633195,5.520845416666663,5.676317600001941,0.42685395573290197,5.616491044500558
*CNC(=S)O*,*CNC(=S)O*,6.2178,6.736301833603954,6.433890166666665,6.357646611245141,0.37901337247439804,6.455415184987615
*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,6.2005,5.057355207447994,5.854953666666667,5.70389301603493,0.4512735165468449,5.684200881515279
*CCC(=S)O*,*CCC(=S)O*,6.2041,6.665877482300802,5.926072583333329,5.92162759920246,0.6256005427362875,6.037662587402927
*CC(=O)OC(*)=O,*CC(=O)OC(*)=O,8.5901,7.6908108467350065,7.772890249999989,7.643065261804333,0.5644085530404506,7.718329166226516
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,5.6233,4.8100759401431015,5.40631558333333,5.2184809368059195,0.49596274147996894,5.254424010981011
*CC(=O)NC(*)=O,*CC(=O)NC(*)=O,5.8547,6.5761830502000995,6.949065916666663,6.680010406045628,0.6863371897461221,6.805010193588037
*CCC(=O)O*,*CCC(=O)O*,7.7853,7.54110375408577,7.469492583333329,7.261768667216375,0.75625866715639,7.413198841936595
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,*Cc1ccc(C(=O)c2ccc(*)s2)cc1,6.578,6.31468396697955,6.288772666666663,6.163872134333556,0.24132556726132445,6.25230451061548
*Cc1ccc(NO*)s1,*Cc1ccc(NO*)s1,5.1816,5.6323917828687975,5.572533833333328,5.464060850465136,0.16231302827244715,5.546569261891797
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,5.7685,5.589176650343945,5.883992833333329,6.006139438119497,0.2073257355153291,5.878485844873186
*OC(=O)C(F)(F)C(*)(F)F,*OC(=O)C(F)(F)C(*)(F)F,9.0985,8.405646824729397,8.689555083333339,7.825523716737967,1.0723874769801651,8.366515435219554
*Nc1ccc(C(=O)C(*)=S)cc1,*Nc1ccc(C(=O)C(*)=S)cc1,6.3689,5.908007829797181,5.679544,6.475331290794932,0.5182401303772652,5.972023982978209
*NC(=O)c1ccc(C(*)=S)cc1,*NC(=O)c1ccc(C(*)=S)cc1,6.3279,7.027583251541687,6.623856583333337,6.347669626220127,0.33084884956853994,6.596144407525436
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,5.1679,5.068143954547906,5.311763583333337,5.277360676698798,0.1656887867784183,5.263407645159052
*Nc1ccc(*)cc1,*Nc1ccc(*)cc1,4.9916,5.790360821507182,5.767018833333331,6.138544883175168,0.31629443074500313,5.89083801904065
*NC(=S)c1ccc(O*)s1,*NC(=S)c1ccc(O*)s1,6.1012,6.416573752199777,5.922761249999994,5.923784028804499,0.16551542234232947,5.998537859742017
*OC(=O)c1ccc(C(*)=O)s1,*OC(=O)c1ccc(C(*)=O)s1,7.3658,7.197768329223043,7.3843090000000045,7.223638758571056,0.3386463834593707,7.303804359609658
*OC(F)(F)C(=O)C(*)(F)F,*OC(F)(F)C(=O)C(*)(F)F,8.7917,8.01717577270492,8.732655416666672,7.70549588334044,1.075042045616946,8.29087933000736
*CNc1ccc(O*)cc1,*CNc1ccc(O*)cc1,5.1109,5.565214919915068,5.3591900000000035,5.249287162960425,0.3957732523877222,5.355094276456964
*CCOC(=S)NC(=S)c1ccc(N*)cc1,*CCOC(=S)NC(=S)c1ccc(N*)cc1,5.413,6.025335562763134,5.741510333333334,6.015048213544362,0.4554277597354677,5.873410492214809
*Cc1ccc(C*)cc1,*Cc1ccc(C*)cc1,6.2134,6.0405976161287445,5.825329666666664,5.823913775633319,0.3605422839131814,5.857760406147941
*NC(=O)OC(*)=O,*NC(=O)OC(*)=O,8.2121,7.755732164570783,6.664279083333329,7.426270198552994,0.9847159703338563,7.077669209238116
*C(=O)CC(F)(F)C(*)(F)F,*C(=O)CC(F)(F)C(*)(F)F,7.9225,8.052692342174952,8.41518658333332,8.187789307073333,0.35085653177734294,8.286201699237873
*CNC(=O)C(*)=S,*CNC(=O)C(*)=S,7.0203,6.928346832723507,6.4022401666666715,6.563660292489742,0.4787038521686276,6.534867028991987
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,*NC(=O)c1ccc(-c2ccc(*)s2)cc1,6.1434,6.177239979254985,5.9258454166666645,6.088087635345906,0.4385046831592614,6.0167673581107275
*Cc1ccc(-c2ccc(N*)cc2)cc1,*Cc1ccc(-c2ccc(N*)cc2)cc1,5.1363,5.674227922737997,5.191403750000005,5.4205365055037955,0.4284618933121822,5.339334585645217
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,5.9399,5.210129688072949,5.704296749999994,5.549686347614871,0.40567094511814455,5.578753801622788
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,5.8475,5.914931241980185,5.738852833333331,5.700870599855028,0.21300257966036984,5.753460586047174
*CNC(=S)c1ccc(*)cc1,*CNC(=S)c1ccc(*)cc1,5.75,5.6622384075432235,5.964907250000005,5.951483763899601,0.3410932485104065,5.914320138748736
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.1678,5.668526277037638,5.4913742499999945,5.48217944099257,0.17698734733337337,5.515463744383087
*COc1ccc(O*)s1,*COc1ccc(O*)s1,5.7358,5.667727776452373,5.691878916666667,5.7402070685952955,0.40884321569954996,5.703831580331679
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,5.1853,5.334820281583431,5.175198500000001,4.943737160738549,0.3651947796655538,5.124668015116204
*CC(=O)CO*,*CC(=O)CO*,6.97,6.872228645035261,6.941778249999999,7.643202353788172,0.48239343027242093,7.158184386714529
*OC(=S)Oc1ccc(*)s1,*OC(=S)Oc1ccc(*)s1,6.1007,6.140766855599947,6.284771916666667,6.250289152510603,0.599783474936714,6.251609423911815
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,5.8176,6.248242916113563,6.350305666666664,6.331305337536352,0.517527776424287,6.32856244202533
*CCCCCS*,*CCCCCS*,5.7733,6.481217849295776,5.947744666666673,5.791430193283983,0.3852582925589591,5.978654884689005
*Nc1ccc(C(=O)c2ccc(*)s2)s1,*Nc1ccc(C(=O)c2ccc(*)s2)s1,5.2456,5.565207759038859,5.744705916666661,6.170695454576143,0.5717954376102852,5.855163180512614
*NC(=O)c1ccc(O*)cc1,*NC(=O)c1ccc(O*)cc1,6.7472,6.473795037549545,6.535735000000002,6.657165332366603,0.2408654010887962,6.565575422065516
*NC(=O)Oc1ccc(*)s1,*NC(=O)Oc1ccc(*)s1,5.369,6.830581167162249,6.469258083333337,6.390472124812289,0.4682459822244949,6.498960786812033
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,*CC(=O)c1ccc(-c2ccc(*)s2)cc1,5.9294,6.299701041014222,6.122146916666663,6.304348668905199,0.28182282019657073,6.208247745206281
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,6.2808,6.1685455355393035,6.047525083333337,6.157658426245085,0.26443637288158917,6.101661996635885
*CC(=O)C(=S)O*,*CC(=O)C(=S)O*,6.719,7.3534066981839015,7.049210916666663,7.15646269522146,0.7038838011241576,7.130401002222927
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,5.3929,5.337939304109011,5.505668500000001,5.25566542301787,0.3760668821713545,5.399123282898322
*NC(=O)c1ccc(C(*)=O)s1,*NC(=O)c1ccc(C(*)=O)s1,7.093,6.470713566414425,7.0631745000000015,6.840559823985414,0.4872873283258783,6.900602888891653
*c1ccc(NC(F)(F)C(*)(F)F)cc1,*c1ccc(NC(F)(F)C(*)(F)F)cc1,6.1304,6.1526967622286035,7.114403916666657,6.206700074289946,1.2323644716480984,6.673673330301806
*CC(=O)NC(*)=S,*CC(=O)NC(*)=S,5.8386,6.248816021005712,6.355181083333334,6.557028043109646,0.6061255970407394,6.404262850408847
*CNCc1ccc(*)cc1,*CNCc1ccc(*)cc1,6.259,5.645419813351189,5.7932047499999975,5.865215662157957,0.2405629610146992,5.793933889758668
*CCC(F)(F)C(*)(F)F,*CCC(F)(F)C(*)(F)F,9.0178,7.902079416274477,8.03161633333334,8.017552328417638,0.1391902228762257,8.007273310944592
*Cc1ccc(C(=O)O*)cc1,*Cc1ccc(C(=O)O*)cc1,7.179,6.830268354949165,6.904083999999997,7.185274444374992,0.3797770871176349,6.9838200701472815
*CC(O*)C(F)(F)F,*CC(O*)C(F)(F)F,7.9431,7.448602325953194,8.640301083333325,8.774742881715227,0.41642549864250566,8.501746381449895
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,4.3058,4.478276162866327,4.795589666666674,4.774928990194861,0.09800453308053289,4.7404226344797245
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,5.3904,5.393588923394977,5.409914666666667,5.5285331146356285,0.2271741471778866,5.445813980241384
*CCC(=O)c1ccc(*)cc1,*CCC(=O)c1ccc(*)cc1,6.8635,6.244618314195529,6.325873000000001,6.3651359589309395,0.23727811246954716,6.326167122779192
*NC(=O)C(=S)c1ccc(*)cc1,*NC(=O)C(=S)c1ccc(*)cc1,6.5245,6.410642303021822,6.581815250000002,6.192280339451719,0.2844272769911567,6.429581201897244
*Cc1ccc(Oc2ccc(*)s2)s1,*Cc1ccc(Oc2ccc(*)s2)s1,5.8606,5.216149535850887,5.401738916666666,5.828265661593111,0.35525300889052397,5.511439431870618
*Cc1ccc(C(=O)O*)s1,*Cc1ccc(C(=O)O*)s1,6.8862,7.528315947435322,7.042328833333325,6.642042161980396,0.2885876728218826,6.987016828669615
*C(F)C(*)(F)F,*C(F)C(*)(F)F,8.5986,7.325692996512296,8.011432833333338,8.434761732456026,0.19434543344197774,8.043684404311279
*NC(F)(F)CC(*)(F)F,*NC(F)(F)CC(*)(F)F,8.5515,8.03459741907562,8.825407916666656,9.20888569975863,0.5984558057384425,8.828707872112087
*CC(*)(F)F,*CC(*)(F)F,8.1531,7.214899730022891,8.027863083333315,7.1557916424194445,0.690744376333077,7.621391089535217
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,5.9803,5.827585100641272,6.035123833333341,5.949473436153297,0.19371543045369707,5.975692969976384
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.8483,5.684359449424764,5.721368166666667,5.830755960242393,0.2273391597444345,5.751119784523173
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,5.5122,5.621934057955321,5.727317,5.780625247476861,0.19268825287062333,5.728470845130312
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,5.2813,4.865729476786134,5.48302275,5.7788237356086425,0.3807062577017498,5.484454366719632
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,5.8838,4.583568517560078,5.648680666666666,5.367689482735341,0.4401234205861401,5.395001651210574
*Cc1ccc(Cc2ccc(*)cc2)cc1,*Cc1ccc(Cc2ccc(*)cc2)cc1,6.2368,6.222756381066909,5.844921916666665,5.925765110753145,0.2647356875869963,5.928814906863521
*COC(=S)O*,*COC(=S)O*,6.8707,6.779787322436904,7.0617915833333305,6.276774648873171,0.6674091415378772,6.764617670470772
*CC(=O)c1ccc(C(*)=S)cc1,*CC(=O)c1ccc(C(*)=S)cc1,6.4748,6.933909389876679,6.5884677499999995,6.431140536368907,0.36373272805911544,6.590322373437143
*CNc1ccc(C(*)=S)s1,*CNc1ccc(C(*)=S)s1,5.3497,4.820793676134875,5.476163416666667,5.418985860806666,0.42830666853350613,5.357528015262121
*CC(=O)Cc1ccc(*)cc1,*CC(=O)Cc1ccc(*)cc1,6.2518,5.556160744240406,6.591321666666669,6.393675309395017,0.5500845939413925,6.3691951244688525
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,5.6687,5.808354418856569,5.839440333333332,5.798030910859271,0.18728133250955778,5.821287858910439
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,*NC(=O)c1ccc(-c2ccc(*)cc2)s1,5.5458,6.212109643520506,5.927118416666668,6.093911943533781,0.3488881532708882,6.024646452631191
*NC(=S)c1ccc(O*)cc1,*NC(=S)c1ccc(O*)cc1,5.884,6.064476948743366,6.024602833333335,6.306915690193543,0.25214410727526204,6.122071924559618
*NC(=S)NC(*)=S,*NC(=S)NC(*)=S,7.0636,6.003605074961005,6.123421916666665,6.301946175642513,0.3473452054016193,6.162899567891074
*c1ccc(CC(F)(F)C(*)(F)F)s1,*c1ccc(CC(F)(F)C(*)(F)F)s1,6.8904,7.61330016052144,6.937382333333338,6.4287224045450575,0.6245555578895013,6.876010786842287
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,5.378,5.826903584076867,5.466117083333335,5.378728469290164,0.2730499489533694,5.492953359278046
*Oc1ccc(C(F)(F)C(*)(F)F)s1,*Oc1ccc(C(F)(F)C(*)(F)F)s1,6.8728,6.720122292474929,7.077807500000005,7.202296121664283,0.6282755222360425,7.063453316343985
*CCC(O*)(C(F)(F)F)C(F)(F)F,*CCC(O*)(C(F)(F)F)C(F)(F)F,8.3643,7.973581498764398,8.031294833333334,7.985971804300698,0.6929262816759043,8.007807444877699
*c1ccc(C(F)(F)NC(*)(F)F)s1,*c1ccc(C(F)(F)NC(*)(F)F)s1,7.3853,7.2081594322327955,6.725478416666672,6.650696193627899,0.6185123771190335,6.775018304734724
*CC(=O)c1ccc(O*)cc1,*CC(=O)c1ccc(O*)cc1,6.5457,6.68671138058932,6.751882333333333,6.902613396443424,0.2238437961543222,6.790712974583267
