smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_et_treespread,oof_ensemble
*C(=O)C(F)(F)CC(*)(F)F,*C(=O)C(F)(F)CC(*)(F)F,1.6107,1.6780795722917863,1.6056840000000028,1.6082036930207089,0.01629875010886144,1.6330278839206662
*CC(=O)O*,*CC(=O)O*,1.6701,1.748910577159937,1.6833436666666657,1.7493509711844364,0.06710890811790775,1.7343893926219907
*C(=O)CC(F)(F)C(*)(F)F,*C(=O)CC(F)(F)C(*)(F)F,1.6044,1.6814384128837518,1.5906236666666647,1.611897382674748,0.02355002308090404,1.632394480921731
*CC(=O)CC(*)=O,*CC(=O)CC(*)=O,1.7565,1.7325959967746545,1.708420333333333,1.7667629835281002,0.06977166736656876,1.7412656714250345
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,2.705,2.3832401763197177,2.369014416666667,2.4071934376030706,0.19962241558667637,2.389928772861186
*Cc1ccc(Oc2ccc(*)s2)cc1,*Cc1ccc(Oc2ccc(*)s2)cc1,1.8289,1.782047497731712,1.8774083333333331,1.924705392741133,0.056942807125512675,1.8622650825547646
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,1.8174,1.7935972507283395,1.76556825,1.8114487191791095,0.04272298199504116,1.7946741415874408
*CCCC(*)=S,*CCCC(*)=S,1.7702,1.783500287024699,1.8535812499999984,1.8474428018607403,0.07544340752322415,1.8255859570279922
*Nc1ccc(NC(*)=S)s1,*Nc1ccc(NC(*)=S)s1,2.19,2.303412866102937,2.287435166666666,2.2482043584535303,0.15820863339265737,2.277061385817511
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,1.985,2.030156803162486,2.008070000000001,1.978997917362169,0.14584020985692228,2.004105520027874
*CNC(=O)NCOCO*,*CNC(=O)NCOCO*,1.6883,1.747286018723246,1.6803422500000014,1.6582989523314167,0.035717129755805606,1.6955751774565573
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,1.9675,1.937904648075859,2.03953375,2.029697948320021,0.12863351150369348,1.998550695891915
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,1.9682,1.6824849751819597,1.859528916666667,1.7928598863892795,0.09367574448118449,1.7677054123615914
*CCCc1ccc(*)cc1,*CCCc1ccc(*)cc1,1.7489,1.7288504893395396,1.7712125000000023,1.7669270240972677,0.03623639161234646,1.754052999686753
*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,*Oc1ccc(C(=O)c2ccc(*)cc2)cc1,1.9173,1.9654144974628327,1.9171942499999988,1.88311731067753,0.06253234191195033,1.920661225532564
*CCCCCOC(=O)O*,*CCCCCOC(=O)O*,1.6374,1.6882880264971272,1.6275857500000004,1.6567816940397588,0.03362185625111787,1.6616824980561065
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,2.116,2.106284115838746,2.0213263333333336,2.230141770699167,0.23740194512308085,2.1383133883177545
*OC(=S)c1ccc(C(*)=O)s1,*OC(=S)c1ccc(C(*)=O)s1,2.068,2.066039270728495,2.1093711666666657,2.0662093028820427,0.14880094820029052,2.0758261938372216
*c1ccc(C(F)(F)NC(*)(F)F)cc1,*c1ccc(C(F)(F)NC(*)(F)F)cc1,1.7422,1.805065751430944,1.7836341666666677,1.7727926930654752,0.040852745581267606,1.7869501267137708
*CCCN*,*CCCN*,1.6776,1.714989245736008,1.6598289166666675,1.6625274487199937,0.03708352106609783,1.6809841772487677
*CC(=O)Nc1ccc(*)cc1,*CC(=O)Nc1ccc(*)cc1,1.8294,1.9345820644288614,1.8749439166666655,1.9099298127226911,0.05614027189345307,1.9110418589342015
*CC(=O)c1ccc(C(*)=O)s1,*CC(=O)c1ccc(C(*)=O)s1,1.9246,1.9639902721923443,1.9335696666666664,1.903643495083579,0.09249180631517823,1.932281014989381
*CC(=O)Oc1ccc(*)s1,*CC(=O)Oc1ccc(*)s1,1.8447,1.8673444465669153,1.8768222499999998,1.8438288120399053,0.05085765465376816,1.8597716445186225
*OC(=O)OC(*)=O,*OC(=O)OC(*)=O,1.5714,1.6669881755613674,1.7853724999999991,1.7920830103219025,0.06964326348833429,1.7451253699646938
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,1.9797,1.9237393717444067,2.076000583333333,2.093315027447987,0.16708731747849595,2.027817562447087
*CCc1ccc(C(*)=S)cc1,*CCc1ccc(C(*)=S)cc1,1.9173,1.854345659320979,1.896040416666667,1.8529634014125007,0.08168736012378566,1.8631252861834073
*C(=O)c1ccc(OC(*)=S)s1,*C(=O)c1ccc(OC(*)=S)s1,2.3124,2.2170641620221425,2.117029333333331,2.1105323263695084,0.10707416188013488,2.150697275378815
*NCC(F)(F)C(*)(F)F,*NCC(F)(F)C(*)(F)F,1.5942,1.6682074890671585,1.6157633333333294,1.639988283067228,0.04538018008386977,1.6448094207900228
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,2.1534,2.118876106059936,2.064136916666668,2.0634102057847565,0.13228400117295502,2.083726547904182
*C(=O)C(=S)OC(*)=S,*C(=O)C(=S)OC(*)=S,2.3004,2.1100400428136568,2.1562519166666654,2.181736128681148,0.1299687216877958,2.149970939110584
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,1.9785,2.0321778237092314,1.9676105833333346,1.8528462133494308,0.21063426722228934,1.9437407741784825
*c1ccc(CC(F)(F)C(*)(F)F)cc1,*c1ccc(CC(F)(F)C(*)(F)F)cc1,1.7264,1.7428090006155337,1.741164916666665,1.7364077900422235,0.03946830062064929,1.7398003966133915
*CNOc1ccc(*)s1,*CNOc1ccc(*)s1,1.8539,1.8191816873533442,1.874375416666667,1.8507547118432903,0.08110580428499109,1.844579476668784
*c1ccc(NC(F)(F)C(*)(F)F)cc1,*c1ccc(NC(F)(F)C(*)(F)F)cc1,1.7935,1.7831531065030686,1.7640068333333343,1.7639128351574949,0.04682047679968671,1.7709248135298927
*NC(=O)Nc1ccc(*)s1,*NC(=O)Nc1ccc(*)s1,2.0074,1.9926563777745199,2.024982833333332,2.0268803995477436,0.1204457306091512,2.0140196819276612
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,2.1962,2.131735041888139,2.2122270833333326,2.216612482091054,0.09163963220192539,2.1847891083210547
*CCC(O*)(C(F)(F)F)C(F)(F)F,*CCC(O*)(C(F)(F)F)C(F)(F)F,1.5724,1.5321188889094706,1.6159595833333333,1.6305340551358183,0.04663182164685576,1.5915069747463602
*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.4847,2.42132211716379,2.499021000000001,2.5560577139400715,0.18715035830731264,2.494311916582775
*CNON*,*CNON*,1.7453,1.757450378395252,1.6908166666666684,1.6758079357299072,0.03992312000722278,1.7088380715988927
*CNCO*,*CNCO*,1.6697,1.7570068548255802,1.6866876666666668,1.6866632321589934,0.029624711167837207,1.7122278747644546
*CC(=S)NC(*)=S,*CC(=S)NC(*)=S,2.0504,1.9586819509184812,1.9460549999999994,1.9751694134551834,0.04977046156551539,1.9626500855228595
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,2.4956,2.1864158898040698,2.1597989999999987,2.2056486720011885,0.21192573978899085,2.1883791038270317
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=S)c1ccc(C(=S)c2ccc(*)cc2)cc1,1.8941,2.2829680008566227,2.308577583333333,2.2871465615040956,0.18039938635949387,2.2904340127054317
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,1.6306,1.5754418123435951,1.7003774166666679,1.7003514466364755,0.11611605583181646,1.6549716953551261
*Cc1ccc(C(=S)O*)cc1,*Cc1ccc(C(=S)O*)cc1,1.8934,1.8299757881042262,1.9173162500000007,1.9602403166556883,0.08046521317793694,1.9032837078609677
*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,*CCCCCCNC(=S)Nc1ccc(NC(=S)N*)cc1,1.8822,1.9771705629335885,2.142349166666668,2.1834527348623034,0.19860748600324155,2.099283553651242
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,1.9846,2.067466017010099,1.9756266666666666,2.027915119295743,0.12019124078364071,2.030560600416826
*CNC(=O)ONC(=O)NO*,*CNC(=O)ONC(=O)NO*,1.7609,1.7723986136757688,1.7271085000000002,1.7671513244686303,0.08063906543960084,1.7600786583870298
*NOC(=O)NCC(=O)NC(*)=O,*NOC(=O)NCC(=O)NC(*)=O,1.7831,1.868078838082305,1.7609234166666665,1.7211346869104014,0.06305837454510566,1.7834487191116506
*NC(=O)OC(*)=O,*NC(=O)OC(*)=O,1.7525,1.7186072987964829,1.736071750000001,1.9149633013693634,0.13790232598350097,1.8035030127032794
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.5812,2.4661735455203617,2.3641775000000016,2.416941553620828,0.19095157944816796,2.4229979845253684
*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.0502,1.9307660234108146,2.0214085000000024,2.0058996453470535,0.09068906783605302,1.9820777742524411
*CCc1ccc(O*)cc1,*CCc1ccc(O*)cc1,1.7865,1.752631133244017,1.775277833333333,1.780177369837067,0.019991382665066268,1.7690698415768584
*CC(=S)CC(*)=S,*CC(=S)CC(*)=S,1.9346,1.946857038704267,1.9699579999999985,1.9695807373027445,0.13865116224379642,1.9614087412841046
*NOC(=S)O*,*NOC(=S)O*,1.942,1.8865272427221333,2.0198559999999994,2.0035609063659794,0.10956856102002982,1.9646910766683412
*CCCO*,*CCCO*,1.6476,1.7745333105828336,1.6249709166666662,1.6482296840384338,0.02732984688117752,1.688906186337806
*CC(=S)CO*,*CC(=S)CO*,1.8843,1.8505624831784009,1.883637750000001,1.755544911283489,0.07681853081338119,1.8187929891844967
*OC1C(CO)OC(*)C(O)C1O,*OC1C(CO)OC(*)C(O)C1O,1.6879,1.6483321814308338,1.6624523333333336,1.6564824691791866,0.05232414938099275,1.654859774354017
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9726,2.1006438125977,2.065393333333333,2.03443477368823,0.13305806801501704,2.0654338344482213
*CONC(*)=O,*CONC(*)=O,1.7438,1.763446125772569,1.7421975833333319,1.7614283757052966,0.05689389394100945,1.757849182149384
*Cc1ccc(NO*)s1,*Cc1ccc(NO*)s1,1.8806,1.7709918854874733,1.85632375,1.921724077446961,0.057445159559103266,1.8522904934566928
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,1.9035,1.9007824594721368,1.933531833333334,1.987904136803988,0.11877232949347066,1.9440561979934077
*NOC(F)(F)C(*)(F)F,*NOC(F)(F)C(*)(F)F,1.6008,1.6884985960645422,1.6020660000000015,1.6264080522297828,0.03343283336449028,1.6435099889311902
*Cc1ccc(Oc2ccc(*)s2)s1,*Cc1ccc(Oc2ccc(*)s2)s1,1.8388,1.7034599842822533,1.931953499999999,1.8967038798200697,0.08412341376397864,1.8343936576200346
*C(=S)C(F)(F)CC(*)(F)F,*C(=S)C(F)(F)CC(*)(F)F,1.7605,1.6794333224101337,1.7659310833333337,1.69367255538164,0.061035673896443966,1.7047021138826606
*c1ccc(*)cc1,*c1ccc(*)cc1,2.0982,1.8265603254579574,1.8942389166666667,1.8960326631309705,0.10907620561481951,1.870387846769185
*Nc1ccc(Oc2ccc(*)s2)cc1,*Nc1ccc(Oc2ccc(*)s2)cc1,1.9073,1.9877131862750619,1.9454,1.8998643549623846,0.09957617013288533,1.9419949595712438
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,*OCCC(=O)CC(=O)Oc1ccc(*)cc1,1.7251,1.84731115753258,1.8020259999999992,1.7495147876006878,0.07830622413249719,1.7968240133961415
*CC(=O)C(=S)c1ccc(*)cc1,*CC(=O)C(=S)c1ccc(*)cc1,2.03,2.0770469722948874,2.000383083333334,2.0611134475267905,0.12018778483501814,2.0532845955493677
*CNc1ccc(O*)cc1,*CNc1ccc(O*)cc1,1.8414,1.8400129923127366,1.8596778333333333,1.8455094378000123,0.03784101365178329,1.846689458508097
*Cc1ccc(CO*)cc1,*Cc1ccc(CO*)cc1,1.7774,1.8525760399822704,1.8063733333333343,1.772494164252123,0.04585256130008202,1.8091888036267458
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,2.0808,2.037718419725293,2.000861666666667,2.0827324221176475,0.1152044275046175,2.0480179039868815
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,2.2986,2.504436676236469,2.2041764166666677,2.1017693416068433,0.2041924993880196,2.271041312873697
