smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_et_treespread,oof_ensemble
*c1cc(C=O)cc(*)c1O,*c1cc(C=O)cc(*)c1O,4.1592,2.49043917324882,3.731518749999998,3.6002594794734373,0.7197551753604551,3.5521950757267016
*c1nc(-c2ccccc2)nc(N(*)CC)n1,*c1nc(-c2ccccc2)nc(N(*)CC)n1,4.1252,4.228375033718342,4.266612833333334,4.275793129887598,0.3689500502729559,4.270515822768331
*c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c(*)s3)cc2)cc1,*c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c(*)s3)cc2)cc1,3.0684,2.7564399570456617,2.6503995833333316,2.510327574117713,0.40646848960295096,2.557865490409085
*C(=O)COCC(=O)N1CCN(*)CC1,*C(=O)COCC(=O)N1CCN(*)CC1,5.5847,4.657814059457469,5.504072083333336,5.226775473294685,0.4671530652554946,5.247913362595247
*NC(C)C(=O)NC(C)C(=O)NCC(*)=O,*NC(C)C(=O)NC(C)C(=O)NCC(*)=O,5.7884,5.928785895373561,5.5429314166666686,5.321602330035719,0.4029333537088344,5.411799696120102
*Cc1ccc(CN2CCN(*)C(C)C2)cc1,*Cc1ccc(CN2CCN(*)C(C)C2)cc1,4.6219,5.312782013407941,4.782018999999998,4.550486726098677,0.5895430517665542,4.6536249186795455
*CC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)*,*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.9595,3.20906613774212,3.0796062500000003,3.1608430666012874,0.6560553408640276,3.1464661305341655
*CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,*CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.6863,5.633276794045399,5.584188416666657,5.678338565265058,0.09323977847162379,5.654701635914906
*CCCCCCOC(=O)O*,*CCCCCCOC(=O)O*,7.3901,6.822369227438287,7.320006750000005,7.223814033996673,0.0692778292276327,7.217047126135708
*C(=O)OCCOC(=O)N1CC(C)N(*)CC1C,*C(=O)OCCOC(=O)N1CC(C)N(*)CC1C,5.9632,5.621854911385434,5.792136083333336,5.829618805454417,0.2286042801301551,5.807093630688863
*c1sc(-c2cc(OCCCCC)c(*)s2)cc1OCCCCC,*c1sc(-c2cc(OCCCCC)c(*)s2)cc1OCCCCC,1.2005,2.3069155934418073,2.7416831666666654,1.920709376366534,0.9345966240071317,2.126354877546861
*C(F)(F)NC(F)(F)C(=O)*,*C(=O)C(F)(F)NC(*)(F)F,4.8818,6.732957476531775,5.849224833333327,5.275940986310875,0.8126470444872491,5.501575185700112
*CC(=O)C(C=C1)=CC=C1C(=O)*,*CC(=O)c1ccc(C(*)=O)cc1,4.4703,3.801369832339879,3.995828833333334,3.955485571788266,0.6765635145323878,3.95363208426145
*CC(C)(C)C(=O)O*,*CC(C)(C)C(=O)O*,6.6633,6.52556239738025,5.979746333333334,6.264547544533667,0.6247290464388006,6.220497745498046
*Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC(*)=O)cc2)cc1,*Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC(*)=O)cc2)cc1,4.6051,4.375536062613968,4.4500994999999985,4.438372498115834,0.5068833857969425,4.43658748276206
*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,6.1489,5.950566419404582,5.929620666666677,6.029816741570206,0.04734625170662062,6.00249978855269
*OC(CC(*)=O)C(C)(Cl)Cl,*OC(CC(*)=O)C(C)(Cl)Cl,6.4677,5.830314248145183,6.492506166666661,6.423223103985738,0.355402634159523,6.397361979588513
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,6.3052,6.331524380253779,6.636792666666662,6.525427797597729,0.5294762184241876,6.536307252090629
*Oc1cc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)cc2)c1,*Oc1cc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)cc2)c1,3.1481,2.6421344278155345,3.0200187500000015,3.1467570059451284,0.5938737514122786,3.0842652474921324
*CCCCCCNC(=O)NCCCCCNC(=O)N*,*CCCCCCNC(=O)NCCCCCNC(=O)N*,5.9068,5.561480450002144,5.550703666666659,5.628219565698711,0.0947454275378676,5.606711020104722
*C1C=CC(*)CC1,*C1C=CC(*)CC1,5.6051,6.046995523837364,5.611883333333335,5.5841697026595405,0.19451591001766413,5.622187533125713
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.4779,2.8146784992255673,2.960631249999999,2.9707217683977176,0.3152883382756238,2.957741141881315
*Oc1ccc(Oc2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(Oc2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,2.7268,2.992441189671886,3.6293788333333317,3.676326227141824,0.38874873588829845,3.618842706217924
*CC(*)N1CCCC1=S,*CC(*)N1CCCC1=S,4.1333,4.026989582193905,3.6410269166666596,4.75734666823041,0.829453551394728,4.463541901167824
*C=C(*)c1ccc([N+](=O)[O-])cc1,*C=C(*)c1ccc([N+](=O)[O-])cc1,0.7984,2.8623871728857178,0.552027666666666,1.2072634626313816,0.6311242080130589,1.1787821503552398
*C(F)(F)C(S1)=CC=C1C(F)(F)O*,*OC(F)(F)c1ccc(C(*)(F)F)s1,4.9584,5.408251254198572,4.629084333333331,4.822418688631894,0.5010014552364093,4.820749201644327
*CC(S1)=CC=C1C(C=C2)=CC=C2C(=S)*,*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,2.7134,2.952050381959997,2.772530249999999,2.89595887427924,0.36930581553653347,2.8729282537553607
*Nc1c(OC)cc(*)cc1OC,*Nc1c(OC)cc(*)cc1OC,3.4275,4.23696546319907,3.997777833333332,3.5672963527968378,0.614576320968153,3.707403581130067
*CC(*)OC(=O)OCC(F)(F)F,*CC(*)OC(=O)OCC(F)(F)F,7.5359,6.967511423211752,6.656441999999998,6.909958638214094,0.4670375309209935,6.858671332270902
*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.9612,5.878029881501988,5.820024999999992,5.896794002354045,0.05203965253641784,5.87876285875075
*Cc1ccc(COC(=O)CC(=O)O*)cc1,*Cc1ccc(COC(=O)CC(=O)O*)cc1,5.5783,5.6714449078068,5.298435750000006,5.137571661502852,0.31578807281852433,5.209523372509722
*C=CC(C*)OC,*C=CC(C*)OC,5.0501,5.8336931133837835,5.445540166666668,5.371232343972718,0.35032237296203345,5.419381934562486
*N=C(N=C(NC(C)=O)NC(C)=O)N=C(*)OC(C)=O,*N=C(N=C(NC(C)=O)NC(C)=O)N=C(*)OC(C)=O,3.7327,4.524284883485551,4.489607583333333,4.0075565631074115,1.199789723815985,4.148338676600616
*c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc(*)n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,*c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc(*)n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,2.1911,2.455126497444155,2.1598059166666674,2.0963382888277318,0.7467830032748944,2.1349621190769366
*C(=O)C(S1)=CC=C1C(C=C2)=CC=C2C(=S)*,*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,2.3241,2.159175661678071,2.5835736666666658,2.370134958039031,0.36998778240849456,2.4020869106317493
*CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,*CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.9262,6.497112860728155,6.508905916666667,6.532774136207965,0.06237241136684765,6.525107313504789
*CC(C)(C)COC(=O)NCCCC(CCNC(=O)O*)OC,*CC(C)(C)COC(=O)NCCCC(CCNC(=O)O*)OC,6.1723,6.104065271195196,6.079669500000006,5.540403249271499,0.3711332412696356,5.696900249283218
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(*)cc5)c(C(=O)O)c4)cc3C(=O)O)cc2)cc1,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(*)cc5)c(C(=O)O)c4)cc3C(=O)O)cc2)cc1,3.1241,3.620633545767202,3.222811833333335,3.251077508011934,0.41986832301458893,3.2704485139474504
*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.3733,2.3638841067303193,2.303270333333332,2.4434629163471637,0.2479860604794372,2.4074045035345644
*NC(=O)C(C=C1)=CC=C1O*,*NC(=O)c1ccc(O*)cc1,4.6617,4.426859257733174,4.650140999999994,4.637440762371479,0.3667669908994598,4.625660209520885
*CCCC(=O)O*,*CCCC(=O)O*,6.7691,6.208031312352416,6.564097916666663,6.7272744338296855,0.19838778601893087,6.655829434578149
*COC1CCC(O*)CC1,*COC1CCC(O*)CC1,6.3134,6.4312544681818204,5.85542916666667,6.134331902593518,0.3274383643347164,6.094048761356717
*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,6.0415,6.031738542847022,5.978255750000005,5.943989514348134,0.09505830007301228,5.9575217187011145
*CCCP(CCCCCCCC)CCCNC(=O)CCCCC(=O)N*,*CCCP(CCCCCCCC)CCCNC(=O)CCCCC(=O)N*,4.7376,4.828777701876624,5.548356166666665,5.17873703556925,0.3483408153076444,5.23513097080707
*CC(*)C(=O)OCC(C)C,*CC(*)C(=O)OCC(C)C,6.1261,6.532354364691718,6.225436250000001,6.318065342484609,0.3593643910682888,6.312678504489606
*CCCCCCCCCCCCCCOCO*,*CCCCCCCCCCCCCCOCO*,6.6169,6.596174349644741,6.458143499999997,6.465881905796883,0.08550176649880797,6.473196916366401
*c1ccc(-c2ccc(*)c(CCCCCC)n2)nc1CCCCCC,*c1ccc(-c2ccc(*)c(CCCCCC)n2)nc1CCCCCC,3.9211,4.293941832246587,3.120012083333332,3.037477974843591,0.6422345921337155,3.1422783884047583
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3Br)c(Br)c1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3Br)c(Br)c1)C2=O,2.6114,1.2380266346492808,2.5525080000000004,2.3993704034039594,0.24279835941213077,2.3525154647552036
*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,5.3036,5.135280922373455,4.948414333333333,5.073198125339848,0.5015888144437743,5.050286031870054
*CCCCCOC(=O)CCCCCNC(=O)O*,*CCCCCOC(=O)CCCCCNC(=O)O*,6.3976,6.349087027038697,6.393432166666662,6.328826932886111,0.18242686272334827,6.344309875773801
*CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0994,4.826946017365717,4.753302999999997,4.812832982132715,0.28807285194875426,4.8008312198489715
*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,4.3374,3.2923225315942783,4.06742025,3.695152620257593,0.7169364489170368,3.7484710618802524
*OC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,*OC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,4.3273,4.321597992315454,4.447376416666665,4.454228350253818,0.18762479101533622,4.443571292419369
*CC(*)c1ccc(CCl)cc1,*CC(*)c1ccc(CCl)cc1,3.4202,3.9125333957011375,3.7067779166666672,4.26913605447655,1.331651530354045,4.121911006535339
*c1ccc2c(c1)c1cc(*)ccc1n2CC(=O)OCC,*c1ccc2c(c1)c1cc(*)ccc1n2CC(=O)OCC,3.5868,3.6384146589030624,3.657515833333335,3.6710819069887637,0.21345740369860677,3.665867687001512
*C([2H])([2H])C(*)(F)F,*C([2H])([2H])C(*)(F)F,7.1497,7.012008180123694,5.870415666666661,6.313035946277336,0.9619497696268298,6.264841890768249
*CCC(C)C(*)(C)C(=O)OC,*CCC(C)C(*)(C)C(=O)OC,6.5856,6.745345877244187,6.5634940833333335,6.366149221785497,0.2603444053177844,6.43536671939718
*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,3.7438,2.9284190749932533,3.8100859999999996,3.532057861591787,0.566104009719651,3.5509593593530537
*c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,*c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,1.639,2.2962468658925737,2.178612916666668,2.0090448818016546,0.41726617536863786,2.065851458266118
*Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,*Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,3.4715,4.156725790163409,3.6142331666666645,3.651293628635906,0.4443061672802952,3.678135142359267
*CCCC(=O)NCCCCCCNC(=O)CCCO*,*CCCC(=O)NCCCCCCNC(=O)CCCO*,5.652,5.744927192380885,5.932384249999999,5.923440537132946,0.12544073884372542,5.913056692223627
*CCOCCOCCOC(=O)CCCCC(=O)O*,*CCOCCOCCOC(=O)CCCCC(=O)O*,6.384,6.395113188744181,6.212619083333336,6.2950108912782845,0.09703444294564065,6.283966511103033
*C=CC(C)(C)CC(C#N)C*,*C=CC(C)(C)CC(C#N)C*,5.6628,5.526222014098168,5.498192499999999,5.439733805292922,0.26385797005286127,5.458452569031091
*Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N*)c(C)c1C,*Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N*)c(C)c1C,5.2131,5.300300013085808,5.0713127500000015,5.126855834004182,0.6239791126867804,5.126731340290242
*c1ccc(*)n1C(C(=O)NO)n1ccc2ccccc21,*c1ccc(*)n1C(C(=O)NO)n1ccc2ccccc21,2.4131,-1.2574017412943173,2.9652430833333328,2.8482727082163413,0.901591370602678,2.5901102456814584
*c1cc(CCOCCOC)c(*)[nH]1,*c1cc(CCOCCOC)c(*)[nH]1,2.8631,1.7949095763237475,3.1231495833333343,3.1582052640990557,0.6683840939626906,3.056373584980202
*CCNC(=O)NCCCCCCNC(=O)O*,*CCNC(=O)NCCCCCCNC(=O)O*,5.6117,5.976203709039841,5.672397750000007,5.77356074812388,0.22982477950409128,5.76550899470946
