smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_et_treespread,oof_ensemble
*CCCOC(=O)CCCCCCCCCCC(=O)O*,*CCCOC(=O)CCCCCCCCCCC(=O)O*,6.3683,6.107101902141235,6.232850666666658,6.263140289629616,0.2691813390007232,6.219697672810561
*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,4.8255,1.79314106017961,4.229459500000001,4.3452877224234046,0.7052053590986221,3.828451305683836
*Nc1ccc(C(=O)O*)cc1,*Nc1ccc(C(=O)O*)cc1,3.977,3.413993686327399,3.4785766666666684,3.4387512455838998,0.5572839902848258,3.4546342768497245
*Cc1ccc(OC(*)=S)cc1,*Cc1ccc(OC(*)=S)cc1,3.7121,3.486030880311348,3.122614916666667,3.1878930875163567,0.45972275063164586,3.2080520788119253
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,*CC(*)(C)C(=O)OCC(F)(F)C(F)F,5.3983,6.5893182956933565,6.206545916666669,6.186260247758394,0.2194542953080657,6.268900784864599
*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,*CCc1ccc(Cc2ccc(CCS*)cc2)cc1,4.3552,3.853204451032788,3.816658833333335,3.7349587937929334,0.7044752319909048,3.7978585183443916
*C(*)C,*C(*)C,7.4047,6.180991311549096,8.14358208333334,8.012620592493887,0.44261508833528074,7.75094837260236
*CC(=O)CC(*)=O,*CC(=O)CC(*)=O,4.6959,4.855214054892847,5.1679085833333325,5.608980168804711,0.5083021307690752,5.248708845916387
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,2.3992,0.2981148826893314,2.042589583333333,2.411858778419587,0.3722333232233271,1.8443165748555899
*OC1C(C)(C)C(OC(*)=O)C1(C)C,*OC1C(C)(C)C(OC(*)=O)C1(C)C,6.9495,6.3576100057787235,6.117327250000004,6.303532070026828,0.5231496675404805,6.2182088029012235
*OCC(F)(F)C(*)(F)F,*OCC(F)(F)C(*)(F)F,8.8494,6.955303514987505,8.533543666666663,8.795533759007345,0.6912892634168734,8.331791881481585
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,1.5003,2.501546415048369,2.0425437500000023,1.956424707356759,0.2748335940691988,2.098139817396573
*NC(=S)Nc1ccc(*)cc1,*NC(=S)Nc1ccc(*)cc1,2.6405,3.8924047226196876,3.043511666666667,3.1999342366707366,0.7069723207433387,3.244305006585673
*CC(*)(C)C(=O)OCCC#N,*CC(*)(C)C(=O)OCCC#N,6.2508,6.112744778353504,6.163933750000001,6.332211622008762,0.4910960432583357,6.206976330039637
*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,*CC(CCC)C(CCC)COC(=O)c1ccc(C(=O)O*)cc1,4.4708,4.723550023896739,4.251931916666664,4.314368239625062,0.657068124997911,4.3558932211246955
*NC(=O)Oc1ccc(*)s1,*NC(=O)Oc1ccc(*)s1,3.4227,3.0261942361902614,3.310147500000003,2.9664996286296037,0.5533584538593753,3.1525727730131505
*C#CC(=C(*)c1cnc2ccccc2c1)c1cnc2ccccc2c1,*C#CC(=C(*)c1cnc2ccccc2c1)c1cnc2ccccc2c1,0.5725,3.068435349340123,4.218759750000001,2.212601634106014,1.3966589659277338,3.389857916087735
*NC(=O)C(=S)c1ccc(*)cc1,*NC(=O)C(=S)c1ccc(*)cc1,1.5619,1.5737750262808659,1.8579526666666666,1.5342083823916772,0.720731627598419,1.7065145745260422
*CC(*)F,*CC(*)F,8.3099,6.109703787859738,7.899211583333333,7.587261547659397,0.36285325190004475,7.48145238357475
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,2.7314,2.130674043816805,2.7515186666666667,2.588225466762479,0.780060039786041,2.58949363881609
*C(=O)C(F)(F)NC(*)(F)F,*C(=O)C(F)(F)NC(*)(F)F,5.0875,5.581140916697083,5.246864833333334,5.198986852289259,0.5070656923329395,5.291958884133553
*CC(*)OC(C)=O,*CC(*)OC(C)=O,5.9373,7.034114848448562,6.33135908333333,6.264587938282025,0.6836084263280108,6.436676753366639
*C(F)C(*)(F)OC(F)(F)F,*C(F)C(*)(F)OC(F)(F)F,7.802,7.725664808556786,7.1766507500000065,7.743993559484372,0.7391738664743263,7.451185656033702
*NC(=O)NO*,*NC(=O)NO*,5.0658,4.916620743955556,3.8829244166666697,3.8031238381351327,1.0158031446196178,4.043552805040729
*CCC(C)CC(=O)O*,*CCC(C)CC(=O)O*,6.7489,6.140824288578488,6.23686375,6.145135456156853,0.6356789336900557,6.1911721012401
*Cc1ccc(Cc2ccc(*)s2)s1,*Cc1ccc(Cc2ccc(*)s2)s1,4.1954,3.4764985053300084,3.3873748333333356,2.983941763527128,0.76190045254903,3.2781578151471984
*CO*,*CO*,8.7732,5.935260667920943,6.981750083333343,7.1991959272759045,0.26401017490649786,6.861544066676017
*c1ccc(CC(F)(F)C(*)(F)F)cc1,*c1ccc(CC(F)(F)C(*)(F)F)cc1,5.11,5.0340776771604325,4.301282333333334,4.228925076828617,0.5171439696105481,4.410254016031429
*CCC(=O)c1ccc(*)cc1,*CCC(=O)c1ccc(*)cc1,3.6964,3.7222954837957576,3.688370249999999,3.7494936587235594,0.3978945838161349,3.7134237803777017
*CNC(=S)C(*)=O,*CNC(=S)C(*)=O,2.1003,3.2728336614163736,2.8770394999999964,2.883208415541606,0.6297696108637885,2.9499397406465206
*CCC(F)(F)C(*)(F)F,*CCC(F)(F)C(*)(F)F,9.1316,6.9233509378161155,7.793918083333336,8.189081724018923,0.7093550537024957,7.760416688822946
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,2.5367,2.8981664727095193,3.3429296666666644,2.538438886106729,1.1443674564314268,3.013495705823903
*CC(=S)C(=O)C(*)=S,*CC(=S)C(=O)C(*)=S,0.725,-0.4047586212129781,1.7290557500000003,1.4658302895027755,0.38892784392408525,1.2646662600901102
*CC(C)(C)COC(=O)CCCCC(=O)O*,*CC(C)(C)COC(=O)CCCCC(=O)O*,6.5878,6.246344826430611,5.950479833333336,6.22461087042129,0.5093358854855073,6.0886170858532624
*CCCN*,*CCCN*,6.381,5.9944713939829555,6.88674558333332,7.905392205439018,1.2218095634043495,7.042842659110637
*c1ccc(C(F)(F)CC(*)(F)F)cc1,*c1ccc(C(F)(F)CC(*)(F)F)cc1,4.3368,5.161556992206063,4.358699833333334,4.5647264793918225,0.5185660287701235,4.566630746829556
*CNOc1ccc(*)cc1,*CNOc1ccc(*)cc1,4.1647,3.917442889410419,4.16907491666667,4.220191022488644,0.39687377967965487,4.139808016899462
*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,*CCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1,4.214,4.532329442986145,4.57395641666667,4.754353710894105,0.7234220255910204,4.622475083434623
*OC(=S)OC(*)=O,*OC(=S)OC(*)=O,3.9378,4.057556765465982,3.2055649166666673,3.018799935615247,0.8357041588674345,3.3004092422678437
*Nc1ccc(Nc2ccc(*)s2)cc1,*Nc1ccc(Nc2ccc(*)s2)cc1,2.8374,3.5040878859359927,2.563397916666667,2.099977834599975,0.7729742431779296,2.588293160992765
*Oc1ccc(C(F)(F)C(*)(F)F)s1,*Oc1ccc(C(F)(F)C(*)(F)F)s1,4.0762,3.3858906570836025,3.8980773333333345,4.4904191849463615,0.9548267738749494,3.99004382648687
*CNCNC(=O)NC(=O)N*,*CNCNC(=O)NC(=O)N*,5.4,4.958113169649657,5.81323283333333,5.831971905884233,0.6553531018930645,5.665682393002394
*CC(*)(C)C(=O)Oc1ccccc1,*CC(*)(C)C(=O)Oc1ccccc1,4.8118,5.330192320607901,4.837060916666664,4.878012586216594,0.4048306334395958,4.938213091406805
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,3.2719,4.271353134659707,3.5998419166666658,3.663985090038129,0.5677024997448967,3.7401838034261523
*Nc1ccc(OC(*)=S)cc1,*Nc1ccc(OC(*)=S)cc1,3.2479,3.2911835055564045,3.372214666666662,3.2179026320751114,0.5382116603560554,3.3097925296327686
*CCCCCCOC(=O)NCCCNC(=O)O*,*CCCCCCOC(=O)NCCCNC(=O)O*,6.5954,6.598666838373168,6.404389749999998,6.563090004939712,0.507109136850128,6.488484411702258
*CC(=S)c1ccc(C(*)=S)s1,*CC(=S)c1ccc(C(*)=S)s1,1.6797,0.6856934012493578,1.9964028333333343,1.8407152770121848,0.4323757157782454,1.7130107169011242
*CC(*)CO,*CC(*)CO,7.4192,6.896357423853254,7.826550916666666,7.575340381908609,0.35695817071393343,7.581759837760815
*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,5.3218,6.496711356783884,6.304792416666673,6.1295854390285225,0.39156343241548125,6.284839413250274
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,2.3094,2.3938093270016987,1.9723417500000002,2.018465057659512,0.3352153762674143,2.0622459653166607
*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,*CC(*)(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,6.2862,5.795656097842558,5.584779916666666,5.508361398006204,0.2519175358861257,5.598884897645609
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,*Oc1ccc(C(F)(F)C(*)(F)F)cc1,4.7894,3.8745511323607653,4.338893250000001,4.21987230804491,0.3388884100059808,4.218676432167106
*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CC1CC1COC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.7181,4.679193076091798,4.4590086666666675,4.362483642188132,0.40224530652589496,4.468543230057603
*OC(F)(F)C(=O)C(*)(F)F,*OC(F)(F)C(=O)C(*)(F)F,5.2263,7.709571440446975,5.634515583333336,5.341343891414674,1.0874134699330709,5.915694493517231
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,4.5558,4.55112668474009,4.567221666666669,4.252305436808918,0.4076543068717796,4.466603962567064
*Oc1ccc(C(=S)c2ccc(*)s2)s1,*Oc1ccc(C(=S)c2ccc(*)s2)s1,2.3041,1.848097283773122,1.963862749999998,1.8032447917911787,0.5092237650744554,1.8932540272241918
*CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,*CC(C#N)(C#N)C(C#N)C(*)(C#N)C#N,6.2447,6.0444952256306195,6.035355000000003,6.27183546290005,0.7633885516217953,6.110383620305534
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.6353,2.1836547007865645,2.1144299999999987,2.3866376091406605,0.3256309212513458,2.2113223439874456
*CCC(F)(F)C(*)(F)Cl,*CCC(F)(F)C(*)(F)Cl,7.4828,8.37442357404683,6.927573333333336,6.171913255916741,1.8371983754589187,6.952554821527016
*CCc1ccc(-c2ccc(*)s2)cc1,*CCc1ccc(-c2ccc(*)s2)cc1,2.9495,3.2928416411675747,3.602957749999997,3.4359661641919907,0.660436381011486,3.4955142008749225
*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,5.3661,6.039426628113133,5.494229583333335,4.425140560573997,0.8773315444295932,5.260229847777179
*CC(=O)Nc1ccc(*)s1,*CC(=O)Nc1ccc(*)s1,3.9328,3.5081811828570175,3.831406500000002,3.8419420034432292,0.39355792203516743,3.7767055468022717
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,4.1742,3.2184841035972243,3.834115750000004,4.128392833880434,0.6244860691227039,3.8150279779370573
*C(=O)c1ccc(Oc2ccc(*)s2)s1,*C(=O)c1ccc(Oc2ccc(*)s2)s1,2.4838,3.645211013837276,2.8741609999999986,3.0159891033733373,0.8323954989657527,3.056463926152199
*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,*C(C#N)=C(c1ccccc1)c1ccc(*)cc1,2.5883,3.48661521158908,3.372997166666666,3.162551423173134,0.7052665628586237,3.328064884067241
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,1.1979,1.325335332461814,1.788189083333336,1.7394719818525168,0.19238597640043478,1.6900572898960737
*c1cccc(-c2ccc(-c3ccc(*)s3)s2)n1,*c1cccc(-c2ccc(-c3ccc(*)s3)s2)n1,2.0464,1.5129250819573987,1.7368700833333335,1.5648410655935743,0.45599689230878626,1.6433180274874728
*C=CCCCC*,*C=CCCCC*,5.7962,5.286220343783709,6.235212750000001,5.736813398555587,1.3752272101930982,5.910337533528425
*NC(=S)c1ccc(O*)cc1,*NC(=S)c1ccc(O*)cc1,2.6021,2.721082137801604,2.7855890833333343,3.23521011655372,0.6605504527551193,2.9135550845071827
*CCCCOC(=O)C1CCC(C(=O)O*)CC1,*CCCCOC(=O)C1CCC(C(=O)O*)CC1,6.5835,6.363469141181367,6.407260916666668,6.463065988810404,0.271527385853299,6.416725390388752
*CNOC(*)=S,*CNOC(*)=S,3.5947,3.5308161796262114,3.603920250000003,3.7003959834941362,0.6075383697710826,3.6207492846114793
*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)cc2)s1,2.512,1.9406815479765265,2.516086416666665,2.454148950072454,0.7199215151939166,2.3936657460548374
*C(C#N)C(*)(C#N)C#N,*C(C#N)C(*)(C#N)C#N,5.8992,6.2199005004044885,5.996341916666668,6.252076564547382,1.172263084741288,6.115801863667527
*CC(O*)C(F)(F)F,*CC(O*)C(F)(F)F,7.4158,6.527665959167913,7.656884250000004,7.952341824688498,0.47470335457232155,7.546050940397391
*CCOCCOCCOC(=O)CCCCCCC(=O)O*,*CCOCCOCCOC(=O)CCCCCCC(=O)O*,6.184,5.647702047352054,5.757531250000007,5.669116819365121,0.2645700686540412,5.710394831673657
*NC1CCCC1C(*)=O,*NC1CCCC1C(*)=O,6.4002,5.462399642271321,5.556191000000002,5.780175798731065,0.3449660921172784,5.6088809126051595
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,2.9556,2.9756458995417674,3.174841083333335,3.0402140147171637,0.7552745773684592,3.0973352297753376
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,3.0847,3.001471442630419,2.9518636666666658,3.0430500453262908,0.614655473528238,2.989059603333711
*Cc1ccc(Cc2ccc(*)cc2)cc1,*Cc1ccc(Cc2ccc(*)cc2)cc1,4.2049,4.3118811461391475,4.200786666666662,4.120666091880375,0.4364813634242207,4.195846879263538
*c1ccc(C(F)(F)NC(*)(F)F)cc1,*c1ccc(C(F)(F)NC(*)(F)F)cc1,4.2709,4.384810332538317,4.274758916666665,4.158458562909957,0.32260243972900154,4.258404027268909
*OC(F)(F)C(F)(F)C(*)(F)F,*OC(F)(F)C(F)(F)C(*)(F)F,9.1214,9.009002190870039,8.848230083333345,8.890700416783131,0.693426556434496,8.89024483854391
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,1.224,2.9829945129853446,2.852150083333334,2.14629681051538,0.7889698731582736,2.6565626436303402
*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,*C=CC1CC(*)C2C(=O)N(CCCCCCCCC)C(=O)C12,5.104,5.345785026517891,5.642616499999999,6.373041472112889,0.8289959749114686,5.816059700815471
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,4.7036,4.300480312616138,3.1825507499999977,3.7351459798526068,0.6065270297798804,3.554544029423628
*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,*CC1CCC(CNC(=O)CCCCCC(=O)N*)CC1,5.2823,5.986813055912564,6.211060833333327,5.666153013667849,0.4250589555897903,6.001735311706579
*CNC(=S)c1ccc(*)cc1,*CNC(=S)c1ccc(*)cc1,3.1832,2.919314170537449,2.7448166666666665,2.942444847726442,0.6866922240935567,2.83744474296608
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.8163,2.5048933210478443,2.7294099999999992,2.8349282004330867,0.3092300750115789,2.7218893841554017
*NC(=O)C(=S)C(*)=O,*NC(=O)C(=S)C(*)=O,1.4363,1.2016731642830911,1.446685583333335,1.345868398129442,0.19052549427451593,1.3714549525471795
*CC(=O)c1ccc(-c2ccc(*)cc2)s1,*CC(=O)c1ccc(-c2ccc(*)cc2)s1,2.5123,2.8375472935707635,2.895836750000001,2.7688304997792796,0.5340068184497522,2.845967417148501
*CCc1ccc(C(*)=S)s1,*CCc1ccc(C(*)=S)s1,2.295,2.518622199724899,2.6599375833333334,2.5902836816491646,0.4614322548086239,2.612976251024833
*OC(=S)c1ccc(C(*)=O)s1,*OC(=S)c1ccc(C(*)=O)s1,2.3663,2.5703463051642994,2.2858175,2.43556066650556,0.3736921888464637,2.3833190875381645
*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,*CCCCCCNC(=O)CCCCCCCCCCC(=O)N*,6.3994,5.7054071174013,5.7825066666666665,5.951577459832199,0.45561781573668353,5.821148253298664
*OC(=S)c1ccc(C(*)=O)cc1,*OC(=S)c1ccc(C(*)=O)cc1,2.5144,2.504546713828699,2.5717059166666663,2.9630527297056544,0.5476888075101933,2.681111420314618
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,1.7412,2.5075063715091153,2.2802332500000015,2.4036143890736175,0.20941538043442043,2.359284828158973
*NC(=O)Nc1ccc(*)s1,*NC(=O)Nc1ccc(*)s1,3.137,3.425021515348207,3.1416780000000015,3.4057447288544327,0.6068785056101064,3.2744461661936066
*Cc1ccc(C(=S)O*)cc1,*Cc1ccc(C(=S)O*)cc1,3.1473,2.8549581407416276,2.7288034166666684,2.9400972060985686,0.5100845403440971,2.8170021867961177
*CCC1CCC(*)C1,*CCC1CCC(*)C1,7.9915,6.3214566775075305,7.398699083333335,7.133246378970455,0.30475241766062017,7.1231148325217495
*CCCCCCCCCCOC(=O)CCC(=O)O*,*CCCCCCCCCCOC(=O)CCC(=O)O*,6.6201,6.098290363300576,6.272202666666661,6.22398927366999,0.29556537689297924,6.2260489136909225
*NC(F)(F)NC(*)(F)F,*NC(F)(F)NC(*)(F)F,8.2637,6.099963166231295,6.999739999999996,7.762582477009461,0.8899307633243788,7.0751052468415345
*Cc1ccc(Nc2ccc(*)s2)s1,*Cc1ccc(Nc2ccc(*)s2)s1,3.6624,3.081254530724151,3.640134416666667,2.9025984908576916,0.5721138748367941,3.3110123606878106
*Cc1ccc(CC(*)=S)s1,*Cc1ccc(CC(*)=S)s1,2.5553,3.07026086353506,2.7809565833333316,2.6864349295884935,0.5139668177489063,2.8035095383714896
*CCCCCCC(=O)N*,*CCCCCCC(=O)N*,5.9361,5.885868318098614,5.600568750000003,6.221182659808512,0.5267494385588358,5.84433854425764
*NC(=O)NC(*)=O,*NC(=O)NC(*)=O,3.9867,4.3252193695996075,4.944444083333334,5.141075018005446,1.4246654828647967,4.894408399486864
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,2.3476,3.795513071951525,2.472268416666667,2.9874702349684816,0.6260606318822248,2.8694803415546835
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.8996,0.9607995506643725,1.6980922499999997,1.4420908398940528,0.37852273423533367,1.4864111761357806
*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,*NC(=O)c1ccc(-c2ccc(*)cc2)cc1,2.6675,2.3401939030671497,2.7856851666666653,3.0642325886023603,0.5282762659447496,2.7922305726714063
*Nc1cccc(C(*)=O)c1,*Nc1cccc(C(*)=O)c1,3.2399,3.546257792074705,3.4756600833333318,3.5905681219784156,0.5870367600994411,3.523982346727939
*CCCCSCCS*,*CCCCSCCS*,4.9438,5.015305031289082,5.290315083333334,5.011875183382658,0.6679154348243952,5.154580957631511
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,2.1029,2.8164429393038266,2.218910166666667,2.210911219208841,0.37765078997515833,2.3235954239122965
*Cc1ccc(CO*)cc1,*Cc1ccc(CO*)cc1,4.8019,4.874599263820415,4.1072915,4.233117152104855,0.27418049321260185,4.283957053877812
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,3.7898,2.5191009307590058,2.1920899166666685,2.4898717503980308,0.42294252647669855,2.343153001111179
*C(=O)NC(F)(F)C(*)(F)F,*C(=O)NC(F)(F)C(*)(F)F,5.4991,5.9983405067259765,5.225799249999992,5.002632917807838,0.3370463574046088,5.295097301421883
*CCCC(*)=S,*CCCC(*)=S,2.9464,4.517727297510541,3.6712445000000007,4.072120916175122,1.854496132945183,3.947469336878302
*NC(=S)NC(*)=S,*NC(=S)NC(*)=S,2.0315,2.7570256408914084,2.669395333333335,1.8308581712231282,0.7663951535746208,2.4248803278664717
*C(=S)CC(F)(F)C(*)(F)F,*C(=S)CC(F)(F)C(*)(F)F,2.143,4.540113438006149,3.044406583333329,3.5505507134299874,0.9169026700950826,3.4697386841970923
*NOC(F)(F)C(*)(F)F,*NOC(F)(F)C(*)(F)F,6.3342,7.477558246674397,8.026651249999993,8.376903838382768,0.5103586715268039,8.03686863130489
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,*C(=S)Oc1ccc(-c2ccc(*)s2)s1,1.9834,1.8039718109762481,2.026015499999998,2.2970697609333226,0.4247041452866206,2.0703108567375397
*CC(=O)C(=S)C(*)=O,*CC(=O)C(=S)C(*)=O,1.4812,1.323003197492378,1.4587245833333335,1.4336505867379672,0.46643994647381254,1.4266014583164424
*CNCCNC(=O)OC*,*CNCCNC(=O)OC*,6.3647,5.509348382015677,6.1210475833333335,6.251424595238156,0.6486047436921757,6.051800367515553
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,1.8785,2.2721285201728696,1.9044544999999993,1.9738526132991625,0.43356747719648875,1.991933928077552
*OC(=S)Oc1ccc(*)cc1,*OC(=S)Oc1ccc(*)cc1,3.9415,3.073527240160929,2.985126416666668,3.7280240425465965,0.4503356475861997,3.2315318865127356
*CNc1ccc(-c2ccc(*)cc2)s1,*CNc1ccc(-c2ccc(*)cc2)s1,3.3441,2.6026524491256247,2.5604071666666655,2.3610094474736,0.5997372381961905,2.5061028041172166
*C=Cc1ccc(*)n1CCCCCC,*C=Cc1ccc(*)n1CCCCCC,1.3683,2.8174692742696426,4.5710760000000015,3.7026117629395303,0.8660017786093487,3.9870471151809754
*C=CC(C)(C)CC(C#N)C*,*C=CC(C)(C)CC(C#N)C*,5.2738,6.519704053856306,6.367598916666666,6.364325620638485,0.8889133762432112,6.393863176110307
*CC(*)OC(=O)CC1CCCC1,*CC(*)OC(=O)CC1CCCC1,6.4741,6.731266519019227,6.315078083333333,6.082117328621579,0.6742753715256461,6.317424568797486
*COc1ccc(-c2ccc(*)cc2)s1,*COc1ccc(-c2ccc(*)cc2)s1,3.0939,3.654796195427334,2.699517083333332,3.1691888232667194,0.5871204020505447,3.016604498526541
*CC(C)O*,*CC(C)O*,6.9903,5.793560349925428,7.022829333333337,7.978748692076214,1.5668534742768525,7.099019538549655
