smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_ensemble
*OC(=O)CCCCCCC(*)=O,*OC(=O)CCCCCCC(*)=O,6.0659,6.159472901378068,6.184922916666662,6.252786747802042,6.230561780272127
*Oc1ccc(C(=O)NNC(=O)c2cccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,*Oc1ccc(C(=O)NNC(=O)c2cccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,3.7359,2.17206977288141,3.363455666666667,3.0964705963475625,3.0995345630671007
*c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,*c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,3.1085,2.937567817807253,3.0190044166666645,2.991240141844562,2.994332461406201
*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,*NC1CCC(CCC2CCC(NC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,5.7235,5.595197682083671,5.7070408333333305,5.769562802333058,5.743312486047509
*CCNC(=O)C(OC)C(OC)C(=O)N*,*CCNC(=O)C(OC)C(OC)C(=O)N*,5.4257,5.578800100212536,5.736009916666668,5.6979575469277375,5.699216978468802
*CC(*)OCCCCCCCCCCCC,*CC(*)OCCCCCCCCCCCC,5.4919,5.9767350845619855,5.902041249999996,5.984269389721271,5.964234328258591
*Nc1cc(C)c(*)cc1C,*Nc1cc(C)c(*)cc1C,3.9275,3.700320488635424,3.6846139999999985,3.844198466904381,3.7968713325111874
*OC(=O)CCCCCCCCCCCCCCCCC(*)=O,*OC(=O)CCCCCCCCCCCCCCCCC(*)=O,6.1592,6.246162280193767,6.363874333333335,6.49129395334518,6.444996603528032
*c1cc(CCCCCCCCCC)c(*)[nH]1,*c1cc(CCCCCCCCCC)c(*)[nH]1,2.8756,3.0453631619763453,3.066303416666668,3.037431907814972,3.0448118271748417
*c1cnc(*)c(C)c1,*c1cnc(*)c(C)c1,5.1042,4.945008109315264,3.970505083333334,4.24688210231194,4.226803871438936
*CCCCCCCCCC[n+]1ccc(-c2cc[n+](*)cc2)cc1,*CCCCCCCCCC[n+]1ccc(-c2cc[n+](*)cc2)cc1,2.5264,0.468277165055067,3.4915774166666678,2.1839757693739887,2.38266523017545
*NC(CCC(*)=O)C(=O)O,*NC(CCC(*)=O)C(=O)O,5.9301,5.48486453590084,5.765198916666668,5.633021133943975,5.654756545102247
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,2.5383,2.8341929496815483,2.7383599166666674,2.65627063376189,2.6874038265118907
*CC(*)(C)C(=O)OCC(F)(F)C(F)F,*CC(*)(C)C(=O)OCC(F)(F)C(F)F,6.3988,7.074911832255097,6.54000341666667,6.628043931933578,6.63631271827926
*CCCCCCCCCCCCCCC(*)Cl,*CCCCCCCCCCCCCCC(*)Cl,7.2258,7.008190222368212,7.056101000000002,6.844783819544996,6.905681833306232
*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,3.6921,4.441487783032215,3.7945647499999997,3.6057348185599505,3.7052115250954794
*NC(CCC(=O)OC)C(*)=O,*NC(CCC(=O)OC)C(*)=O,5.9283,6.2771643914845,5.806565500000004,5.720099606632032,5.777041646916646
*CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O*)c1,*CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O*)c1,5.1683,6.499386993506755,4.667271916666668,5.070854899540682,5.068260171118502
*c1ccc(S(*)(=O)=O)cc1,*c1ccc(S(*)(=O)=O)cc1,4.2821,3.165966347507293,4.164559833333335,3.5603966772761066,3.6782185083193393
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,4.3261,4.434056171257101,4.439966833333335,4.515173802501321,4.492000374514568
*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,*Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1,5.0272,4.543411823573873,4.7622919999999995,5.014741669234123,4.923951780590865
*c1ccc(Oc2ccccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,*c1ccc(Oc2ccccc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.1614,1.891490330847073,2.179536333333335,2.225249381648119,2.192581069669016
*OC([2H])([2H])C(*)([2H])[2H],*OC([2H])([2H])C(*)([2H])[2H],5.8501,6.336857034880957,6.315135083333332,6.518540884796703,6.458329107621855
*CCCCCOC(=O)C(=O)O*,*CCCCCOC(=O)C(=O)O*,5.5658,5.58363215727195,5.405642500000003,5.3157684256384,5.354627507071165
*CC1CCC(COC(=O)CCC(=O)O*)CC1,*CC1CCC(COC(=O)CCC(=O)O*)CC1,6.5939,6.593467005213652,6.638822666666669,6.7896565476382165,6.740991715280985
*CCCCCCCOc1ccc(C=CC=Cc2ccc(O*)c(C)c2)cc1C,*CCCCCCCOc1ccc(C=CC=Cc2ccc(O*)c(C)c2)cc1C,3.4306,3.229297990791556,3.670970999999999,3.490566420759589,3.5163743308247133
*C=Cc1cc(OCC)c(*)cc1OCC,*C=Cc1cc(OCC)c(*)cc1OCC,4.2145,2.743985885742225,2.6138421666666676,2.3048876312991453,2.4070011933707645
*CNC(=O)CCCCCCCCC(=O)N*,*CNC(=O)CCCCCCCCC(=O)N*,6.1742,5.90230783551549,5.864464749999995,5.916333067841864,5.903089473247468
*C(=O)NC(=O)NC(=O)NC(S1)=CC=C1N*,*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,3.5876,1.5587343752388274,3.2411050833333315,2.667868755888679,2.7316500307041474
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C(C)C)c2)cc1C(C)C,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C(C)C)c2)cc1C(C)C,3.2409,4.299033757811145,3.9142954166666666,3.997384675231401,3.997343332376415
*c1sc(*)c(OC)c1OC,*c1sc(*)c(OC)c1OC,4.1637,3.374061018252424,2.7049367500000003,2.1823485513799095,2.384402531073396
*CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO*,*CCCCCCC(=O)NCCCCCCNC(=O)CCCCCCO*,5.7692,5.743398847461593,5.898417499999999,5.916602717605908,5.900965616130718
*CCCCCCNC(=O)CCCCCCC(=O)N*,*CCCCCCNC(=O)CCCCCCC(=O)N*,5.7328,5.860099633411329,5.839839750000003,5.886726556206044,5.8738436540673264
*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,*CC1CCC(CNC(=O)CCCCCCCC(=O)N*)CC1,5.7062,5.845525752593545,5.815769916666668,5.849765954271243,5.841409236643057
*c1cc(C=O)cc(*)c1O,*c1cc(C=O)cc(*)c1O,4.1592,2.447361943290819,3.7487695000000025,3.609479583325875,3.566665113998747
*c1nc(-c2ccccc2)nc(N(*)CC)n1,*c1nc(-c2ccccc2)nc(N(*)CC)n1,4.1252,4.090661294533042,4.275409,4.276882663964878,4.2643669268294255
*c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c(*)s3)cc2)cc1,*c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c(*)s3)cc2)cc1,3.0684,2.756826640984027,2.5971164166666667,2.510327574117713,2.5470576859195675
*C(=O)COCC(=O)N1CCN(*)CC1,*C(=O)COCC(=O)N1CCN(*)CC1,5.5847,4.688881590123758,5.5154251666666685,5.241257916951863,5.270332516511856
*NC(C)C(=O)NC(C)C(=O)NCC(*)=O,*NC(C)C(=O)NC(C)C(=O)NCC(*)=O,5.7884,5.90598600283061,5.6151300000000015,5.321602330035719,5.429540672844652
*Cc1ccc(CN2CCN(*)C(C)C2)cc1,*Cc1ccc(CN2CCN(*)C(C)C2)cc1,4.6219,5.462781078787138,4.739003666666665,4.5561327331457795,4.658824650406913
*CC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)*,*Cc1ccc(-c2ccc(C(*)=S)cc2)cc1,2.9595,3.216088854792153,3.0217063333333347,3.1317992535006187,3.11114035782788
*CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,*CCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,5.6863,5.633227532930592,5.577851583333322,5.596854189142846,5.59471411289179
*CCCCCCOC(=O)O*,*CCCCCCOC(=O)O*,7.3901,6.823436958088815,7.3232842499999995,7.223814033996673,7.2212988619243506
*C(=O)OCCOC(=O)N1CC(C)N(*)CC1C,*C(=O)OCCOC(=O)N1CC(C)N(*)CC1C,5.9632,5.6186729946337675,5.84393641666667,5.837113714955477,5.824464914045089
*c1sc(-c2cc(OCCCCC)c(*)s2)cc1OCCCCC,*c1sc(-c2cc(OCCCCC)c(*)s2)cc1OCCCCC,1.2005,2.5817262934485714,2.6527529999999984,1.880153409210583,2.109606765845439
*C(F)(F)NC(F)(F)C(=O)*,*C(=O)C(F)(F)NC(*)(F)F,4.8818,6.635384456741887,5.937006499999999,5.2665908568239,5.515346823237517
*CC(=O)C(C=C1)=CC=C1C(=O)*,*CC(=O)c1ccc(C(*)=O)cc1,4.4703,3.766748281907619,3.9343353333333324,3.955485571788266,3.9381290152072173
*CC(C)(C)C(=O)O*,*CC(C)(C)C(=O)O*,6.6633,6.517589890174482,5.944352250000001,6.264547544533667,6.204978694915277
*Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC(*)=O)cc2)cc1,*Oc1ccc(C(=O)CCCCC(=O)c2ccc(OC(*)=O)cc2)cc1,4.6051,4.256486084701795,4.409548166666665,4.438372498115834,4.41963962316163
*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,6.1489,5.950326276693144,5.932692916666676,5.962218357502493,5.95442426707289
*OC(CC(*)=O)C(C)(Cl)Cl,*OC(CC(*)=O)C(C)(Cl)Cl,6.4677,5.887641475228426,6.502750916666665,6.4674273450605435,6.43794623223046
*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,*CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O*,6.3052,6.298787307075988,6.645391750000001,6.525427797597729,6.539133185463337
*Oc1cc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)cc2)c1,*Oc1cc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)cc2)c1,3.1481,2.4478390501741174,3.0439320833333334,3.1467570059451284,3.0766599707130147
*CCCCCCNC(=O)NCCCCCNC(=O)N*,*CCCCCCNC(=O)NCCCCCNC(=O)N*,5.9068,5.563927941074698,5.555249249999995,5.628219565698711,5.606676926728808
*C1C=CC(*)CC1,*C1C=CC(*)CC1,5.6051,6.01046820705535,5.568650999999997,5.6701235270828265,5.668241012113965
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.4779,2.80753995212556,2.936564166666667,2.9707217683977176,2.951943291384647
*Oc1ccc(Oc2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,*Oc1ccc(Oc2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,2.7268,2.9911022470700415,3.6698243333333322,3.7004678201744605,3.64684335759911
*CC(*)N1CCCC1=S,*CC(*)N1CCCC1=S,4.1333,4.093942814360101,3.734700083333327,4.880321634992076,4.556673307455129
*C=C(*)c1ccc([N+](=O)[O-])cc1,*C=C(*)c1ccc([N+](=O)[O-])cc1,0.7984,2.7432167152233085,0.6613478333333326,1.0506940337813784,1.0687289247217584
*C(F)(F)C(S1)=CC=C1C(F)(F)O*,*OC(F)(F)c1ccc(C(*)(F)F)s1,4.9584,5.436576930572546,4.695149166666664,4.822418688631894,4.832292829256511
*CC(S1)=CC=C1C(C=C2)=CC=C2C(=S)*,*Cc1ccc(-c2ccc(C(*)=S)cc2)s1,2.7134,2.960567928528279,2.8155305,2.874811452892226,2.866324678617122
*Nc1c(OC)cc(*)cc1OC,*Nc1c(OC)cc(*)cc1OC,3.4275,4.182564697446968,3.9165360833333334,3.5643116896892924,3.688412887609771
*CC(*)OC(=O)OCC(F)(F)F,*CC(*)OC(=O)OCC(F)(F)F,7.5359,6.967597752362197,6.673200749999998,6.9206763877884345,6.864925049713347
*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,*CCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,5.9612,5.8800260129993625,5.815815749999993,5.896794002354045,5.8764527775499396
*Cc1ccc(COC(=O)CC(=O)O*)cc1,*Cc1ccc(COC(=O)CC(=O)O*)cc1,5.5783,5.677768963175135,5.31147391666667,5.144784092143453,5.219219562699472
*C=CC(C*)OC,*C=CC(C*)OC,5.0501,5.911243305523971,5.4263949999999985,5.371232343972718,5.419620564408645
*N=C(N=C(NC(C)=O)NC(C)=O)N=C(*)OC(C)=O,*N=C(N=C(NC(C)=O)NC(C)=O)N=C(*)OC(C)=O,3.7327,4.223619842728498,4.404424750000001,3.956581104879491,4.08046360114187
*c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc(*)n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,*c1cc(-n2c(=O)c3cc4c(=O)n(-c5ccc(-c6nnc(*)n6N)cc5)c(=O)c4cc3c2=O)c(-c2c(Cl)cccc2Cl)s1,2.1911,2.3508647704351997,2.083376166666668,2.0963382888277318,2.109885372168504
*C(=O)C(S1)=CC=C1C(C=C2)=CC=C2C(=S)*,*C(=O)c1ccc(-c2ccc(C(*)=S)cc2)s1,2.3241,2.164596294234271,2.583277,2.391758815699767,2.422436131145212
*CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,*CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O*,6.9262,6.495741197224612,6.508847416666665,6.547732815572017,6.535094549913012
*CC(C)(C)COC(=O)NCCCC(CCNC(=O)O*)OC,*CC(C)(C)COC(=O)NCCCC(CCNC(=O)O*)OC,6.1723,5.770087685977486,6.128401416666671,5.558459734117127,5.707740937547122
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(*)cc5)c(C(=O)O)c4)cc3C(=O)O)cc2)cc1,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc(C(=O)Nc5ccc(*)cc5)c(C(=O)O)c4)cc3C(=O)O)cc2)cc1,3.1241,3.536029684877071,3.2242523333333337,3.190425511059778,3.2210426873786187
*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,2.3733,2.3650892473162792,2.2937866666666666,2.4434629163471637,2.4027699065578716
*NC(=O)C(C=C1)=CC=C1O*,*NC(=O)c1ccc(O*)cc1,4.6617,4.432864368568348,4.64867133333333,4.665621932448825,4.6463877257949715
*CCCC(=O)O*,*CCCC(=O)O*,6.7691,6.2369065164730015,6.579629499999993,6.7272744338296855,6.660149378917578
*COC1CCC(O*)CC1,*COC1CCC(O*)CC1,6.3134,6.640431284390028,5.8800932500000025,6.0959123643670345,6.08019184152674
*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,6.0415,6.029134594725362,5.980640000000005,5.984705802313872,5.986641948690388
*CCCP(CCCCCCCC)CCCNC(=O)CCCCC(=O)N*,*CCCP(CCCCCCCC)CCCNC(=O)CCCCC(=O)N*,4.7376,5.2988424888857395,5.502889416666663,5.126035052780205,5.2268898316377195
*CC(*)C(=O)OCC(C)C,*CC(*)C(=O)OCC(C)C,6.1261,6.5097007129032205,6.286494333333332,6.318065342484609,6.3230811604507275
*CCCCCCCCCCCCCCOCO*,*CCCCCCCCCCCCCCOCO*,6.6169,6.592954483545144,6.441362833333328,6.465881905796883,6.468355964038451
*c1ccc(-c2ccc(*)c(CCCCCC)n2)nc1CCCCCC,*c1ccc(-c2ccc(*)c(CCCCCC)n2)nc1CCCCCC,3.9211,4.240006127409265,3.200888999999999,3.095038042531762,3.1949938923706633
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3Br)c(Br)c1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3Br)c(Br)c1)C2=O,2.6114,1.4527357374201402,2.5726999166666666,2.3997437113532136,2.3789833006301855
*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,*CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO*)c(C)c1C,5.3036,5.015383458491142,4.989516000000002,5.113197308443955,5.077412429665989
*CCCCCOC(=O)CCCCCNC(=O)O*,*CCCCCOC(=O)CCCCCNC(=O)O*,6.3976,6.356451243894993,6.395571083333332,6.328826932886111,6.346494414455918
*CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.0994,4.805075972749914,4.782935749999999,4.81651499707206,4.8077870507773675
*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,*C(=O)NNC(=O)C(=O)NNC(=O)c1cncc(*)n1,4.3374,3.3307397811773027,3.9543130833333335,3.6790142078403805,3.7216913555047473
*OC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,*OC(=O)c1ccc(Cc2ccc(C(*)=O)cc2)cc1,4.3273,4.31767009874376,4.456487833333332,4.446112821659106,4.440187687512311
*CC(*)c1ccc(CCl)cc1,*CC(*)c1ccc(CCl)cc1,3.4202,3.98402431151963,3.6156536666666677,4.2908656195881925,4.110345106460597
*c1ccc2c(c1)c1cc(*)ccc1n2CC(=O)OCC,*c1ccc2c(c1)c1cc(*)ccc1n2CC(=O)OCC,3.5868,3.8174656382284153,3.687702833333333,3.654622484915287,3.673122810875686
*C([2H])([2H])C(*)(F)F,*C([2H])([2H])C(*)(F)F,7.1497,6.843757254265876,6.083720250000003,6.289977695496894,6.277134639660869
*CCC(C)C(*)(C)C(=O)OC,*CCC(C)C(*)(C)C(=O)OC,6.5856,6.597253425770837,6.602004833333332,6.396375581535657,6.458369706033459
*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,3.7438,2.796451839596113,3.8557102500000013,3.6304101199818053,3.6294754240643923
*c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,*c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,1.639,2.1940115652917487,2.1746775833333345,2.005717450978609,2.0581744890948257
*Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,*Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,3.4715,4.260055748819581,3.622083000000001,3.651293628635906,3.684120546838053
*CCCC(=O)NCCCCCCNC(=O)CCCO*,*CCCC(=O)NCCCCCCNC(=O)CCCO*,5.652,5.760134029340453,5.912429166666669,5.945253069809076,5.9253584498407506
*CCOCCOCCOC(=O)CCCCC(=O)O*,*CCOCCOCCOC(=O)CCCCC(=O)O*,6.384,6.402190472338885,6.207833500000004,6.2950108912782845,6.281293604945807
*C=CC(C)(C)CC(C#N)C*,*C=CC(C)(C)CC(C#N)C*,5.6628,5.457756910814169,5.475024166666666,5.439733805292922,5.4492985516439285
*Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N*)c(C)c1C,*Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N*)c(C)c1C,5.2131,4.99882269318745,5.154059749999998,5.126855834004182,5.124957120837067
*c1ccc(*)n1C(C(=O)NO)n1ccc2ccccc21,*c1ccc(*)n1C(C(=O)NO)n1ccc2ccccc21,2.4131,-1.4279513389409448,2.9672794166666665,2.8482727082163413,2.597198804844636
*c1cc(CCOCCOC)c(*)[nH]1,*c1cc(CCOCCOC)c(*)[nH]1,2.8631,1.8644684771742819,3.0870043333333355,3.011223407279335,2.954318607297521
*CCNC(=O)NCCCCCCNC(=O)O*,*CCNC(=O)NCCCCCCNC(=O)O*,5.6117,5.993724166831292,5.693252250000004,5.772126259012935,5.767857144154594
*CC(*)C(=O)Oc1ccc(C#N)cc1,*CC(*)C(=O)Oc1ccc(C#N)cc1,4.6366,4.17409327108511,3.670042916666667,3.7130199502673675,3.73292682220227
*C=Cc1cc(CCCCCC)c(-c2sc(*)cc2CCCCCC)s1,*C=Cc1cc(CCCCCC)c(-c2sc(*)cc2CCCCCC)s1,1.7165,0.8128111608217865,1.948238583333334,2.0874917264743074,1.9711234262183124
*Nc1ccc(-c2ccc(NC(=O)CCCCCCCCC(*)=O)c(O)c2)cc1O,*Nc1ccc(-c2ccc(NC(=O)CCCCCCCCC(*)=O)c(O)c2)cc1O,3.9935,3.347382171760351,4.024598583333335,4.205281839679375,4.106294520343977
*CCCCNC(=O)CCC=CCCC(=O)N*,*CCCCNC(=O)CCC=CCCC(=O)N*,5.5356,5.637734265726449,5.589927833333325,5.650640814953829,5.63536822317069
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(*)cnc6c5)cc4n3)cc2)cc1,3.1515,3.1987626312583624,3.178205833333333,3.064462677444623,3.1002691616154516
*C(=O)c1cccc(C(=O)N2COCN2*)c1,*C(=O)c1cccc(C(=O)N2COCN2*)c1,4.5807,4.051674056607238,4.605312999999999,4.145795543938267,4.248858583885964
*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2-c2ccccc2)cc1,*c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2-c2ccccc2)cc1,2.1739,1.6436509173325975,2.3334101666666687,2.3054325362326433,2.26884891032371
*c1ccc(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,*c1ccc(C)c(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,3.2404,3.4464736901790456,3.291897749999998,3.15176004175069,3.2043191513113167
