smiles,canonical,true_value,oof_ridge,oof_et,oof_lgbm,oof_ensemble
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,6.6143,6.982002483090362,7.187063250000007,7.394594302906408,7.221046739161567
*CC(=O)C(=S)C(*)=O,*CC(=O)C(=S)C(*)=O,6.8667,6.675523958514135,6.731397750000002,6.772606814282704,6.735744499479563
*NC(=O)Nc1ccc(*)s1,*NC(=O)Nc1ccc(*)s1,4.8361,5.428223990661169,5.567055416666668,5.328616252903015,5.468683319697135
*CC(=S)NO*,*CC(=S)NO*,5.6761,6.65005552828514,6.028564333333334,6.130107591404644,6.15956267443535
*CC(=S)c1ccc(C(*)=S)s1,*CC(=S)c1ccc(C(*)=S)s1,4.932,6.182872718575369,5.873403583333337,5.8804845331293825,5.9247058783836115
*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,*NC(=O)NC(=O)c1ccc(C(=S)c2ccc(-c3ccc(*)s3)s2)s1,5.1795,5.696729393610824,6.473508000000006,5.778810893869068,6.127910998410974
*CCOCCOC(=O)O*,*CCOCCOC(=O)O*,7.5966,7.213422562110227,6.942632083333333,7.141214106839164,7.049145882501602
*COCOCCCO*,*COCOCCCO*,7.1508,6.740469805024643,6.340096416666669,6.371532690801496,6.413603427855287
*CC(=S)c1ccc(N*)cc1,*CC(=S)c1ccc(N*)cc1,5.6636,5.000146183818596,5.436751,5.422046075615714,5.362862502388433
*NOC(F)(F)C(*)(F)F,*NOC(F)(F)C(*)(F)F,9.0368,8.508391194142565,9.016026333333333,8.905460498103453,8.900178008424666
*CNOc1ccc(*)s1,*CNOc1ccc(*)s1,5.578,5.864307902061963,5.638335000000001,5.643350031807889,5.675745903137629
*Cc1ccc(CC(*)=S)cc1,*Cc1ccc(CC(*)=S)cc1,5.9697,6.3138003297383545,6.0511722500000005,5.943612706691654,6.058332098186774
*CC(=O)O*,*CC(=O)O*,8.2018,7.337904084059847,7.835352583333313,7.282351255988402,7.5794011361710165
*CCON*,*CCON*,4.8207,6.482006071578141,6.364364666666663,6.4744873925891175,6.418278062066563
*CNC(=O)c1ccc(*)s1,*CNC(=O)c1ccc(*)s1,6.3237,5.806111043639314,6.328668833333333,5.987688654262054,6.1366517187014775
*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.3092,5.574778865660392,5.435947083333328,5.346926279339315,5.429430058280614
*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,*CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,5.1674,6.177010093030132,6.476757583333333,6.742338555772907,6.514332382094962
*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=S)c2ccc(*)cc2)cc1,5.8604,6.2231628413735605,6.181307833333332,6.217317186658313,6.199473805558321
*Nc1ccc(OC(*)=S)cc1,*Nc1ccc(OC(*)=S)cc1,5.9088,5.920338823660761,5.53146333333333,5.839886839696027,5.691870730279773
*NC(=O)NO*,*NC(=O)NO*,7.4857,7.017138251505352,7.033970249999992,7.626480166674873,7.221090998104409
*CCOC(=O)CCCCC(=O)O*,*CCOC(=O)CCCCC(=O)O*,7.8277,8.012232943716366,7.719457249999977,7.447912831432829,7.67886763697358
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)cc1,5.6689,5.1156687601222295,5.838772999999999,6.017343925230067,5.781398246944754
*Cc1ccc(C(=S)O*)s1,*Cc1ccc(C(=S)O*)s1,6.4155,6.39811930877141,5.985822666666662,6.128625124078025,6.096890735344908
*CC(=O)N*,*CC(=O)N*,7.2525,6.406632537763544,6.3602876666666575,6.1824832555772415,6.310678042483575
*c1ccc(C(F)(F)CC(*)(F)F)cc1,*c1ccc(C(F)(F)CC(*)(F)F)cc1,7.0413,7.231700763469432,7.6592596666666735,7.32252835623854,7.483655718907824
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,5.5837,5.372349693011112,5.301825666666662,5.302966311508099,5.313365287067969
*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,*C(=O)c1ccc(C(=S)c2ccc(*)s2)s1,6.205,6.120576995416507,6.097505916666669,6.168138214128351,6.123785773643497
*CNC(=O)ONC(=O)NO*,*CNC(=O)ONC(=O)NO*,7.4526,7.353892440616157,6.72851233333333,6.8927828362949395,6.880219112561855
*CNC(=S)N*,*CNC(=S)N*,5.6855,5.971700684864698,5.981191916666669,6.068508279510462,6.007656498914777
*CCOC(=O)NCCOCCOCCNC(=O)O*,*CCOC(=O)NCCOCCOCCNC(=O)O*,7.1012,7.749233720364132,7.466935416666663,6.737299415954296,7.277953720921761
*NC(=S)OC(*)=S,*NC(=S)OC(*)=S,6.6502,6.835109608292651,6.818132333333336,6.700831641460246,6.78324956158969
*Nc1ccc(C(=S)c2ccc(*)s2)s1,*Nc1ccc(C(=S)c2ccc(*)s2)s1,5.2424,5.026465730578629,5.016264916666671,5.193005227555639,5.074493142122137
*C(=S)C(F)(F)NC(*)(F)F,*C(=S)C(F)(F)NC(*)(F)F,7.8892,8.060537174497686,7.275273500000008,7.082751274400094,7.338028413380738
*C(=O)Oc1ccc(C(*)=S)s1,*C(=O)Oc1ccc(C(*)=S)s1,6.6347,5.766710129605462,6.490807833333329,6.338539229671463,6.327303979157652
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,6.4074,6.582688842389584,6.828276000000008,6.701098526091627,6.74862726456471
*Oc1ccc(OC(*)=O)cc1,*Oc1ccc(OC(*)=O)cc1,6.5915,6.374320168235945,6.233604666666666,6.323952077210552,6.284839803275391
*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,*Oc1ccc(-c2ccc(C(*)=O)cc2)s1,6.028,6.0755893504192535,6.109398916666668,6.0270825788542695,6.077675055986095
*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,4.7817,5.033118732480599,5.057968166666655,4.953698856974785,5.020632215855608
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,6.7826,6.4452711927109325,6.702425583333333,6.416037979073766,6.5699472362503775
*C(=O)Oc1ccc(C(*)=S)cc1,*C(=O)Oc1ccc(C(*)=S)cc1,6.6755,6.832307447148764,6.626452083333331,6.878623128079618,6.7398423423929215
*Oc1ccc(Cc2ccc(*)cc2)cc1,*Oc1ccc(Cc2ccc(*)cc2)cc1,6.1428,6.29011761357368,5.994816750000004,5.949237318209049,6.027006413879136
*OC(=S)c1ccc(C(*)=O)cc1,*OC(=S)c1ccc(C(*)=O)cc1,6.7625,7.023742831711208,6.764467416666666,6.799262546918776,6.816693880626498
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,4.896,4.438226833069525,4.865116583333335,4.88397880463103,4.803519341532567
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,5.7103,5.28613417627101,5.313423166666679,5.3427810489426095,5.318502997810154
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,7.1656,7.2514433427366765,6.985419249999998,6.634083857855459,6.915032986640674
*CNc1ccc(C(*)=O)s1,*CNc1ccc(C(*)=O)s1,5.431,5.862227645617561,5.996366416666668,6.042218502858429,5.989799596400387
*COc1ccc(O*)cc1,*COc1ccc(O*)cc1,5.8209,5.609473821885782,5.857752333333329,6.001463929010375,5.86444603512616
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,7.4162,7.990814970961322,7.492723249999983,7.802945854400756,7.671011807340768
*NC(=O)C(=S)c1ccc(*)s1,*NC(=O)C(=S)c1ccc(*)s1,6.6147,6.133143167638542,6.340022833333336,6.540518887986532,6.371464734506944
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,6.2671,6.39624472204279,6.08761175,5.996769896184644,6.1074157626016286
*Nc1ccc(Oc2ccc(*)s2)cc1,*Nc1ccc(Oc2ccc(*)s2)cc1,5.3817,5.446089582266643,4.970344250000004,5.118045925437127,5.093034793510919
*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,*C(=O)c1ccc(C(=O)c2ccc(*)cc2)cc1,6.4709,6.8554577440778335,6.948550999999993,6.910355342646989,6.921566227651253
*c1ccc(*)s1,*c1ccc(*)s1,4.5257,5.796879817418841,6.120826083333335,6.404167815074359,6.160255654475777
*Cc1ccc(-c2ccc(O*)s2)s1,*Cc1ccc(-c2ccc(O*)s2)s1,5.2494,5.817500370363319,5.5208454166666625,5.685224734972374,5.620501823455869
*CNC(=S)O*,*CNC(=S)O*,6.2178,6.7363018336039495,6.433890166666665,6.346617167362389,6.453851582551528
*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,6.2005,5.057355207448,5.854953666666665,5.747037008972502,5.694010338806585
*CCC(=S)O*,*CCC(=S)O*,6.2041,6.665877482300806,5.92607258333333,5.914894907438976,6.039711466255687
*CC(=O)OC(*)=O,*CC(=O)OC(*)=O,8.5901,7.690810846735014,7.77289024999999,7.6453747828521434,7.71904042177325
*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,*c1ccc(C(=S)c2ccc(C(=S)C(=O)Nc3ccc(-c4ccc(*)s4)cc3)s2)s1,5.6233,4.81007594014311,5.40631558333333,5.208731725680808,5.248555348675292
*CC(=O)NC(*)=O,*CC(=O)NC(*)=O,5.8547,6.576183050200102,6.949065916666663,6.636280478055479,6.789795312160326
*CCC(=O)O*,*CCC(=O)O*,7.7853,7.541103754085776,7.46949258333333,7.259509257506295,7.413579031483789
*Cc1ccc(C(=O)c2ccc(*)s2)cc1,*Cc1ccc(C(=O)c2ccc(*)s2)cc1,6.578,6.314683966979552,6.288772666666664,6.168247196933041,6.254272523347442
*Cc1ccc(NO*)s1,*Cc1ccc(NO*)s1,5.1816,5.632391782868794,5.572533833333327,5.485714975328868,5.554209018908839
*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,*Oc1ccc(C(=S)c2ccc(*)cc2)cc1,5.7685,5.5891766503439495,5.8839928333333305,6.013740548088493,5.878840030333036
*OC(=O)C(F)(F)C(*)(F)F,*OC(=O)C(F)(F)C(*)(F)F,9.0985,8.405646824729402,8.689555083333339,7.798551130165141,8.359172147521907
*Nc1ccc(C(=O)C(*)=S)cc1,*Nc1ccc(C(=O)C(*)=S)cc1,6.3689,5.908007829797181,5.679544000000002,6.594016136053569,6.0086591086243315
*NC(=O)c1ccc(C(*)=S)cc1,*NC(=O)c1ccc(C(*)=S)cc1,6.3279,7.027583251541685,6.623856583333337,6.3531592060700595,6.60111803946885
*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*Cc1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,5.1679,5.068143954547908,5.311763583333337,5.289766374415368,5.266117038856094
*Nc1ccc(*)cc1,*Nc1ccc(*)cc1,4.9916,5.790360821507179,5.767018833333331,6.147141961367758,5.8924750728757616
*NC(=S)c1ccc(O*)s1,*NC(=S)c1ccc(O*)s1,6.1012,6.416573752199765,5.922761249999994,5.924202563905504,6.001465597501238
*OC(=O)c1ccc(C(*)=O)s1,*OC(=O)c1ccc(C(*)=O)s1,7.3658,7.197768329223039,7.384309000000003,7.2400753346983215,7.308552658212698
*OC(F)(F)C(=O)C(*)(F)F,*OC(F)(F)C(=O)C(*)(F)F,8.7917,8.017175772704935,8.732655416666672,7.703983421888243,8.289795015962898
*CNc1ccc(O*)cc1,*CNc1ccc(O*)cc1,5.1109,5.565214919915061,5.3591900000000035,5.253777984167042,5.358069174418683
*CCOC(=S)NC(=S)c1ccc(N*)cc1,*CCOC(=S)NC(=S)c1ccc(N*)cc1,5.413,6.02533556276313,5.741510333333335,6.026908377457173,5.877897604067384
*Cc1ccc(C*)cc1,*Cc1ccc(C*)cc1,6.2134,6.040597616128745,5.825329666666664,5.815226766396823,5.856201964722381
*NC(=O)OC(*)=O,*NC(=O)OC(*)=O,8.2121,7.755732164570783,6.6642790833333265,7.1297608695346835,6.986314744081036
*C(=O)CC(F)(F)C(*)(F)F,*C(=O)CC(F)(F)C(*)(F)F,7.9225,8.052692342174954,8.41518658333332,8.18083360295509,8.282684831022566
*CNC(=O)C(*)=S,*CNC(=O)C(*)=S,7.0203,6.92834683272351,6.40224016666667,6.572601354546698,6.54016836982077
*NC(=O)c1ccc(-c2ccc(*)s2)cc1,*NC(=O)c1ccc(-c2ccc(*)s2)cc1,6.1434,6.177239979254977,5.9258454166666645,6.036107677432249,6.000996176404564
*Cc1ccc(-c2ccc(N*)cc2)cc1,*Cc1ccc(-c2ccc(N*)cc2)cc1,5.1363,5.674227922737988,5.191403750000005,5.432172678448097,5.345026415517788
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,5.9399,5.21012968807295,5.704296749999995,5.702582178626781,5.625448696386519
*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,*Cc1ccc(-c2ccc(C(*)=S)s2)cc1,5.8475,5.9149312419801845,5.738852833333331,5.707140346595115,5.756593902383594
*CNC(=S)c1ccc(*)cc1,*CNC(=S)c1ccc(*)cc1,5.75,5.662238407543221,5.964907250000006,5.950179434907902,5.912233056456624
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.1678,5.668526277037639,5.491374249999995,5.477958293373446,5.515146017893261
*COc1ccc(O*)s1,*COc1ccc(O*)s1,5.7358,5.66772777645237,5.691878916666667,5.747905183887449,5.705998117180741
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,5.1853,5.334820281583433,5.175198500000001,4.958608562506568,5.131113715129416
*CC(=O)CO*,*CC(=O)CO*,6.97,6.87222864503526,6.94177825,7.632103417211284,7.151877442712251
*OC(=S)Oc1ccc(*)s1,*OC(=S)Oc1ccc(*)s1,6.1007,6.1407668555999475,6.284771916666666,6.243815302655741,6.2488359999618375
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)s2)s1,5.8176,6.248242916113569,6.350305666666662,6.334211556028369,6.328979091207053
*CCCCCS*,*CCCCCS*,5.7733,6.481217849295769,5.947744666666673,5.730179831728819,5.962582917327894
*Nc1ccc(C(=O)c2ccc(*)s2)s1,*Nc1ccc(C(=O)c2ccc(*)s2)s1,5.2456,5.565207759038855,5.744705916666661,6.158014914385562,5.8486527350047295
*NC(=O)c1ccc(O*)cc1,*NC(=O)c1ccc(O*)cc1,6.7472,6.473795037549531,6.535735000000003,6.6538616541635065,6.563758173259927
*NC(=O)Oc1ccc(*)s1,*NC(=O)Oc1ccc(*)s1,5.369,6.830581167162244,6.469258083333337,6.387725641151481,6.5003925512262795
*CC(=O)c1ccc(-c2ccc(*)s2)cc1,*CC(=O)c1ccc(-c2ccc(*)s2)cc1,5.9294,6.299701041014215,6.122146916666662,6.356325243213626,6.22528968022759
*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,*CC(=O)c1ccc(-c2ccc(*)cc2)cc1,6.2808,6.1685455355392955,6.047525083333337,6.162542149360037,6.103541588884385
*CC(=O)C(=S)O*,*CC(=O)C(=S)O*,6.719,7.353406698183902,7.049210916666663,7.160896245820965,7.133183650118847
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,5.3929,5.337939304109006,5.505668500000002,5.254292589420433,5.398573875144295
*NC(=O)c1ccc(C(*)=O)s1,*NC(=O)c1ccc(C(*)=O)s1,7.093,6.470713566414415,7.0631745,6.842531032713325,6.898626730145382
*c1ccc(NC(F)(F)C(*)(F)F)cc1,*c1ccc(NC(F)(F)C(*)(F)F)cc1,6.1304,6.152696762228597,7.1144039166666575,6.37346402259123,6.724693608321076
*CC(=O)NC(*)=S,*CC(=O)NC(*)=S,5.8386,6.24881602100571,6.355181083333334,6.55168484574161,6.4012703571237175
*CNCc1ccc(*)cc1,*CNCc1ccc(*)cc1,6.259,5.645419813351187,5.7932047499999975,5.864948109232821,5.792769018974125
*CCC(F)(F)C(*)(F)F,*CCC(F)(F)C(*)(F)F,9.0178,7.902079416274481,8.031616333333341,8.2437136610198,8.079028914070888
*Cc1ccc(C(=O)O*)cc1,*Cc1ccc(C(=O)O*)cc1,7.179,6.830268354949161,6.904083999999997,7.262232876573155,7.007107384464925
*CC(O*)C(F)(F)F,*CC(O*)C(F)(F)F,7.9431,7.448602325953194,8.640301083333323,8.774078689867748,8.49433153106926
*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,*Nc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,4.3058,4.478276162866323,4.795589666666674,4.768162836704059,4.736527443340092
*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,*Nc1ccc(C(=S)c2ccc(*)cc2)cc1,5.3904,5.393588923394972,5.409914666666669,5.4941150218795896,5.434298254110781
*CCC(=O)c1ccc(*)cc1,*CCC(=O)c1ccc(*)cc1,6.8635,6.24461831419553,6.325873000000002,6.368212336186486,6.326560284127063
*NC(=O)C(=S)c1ccc(*)cc1,*NC(=O)C(=S)c1ccc(*)cc1,6.5245,6.4106423030218185,6.581815250000002,6.188209145813979,6.428617015972331
*Cc1ccc(Oc2ccc(*)s2)s1,*Cc1ccc(Oc2ccc(*)s2)s1,5.8606,5.216149535850883,5.401738916666663,5.769798462350549,5.490226686500278
*Cc1ccc(C(=O)O*)s1,*Cc1ccc(C(=O)O*)s1,6.8862,7.528315947435319,7.0423288333333245,6.645754552530585,6.9923043244489484
*C(F)C(*)(F)F,*C(F)C(*)(F)F,8.5986,7.325692996512302,8.011432833333338,8.376641519932921,8.019760537969796
*NC(F)(F)CC(*)(F)F,*NC(F)(F)CC(*)(F)F,8.5515,8.03459741907563,8.825407916666654,9.166408394588574,8.809333415578145
*CC(*)(F)F,*CC(*)(F)F,8.1531,7.2148997300228945,8.027863083333315,7.161142098249144,7.6214315299266975
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,5.9803,5.8275851006412696,6.035123833333339,5.960763669144172,5.978421712728049
*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,5.8483,5.684359449424762,5.721368166666668,5.828019017365791,5.749665767860232
*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,*C(=O)c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,5.5122,5.621934057955319,5.727317,5.801229952380634,5.734294646307659
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,5.2813,4.865729476786139,5.483022750000001,5.735824005121909,5.466190159661591
*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,*C(=S)C(=O)CCNc1ccc(C(=S)c2ccc(*)cc2)cc1,5.8838,4.583568517560078,5.6486806666666665,5.373726481973152,5.391846797694319
*Cc1ccc(Cc2ccc(*)cc2)cc1,*Cc1ccc(Cc2ccc(*)cc2)cc1,6.2368,6.222756381066913,5.844921916666666,5.921990568126438,5.929474295802337
*COC(=S)O*,*COC(=S)O*,6.8707,6.779787322436905,7.0617915833333305,6.280920027138725,6.766986996817634
*CC(=O)c1ccc(C(*)=S)cc1,*CC(=O)c1ccc(C(*)=S)cc1,6.4748,6.933909389876675,6.5884677499999995,6.427437764547279,6.591621890922731
*CNc1ccc(C(*)=S)s1,*CNc1ccc(C(*)=S)s1,5.3497,4.820793676134871,5.476163416666667,5.414909136180287,5.352702172249316
*CC(=O)Cc1ccc(*)cc1,*CC(=O)Cc1ccc(*)cc1,6.2518,5.5561607442404,6.59132166666667,6.395924348238178,6.36471642907181
*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,*Cc1ccc(C(=S)c2ccc(*)cc2)cc1,5.6687,5.808354418856566,5.839440333333332,5.792928838817648,5.8196167261509615
*NC(=O)c1ccc(-c2ccc(*)cc2)s1,*NC(=O)c1ccc(-c2ccc(*)cc2)s1,5.5458,6.2121096435205105,5.9271184166666675,6.0893932751851265,6.024252668543226
*NC(=S)c1ccc(O*)cc1,*NC(=S)c1ccc(O*)cc1,5.884,6.064476948743355,6.0246028333333355,6.293899191661904,6.117179440623771
*NC(=S)NC(*)=S,*NC(=S)NC(*)=S,7.0636,6.003605074960999,6.123421916666668,6.310334642997116,6.164307689407409
*c1ccc(CC(F)(F)C(*)(F)F)s1,*c1ccc(CC(F)(F)C(*)(F)F)s1,6.8904,7.613300160521444,6.937382333333339,6.4212033379467055,6.879140850161301
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,5.378,5.826903584076867,5.466117083333331,5.372786631108597,5.493387493960848
*Oc1ccc(C(F)(F)C(*)(F)F)s1,*Oc1ccc(C(F)(F)C(*)(F)F)s1,6.8728,6.720122292474933,7.077807500000005,7.197852399516904,7.059585420731376
*CCC(O*)(C(F)(F)F)C(F)(F)F,*CCC(O*)(C(F)(F)F)C(F)(F)F,8.3643,7.973581498764402,8.031294833333334,8.0109313129597,8.015627710204017
*c1ccc(C(F)(F)NC(*)(F)F)s1,*c1ccc(C(F)(F)NC(*)(F)F)s1,7.3853,7.2081594322328,6.725478416666673,6.648964669882699,6.7774491243742565
*CC(=O)c1ccc(O*)cc1,*CC(=O)c1ccc(O*)cc1,6.5457,6.6867113805893155,6.751882333333333,6.879268228031594,6.782359409497673
*C(=O)c1ccc(OC(*)=S)cc1,*C(=O)c1ccc(OC(*)=S)cc1,6.7719,6.8666512506553525,6.648063249999998,6.526544380826178,6.643773786280851
*OC(=O)OC(*)=O,*OC(=O)OC(*)=O,7.4502,8.61332530761243,7.355220416666658,7.365022055469287,7.557701840437846
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,*C(=O)c1ccc(-c2ccc(C(*)=S)s2)s1,6.113,5.917196173447807,5.854345333333332,5.613023079165097,5.787005523316602
*CNCCNC(=O)OC*,*CNCCNC(=O)OC*,6.3844,6.588638370973922,7.300059833333324,6.475294586753491,6.92315610283092
*C(=S)NC(F)(F)C(*)(F)F,*C(=S)NC(F)(F)C(*)(F)F,6.3593,8.37608964540798,7.5180183333333295,7.706720308701918,7.714419813067692
*Oc1ccc(Oc2ccc(*)cc2)s1,*Oc1ccc(Oc2ccc(*)cc2)s1,5.9034,5.221064650842699,5.511532749999999,5.567927452823231,5.483573074114931
*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,*C(=O)c1ccc(-c2ccc(C(*)=S)s2)cc1,6.162,6.403972503918307,6.042560000000001,6.079015596714362,6.11150155648229
*OC(F)(F)c1ccc(C(*)(F)F)s1,*OC(F)(F)c1ccc(C(*)(F)F)s1,7.2935,7.9861776939752325,7.39924191666667,7.794787944023044,7.618937540278751
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)s1,*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)s1,5.6406,4.897998545472079,5.065158500000003,5.015127241141165,5.022647067430721
*C(=O)c1ccc(C(=O)C(*)=S)cc1,*C(=O)c1ccc(C(=O)C(*)=S)cc1,6.7765,7.295956621119917,6.928063166666671,6.815315639404671,6.950240135037689
*Nc1ccc(OC(*)=S)s1,*Nc1ccc(OC(*)=S)s1,5.6596,5.104891098317366,5.548524333333334,5.865060516709873,5.579622530915759
*C(=O)C(F)(F)NC(*)(F)F,*C(=O)C(F)(F)NC(*)(F)F,8.5584,8.851460770340541,8.262387916666652,8.433205419969102,8.410439031400255
*CCNC(*)=S,*CCNC(*)=S,5.3628,6.246795977227269,5.840090916666671,5.606732757878612,5.829784466903568
*OCCCCONC(*)=O,*OCCCCONC(*)=O,6.4266,6.227297620170029,6.2858693333333315,7.039740079347498,6.518062307235003
*Cc1ccc(Nc2ccc(*)s2)cc1,*Cc1ccc(Nc2ccc(*)s2)cc1,5.4067,5.104313230304401,5.25169041666667,5.403467967754687,5.276955160476836
*CC(*)C,*CC(*)C,6.185,6.924024941987909,6.027507583333335,6.451247961780579,6.3052861829181355
